@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.7021,0.2022,0.4497,1.6722,0.0414,9.2385,0.2832,0.5322,1.6672,0.8383,9.4812,0.2264,0.4758,2.094,0.8018,13.2675,0.421,0.6489,2.534,0.8282,0.076,0.074,0.0529,0.9744,0.6963,0.7146,0.8449,0.9451,0.693,1.1185,0.8202,0.7333,0.7139,0.8932,0.4803,1.2511,0.6727,0.5377,0.0084,0.0085,0.0059,1.0202,0.7077,0.6937,0.1692,0.1651,0.1183,0.9758,0.6991,0.7165,1.003,0.7985,0.6599,0.7962,0.6579,0.8264,0.2821,19.4218,0.7026,0.5605,0.7474,0.5534,0.9006,0.8591,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.1148,0.0051,0.0717,0.2681,-5.352,7.2159,0.0087,0.0931,0.4027,0.9461,10.0112,0.0057,0.0757,0.3925,0.9617,12.3417,0.0102,0.1011,0.5381,0.9576,-0.0159,-0.0115,-0.0093,0.7208,0.5847,0.8112,0.7697,0.9465,0.7092,1.2298,0.9214,0.7492,0.5924,0.8959,0.5029,1.5125,0.849,0.5613,-0.032,-0.0229,-0.0186,0.7166,0.5817,0.8117,0.0057,0.0041,0.0033,0.7285,0.5888,0.8082,0.6659,0.6832,0.4983,1.0259,0.7484,0.7295,0.2743,17.3462,-0.8064,0.0222,-0.4261,0.5094,0.8516,0.8819,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.064,0.0195,0.1397,0.5975,-2.3581,7.4077,0.0214,0.1464,0.6292,0.9187,9.9929,0.0069,0.0829,0.3841,0.9624,12.4406,0.0163,0.1275,0.5916,0.9536,-0.0086,-0.0064,-0.0051,0.7413,0.5954,0.8032,0.9541,1.685,1.0959,1.7661,1.1487,0.6504,0.9103,2.8392,1.201,3.1191,1.3194,0.423,-0.059,-0.0426,-0.0345,0.7223,0.5852,0.8103,0.023,0.0174,0.014,0.7567,0.6075,0.8028,0.9496,1.5558,1.01,1.6383,1.0636,0.6492,0.2592,17.5232,-0.9108,-0.0104,-0.638,0.3482,0.8743,0.7623,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.0308,0.0213,0.1458,0.7551,-1.7984,8.4972,0.0283,0.1682,0.9579,0.8949,9.9696,0.0169,0.1301,0.6186,0.94,13.1009,0.029,0.1704,0.7883,0.9418,-0.0036,-0.0031,-0.0024,0.8523,0.6486,0.761,0.8668,1.1209,0.8557,1.2932,0.9872,0.7634,0.7513,1.2564,0.7322,1.6723,0.9746,0.5828,-0.0595,-0.05,-0.038,0.8413,0.6393,0.7599,0.0296,0.0262,0.0199,0.8837,0.6728,0.7613,0.7883,1.2207,0.9579,1.5484,1.2151,0.7847,0.2787,18.5863,-0.6948,0.376,-0.2297,0.3303,0.8369,0.7933,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.2015,0.017,0.1305,0.6847,-4.5711,7.0133,0.0292,0.1708,0.85,0.8864,9.9944,0.0122,0.1104,0.5044,0.9508,12.2125,0.0286,0.1692,0.7098,0.9439,-0.0287,-0.0202,-0.0165,0.7017,0.5743,0.8184,0.7639,1.1814,0.7713,1.5465,1.0096,0.6528,0.5836,1.3958,0.5949,2.3918,1.0193,0.4262,-0.0847,-0.0576,-0.0471,0.6801,0.556,0.8175,0.0164,0.012,0.0097,0.7295,0.592,0.8115,0.8055,1.3574,0.9646,1.6852,1.1976,0.7106,0.2544,17.2168,-0.8813,-0.1595,-0.6104,0.5773,0.9011,0.8725,0,0,0,0,0,?,?,?,?,?,PANTALONI
-1.276,5.8628,2.4213,10.5184,-3.6799,0.7438,29.3807,5.4204,23.2868,-0.5436,9.789,9.2202,3.0365,14.4933,0.2786,11.2844,15.1304,3.8898,17.3015,0.255,-1.7155,-0.1303,-0.1131,0.076,0.0659,0.8675,0.4467,0.7974,0.6225,1.7851,1.3935,0.7806,0.1995,0.6359,0.3875,3.1866,1.9418,0.6094,1.0085,-1.4775,-1.3967,-1.465,-1.3849,0.9453,0.149,0.1119,0.0968,0.7509,0.6496,0.8651,0.4517,0.7257,0.6079,1.6067,1.3459,0.8377,0.2106,16.2677,0.6735,-0.4312,-0.4035,0.1506,0.2199,0.9503,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.6965,7.4471,2.7289,12.2987,-0.825,0.609,23.4833,4.846,23.3041,-0.4617,12.144,17.3482,4.1651,20.9613,0.1679,13.355,18.2575,4.2729,20.9991,0.2003,1.1437,0.0574,0.0522,0.0501,0.0456,0.9093,0.5631,0.6552,0.6387,1.1635,1.1341,0.9748,0.3171,0.4293,0.4079,1.3536,1.2862,0.9502,0.7553,-1.3148,-1.0573,-1.7407,-1.3998,0.8041,0.4227,0.2675,0.2566,0.6329,0.6072,0.9593,0.5277,0.5867,0.5857,1.1118,1.1098,0.9982,0.2591,17.7848,0.2781,0.5619,0.4703,0.1382,0.3902,0.9059,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.3774,8.3376,2.8875,10.9697,-1.5101,-1.1588,7.9405,2.8179,11.2306,-1.0807,9.6633,9.8663,3.1411,12.571,0.2047,10.4976,10.8099,3.2878,12.2039,0.2881,0.3257,-0.0391,-0.036,-0.1199,-0.1104,0.9205,1.0247,0.9193,0.8782,0.8971,0.8571,0.9554,1.05,0.8451,0.7713,0.8048,0.7346,0.9127,1.1314,-2.0396,-1.3364,-1.8027,-1.1812,0.6552,0.8097,0.2765,0.2549,0.3415,0.3149,0.9221,0.9768,0.8726,0.8989,0.8934,0.9203,1.0301,0.2072,14.4461,0.5169,-0.6571,-0.674,-0.3154,-0.3711,0.9792,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.379,4.1753,2.0434,8.4621,-1.4329,7.8946,26.6469,5.1621,17.6197,-0.0392,9.9025,13.9482,3.7347,14.3889,0.1791,13.1861,31.4271,5.606,20.7133,0.154,0.048,0.0383,0.0287,0.7972,0.5987,0.751,0.3958,0.5471,0.3645,1.3822,0.9208,0.6662,0.1567,0.2993,0.1329,1.9104,0.8479,0.4438,7.4926,-1.5876,-1.3215,-0.2119,-0.1764,0.8324,0.2051,0.1984,0.1421,0.9673,0.6925,0.7159,0.4803,0.5881,0.4085,1.2245,0.8506,0.6947,0.2696,19.6183,-0.4781,-0.2314,-0.3532,0.8714,0.9615,0.9678,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.299,11.4798,3.3882,15.6232,-0.7824,9.1859,15.7358,3.9668,15.9286,0.2153,10.5051,11.1256,3.3355,12.8462,0.3387,14.3474,27.3227,5.2271,19.6008,0.2989,-0.0326,-0.0285,-0.0208,0.8744,0.6403,0.7322,0.8541,1.0158,0.6482,1.1893,0.7589,0.6381,0.7295,1.0318,0.4202,1.4144,0.5759,0.4072,-1.569,-1.0425,-0.8206,0.6644,0.523,0.7872,0.4318,0.4512,0.3135,1.045,0.7261,0.6948,0.9808,1.2162,0.7971,1.2399,0.8127,0.6554,0.3034,22.1629,-0.1127,-0.423,-0.2078,0.9085,0.9797,0.963,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.8116,13.3258,3.6504,13.8364,-0.7747,-2.1974,19.6619,4.4342,20.2453,-2.8785,11.6726,20.606,4.5394,17.6561,0.1513,13.3088,18.2066,4.2669,15.9475,0.2725,-0.3694,0.0695,0.061,-0.1883,-0.1651,0.8771,0.8233,0.8042,0.8555,0.9768,1.0392,1.0639,0.6777,0.6467,0.7319,0.9542,1.0799,1.1318,0.402,-1.9182,-1.0109,-4.772,-2.5147,0.527,1.4937,0.3748,0.3556,0.2509,0.2381,0.949,0.6834,0.7837,0.8676,1.1466,1.2695,1.1071,0.2533,18.5351,0.265,0.3528,0.2537,0.1423,-0.1019,0.9293,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.7975,0.2516,0.5015,1.9297,-9.956,4.8194,3.0629,1.7501,5.9097,0.3478,10.3375,3.1227,1.7671,7.0613,0.5236,11.4846,5.2674,2.2951,8.6041,0.5021,-0.1655,-0.0771,-0.0694,0.4662,0.4196,0.9001,0.2866,0.2838,0.2185,0.9904,0.7625,0.77,0.0821,0.0806,0.0478,0.9808,0.5815,0.5928,-0.5565,-0.226,-0.2021,0.4061,0.3632,0.8943,0.0194,0.0119,0.0102,0.6114,0.5243,0.8577,0.3265,0.2733,0.2243,0.8369,0.6869,0.8207,0.2433,15.9794,0.6998,0.6558,0.6723,0.8916,0.9482,0.9888,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.0936,0.2747,0.5242,1.7122,-1.0787,8.5946,0.9128,0.9554,3.5218,0.6646,9.13,0.5044,0.7102,2.1331,0.7912,12.5562,1.267,1.1256,3.706,0.7431,0.0109,0.0102,0.0075,0.9414,0.6845,0.7271,0.5486,0.738,0.4657,1.3452,0.8488,0.631,0.301,0.5447,0.2168,1.8096,0.7205,0.3981,-0.1273,-0.1099,-0.0829,0.8633,0.6508,0.7538,0.0785,0.0806,0.0571,1.0278,0.7277,0.708,0.4862,0.8027,0.462,1.651,0.9503,0.5756,0.2559,18.2012,-0.7448,-0.2982,-0.5718,0.8467,0.9707,0.9495,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.7835,1.0621,1.0306,3.788,-0.2481,7.145,2.6667,1.633,6.1102,0.4238,9.8105,4.2794,2.0687,7.6386,0.5049,12.2381,6.148,2.4795,7.7714,0.5544,0.1097,0.0799,0.064,0.7283,0.5838,0.8016,0.6311,0.4982,0.4156,0.7894,0.6586,0.8343,0.3983,0.2482,0.1727,0.6231,0.4337,0.6961,-0.1675,-0.0967,-0.0779,0.577,0.4648,0.8056,0.2862,0.1967,0.174,0.6874,0.608,0.8846,0.6199,0.4959,0.4874,0.7999,0.7862,0.9829,0.2588,17.9595,0.7543,0.0518,0.3531,0.6611,0.8616,0.9498,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.0548,0.2202,0.4692,1.9155,-1.061,9.9159,1.4914,1.2212,4.886,0.5924,10.3977,2.2514,1.5005,5.0685,0.6088,14.3811,3.5897,1.8946,6.9923,0.6039,-0.0055,-0.0053,-0.0038,0.9537,0.6895,0.723,0.3842,0.3127,0.2477,0.8139,0.6446,0.7919,0.1476,0.0978,0.0613,0.6624,0.4155,0.6272,-0.1388,-0.125,-0.0925,0.9004,0.6663,0.74,0.0775,0.0717,0.0527,0.9253,0.6792,0.734,0.392,0.3779,0.2739,0.964,0.6988,0.7249,0.2932,20.6892,-0.2299,0.0088,-0.0956,0.9184,0.9731,0.9848,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.3313,1.1141,1.0555,3.4087,-1.3085,7.3685,9.809,3.1319,8.9956,0.2646,10.8219,2.2907,1.5135,5.1746,0.6337,13.2927,8.0383,2.8352,8.3741,0.5393,-0.045,-0.0306,-0.0249,0.6809,0.5543,0.8141,0.337,0.6974,0.3723,2.0693,1.1047,0.5338,0.1136,0.4864,0.1386,4.282,1.2203,0.285,-0.5968,-0.2158,-0.1971,0.3616,0.3302,0.9131,0.1207,0.1045,0.0812,0.8659,0.6729,0.7771,0.3789,0.6587,0.4071,1.7384,1.0742,0.6179,0.2673,19.1807,0.9313,0.6899,0.8686,0.8172,0.9719,0.9272,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.1825,0.4023,0.6343,2.2212,-2.0491,9.6373,1.8598,1.3638,4.4616,0.6279,10.6852,1.7278,1.3145,4.0482,0.6816,14.4087,3.4628,1.8609,5.6643,0.6702,-0.0189,-0.0171,-0.0127,0.9019,0.6688,0.7416,0.4651,0.4825,0.3408,1.0375,0.7329,0.7064,0.2163,0.2328,0.1162,1.0764,0.5371,0.499,-0.1983,-0.1723,-0.1297,0.8688,0.654,0.7528,0.0608,0.0573,0.0424,0.9431,0.6981,0.7402,0.4978,0.5487,0.3921,1.1021,0.7877,0.7147,0.2937,20.8885,-0.6149,-0.3692,-0.5016,0.9309,0.9822,0.9828,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.7411,5.6254,2.3718,12.5072,-4.5616,5.0834,13.5065,3.6751,15.0578,-0.0961,8.2896,4.4199,2.1024,10.7486,0.1728,10.4084,10.3238,3.2131,14.4959,0.2155,-0.1458,-0.0894,-0.0712,0.6132,0.4884,0.7964,0.6454,1.1282,0.7382,1.7481,1.1438,0.6543,0.4165,1.2727,0.5449,3.0558,1.3083,0.4281,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1637,0.1731,0.1217,1.0572,0.7435,0.7033,0.8306,1.1636,0.8628,1.4009,1.0388,0.7415,0.199,15.3376,-0.3666,-0.3167,-0.5259,0.3957,0.7545,0.8706,0,0,0,0,0,?,?,?,?,?,GIACCA
0.0031,6.3828,2.5264,11.3504,-1.6056,2.1899,26.7704,5.174,17.7562,-0.4021,8.9179,5.3063,2.3035,9.0747,0.3394,10.82,5.7115,2.3899,8.4032,0.4435,0.0014,0.0003,0.0003,0.2456,0.2024,0.8242,0.4883,1.0968,1.0571,2.2461,2.165,0.9639,0.2384,1.2029,1.1175,5.0451,4.6871,0.929,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.1874,15.0158,-0.1741,0.6126,0.2557,-0.2471,0.5737,0.559,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.5604,6.869,2.6209,14.4537,-1.6194,6.2343,25.1923,5.0192,18.4191,-0.205,9.0459,5.762,2.4004,8.6415,0.4195,11.9693,15.5683,3.9457,13.5321,0.3382,-0.0899,-0.062,-0.0468,0.6892,0.5209,0.7558,0.5222,1.0918,0.6642,2.091,1.2721,0.6084,0.2727,1.1921,0.4412,4.3722,1.6182,0.3701,2.8512,-1.4311,-1.2923,-0.5019,-0.4532,0.903,0.361,0.3707,0.2699,1.0268,0.7475,0.728,0.7847,1.6726,1.0681,2.1315,1.3611,0.6386,0.2245,17.7528,-0.0372,0.087,-0.0446,0.5067,0.8627,0.8002,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.0721,0.9511,0.9752,5.1304,-0.7427,9.7695,22.1965,4.7113,15.433,0.1867,10.0914,11.7331,3.4254,11.4996,0.3238,14.1907,30.7882,5.5487,17.8233,0.3008,-0.0074,-0.0071,-0.0051,0.9681,0.6884,0.7111,0.207,0.2847,0.1758,1.3754,0.8491,0.6173,0.0428,0.0811,0.0309,1.8918,0.7209,0.3811,-0.617,-0.397,-0.2852,0.6434,0.4622,0.7184,0.1551,0.1731,0.1155,1.1158,0.7445,0.6672,0.3324,0.4461,0.2878,1.342,0.8659,0.6452,0.2866,20.61,-0.2228,-0.2461,-0.2497,0.8846,0.9728,0.9681,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.3688,8.3685,2.8928,14.0253,-1.5162,5.5045,14.1432,3.7607,14.5749,-0.1787,8.4342,21.9651,4.6867,20.3516,-0.125,11.1545,21.6252,4.6503,17.531,0.1828,-0.067,-0.0437,-0.0331,0.6526,0.4935,0.7561,0.7692,0.6172,0.6221,0.8024,0.8087,1.0078,0.5917,0.381,0.387,0.6439,0.654,1.0157,3.824,3.7375,-2.1558,0.9774,-0.5638,-0.5768,0.4508,0.3081,0.2598,0.6835,0.5764,0.8433,0.9623,0.6891,0.8,0.7162,0.8314,1.1609,0.2016,16.2008,0.1939,-0.0543,-0.0276,0.2626,0.6478,0.8457,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.3655,3.2804,1.8112,7.9866,-1.1743,5.6264,13.5794,3.685,12.3241,-0.0685,9.1165,8.7079,2.9509,11.6303,0.205,11.3541,11.5528,3.3989,11.9684,0.3289,-0.065,-0.0401,-0.0322,0.6172,0.4955,0.8029,0.4915,0.6138,0.5329,1.2488,1.0842,0.8682,0.2416,0.3767,0.2839,1.5594,1.1754,0.7538,5.4608,-1.4379,-0.7353,-0.2633,-0.1346,0.5113,0.3185,0.2511,0.206,0.7884,0.6467,0.8203,0.648,0.6867,0.6673,1.0597,1.0297,0.9717,0.2188,16.3238,0.0924,0.0691,0.092,0.2658,0.666,0.8801,0.1429,0.1224,0.3499,1,0,?,?,?,?,?,GIACCA
-0.818,2.6314,1.6222,7.77,-2.4316,5.3239,19.59,4.4261,16.5089,-0.0099,8.6021,1.6751,1.2942,6.094,0.4798,10.77,10.9112,3.3032,13.2032,0.3389,-0.1536,-0.0951,-0.0759,0.6189,0.4943,0.7987,0.3665,1.2534,0.4911,3.4198,1.3399,0.3918,0.1343,1.5709,0.2412,11.695,1.7954,0.1535,34.1618,-0.9796,-0.8136,-0.0287,-0.0238,0.8306,0.1385,0.1933,0.1134,1.3955,0.8186,0.5866,0.4707,1.275,0.5885,2.709,1.2504,0.4616,0.2071,15.2399,-0.1889,-0.1002,-0.287,0.6181,0.9258,0.8416,0,0,0,0,0,?,?,?,?,?,GIACCA
-1.0538,2.4459,1.5639,7.3844,-1.4944,6.9981,8.7779,2.9628,10.631,0.1223,8.9303,1.6055,1.2671,5.7199,0.5224,11.7061,5.6291,2.3726,9.661,0.4326,-0.1506,-0.118,-0.09,0.7836,0.5978,0.7629,0.5279,1.2343,0.6592,2.3383,1.2488,0.5341,0.2786,1.5235,0.4345,5.4674,1.5594,0.2852,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.6946,1.291,0.7644,1.8586,1.1004,0.5921,0.2325,17.382,0.0778,0.0264,-0.0031,0.5837,0.9127,0.8509,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.7077,8.2702,2.8758,14.1798,-1.0619,4.8825,16.3026,4.0376,21.1289,-0.7457,8.274,2.0733,1.4399,6.468,0.452,10.7049,4.8483,2.2019,8.5214,0.4431,-0.145,-0.0855,-0.0661,0.5901,0.4561,0.7729,0.7122,1.9972,1.3061,2.8042,1.8337,0.6539,0.5073,3.989,1.7058,7.8633,3.3625,0.4276,0.8091,-1.3691,-1.0769,-1.6921,-1.331,0.7866,0.5682,0.5827,0.4494,1.0255,0.7909,0.7712,0.6711,2.1923,1.664,3.2667,2.4795,0.759,0.1966,15.7713,-0.1479,0.4071,-0.1466,-0.1056,0.5871,0.4619,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.7411,5.6254,2.3718,12.5072,-4.5616,5.0834,13.5065,3.6751,15.0578,-0.0961,8.2896,4.4199,2.1024,10.7486,0.1728,10.4084,10.3238,3.2131,14.4959,0.2155,-0.1458,-0.0894,-0.0712,0.6132,0.4884,0.7964,0.6454,1.1282,0.7382,1.7481,1.1438,0.6543,0.4165,1.2727,0.5449,3.0558,1.3083,0.4281,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1637,0.1731,0.1217,1.0572,0.7435,0.7033,0.8306,1.1636,0.8628,1.4009,1.0388,0.7415,0.199,15.3376,-0.3666,-0.3167,-0.5259,0.3957,0.7545,0.8706,0,0,0,0,0,?,?,?,?,?,GIACCA
0.0031,6.3828,2.5264,11.3504,-1.6056,2.1899,26.7704,5.174,17.7562,-0.4021,8.9179,5.3063,2.3035,9.0747,0.3394,10.82,5.7115,2.3899,8.4032,0.4435,0.0014,0.0003,0.0003,0.2456,0.2024,0.8242,0.4883,1.0968,1.0571,2.2461,2.165,0.9639,0.2384,1.2029,1.1175,5.0451,4.6871,0.929,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.1874,15.0158,-0.1741,0.6126,0.2557,-0.2471,0.5737,0.559,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.5604,6.869,2.6209,14.4537,-1.6194,6.2343,25.1923,5.0192,18.4191,-0.205,9.0459,5.762,2.4004,8.6415,0.4195,11.9693,15.5683,3.9457,13.5321,0.3382,-0.0899,-0.062,-0.0468,0.6892,0.5209,0.7558,0.5222,1.0918,0.6642,2.091,1.2721,0.6084,0.2727,1.1921,0.4412,4.3722,1.6182,0.3701,2.8512,-1.4311,-1.2923,-0.5019,-0.4532,0.903,0.361,0.3707,0.2699,1.0268,0.7475,0.728,0.7847,1.6726,1.0681,2.1315,1.3611,0.6386,0.2245,17.7528,-0.0372,0.087,-0.0446,0.5067,0.8627,0.8002,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.0721,0.9511,0.9752,5.1304,-0.7427,9.7695,22.1965,4.7113,15.433,0.1867,10.0914,11.7331,3.4254,11.4996,0.3238,14.1907,30.7882,5.5487,17.8233,0.3008,-0.0074,-0.0071,-0.0051,0.9681,0.6884,0.7111,0.207,0.2847,0.1758,1.3754,0.8491,0.6173,0.0428,0.0811,0.0309,1.8918,0.7209,0.3811,-0.617,-0.397,-0.2852,0.6434,0.4622,0.7184,0.1551,0.1731,0.1155,1.1158,0.7445,0.6672,0.3324,0.4461,0.2878,1.342,0.8659,0.6452,0.2866,20.61,-0.2228,-0.2461,-0.2497,0.8846,0.9728,0.9681,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.3688,8.3685,2.8928,14.0253,-1.5162,5.5045,14.1432,3.7607,14.5749,-0.1787,8.4342,21.9651,4.6867,20.3516,-0.125,11.1545,21.6252,4.6503,17.531,0.1828,-0.067,-0.0437,-0.0331,0.6526,0.4935,0.7561,0.7692,0.6172,0.6221,0.8024,0.8087,1.0078,0.5917,0.381,0.387,0.6439,0.654,1.0157,3.824,3.7375,-2.1558,0.9774,-0.5638,-0.5768,0.4508,0.3081,0.2598,0.6835,0.5764,0.8433,0.9623,0.6891,0.8,0.7162,0.8314,1.1609,0.2016,16.2008,0.1939,-0.0543,-0.0276,0.2626,0.6478,0.8457,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.3655,3.2804,1.8112,7.9866,-1.1743,5.6264,13.5794,3.685,12.3241,-0.0685,9.1165,8.7079,2.9509,11.6303,0.205,11.3541,11.5528,3.3989,11.9684,0.3289,-0.065,-0.0401,-0.0322,0.6172,0.4955,0.8029,0.4915,0.6138,0.5329,1.2488,1.0842,0.8682,0.2416,0.3767,0.2839,1.5594,1.1754,0.7538,5.4608,-1.4379,-0.7353,-0.2633,-0.1346,0.5113,0.3185,0.2511,0.206,0.7884,0.6467,0.8203,0.648,0.6867,0.6673,1.0597,1.0297,0.9717,0.2188,16.3238,0.0924,0.0691,0.092,0.2658,0.666,0.8801,0.1429,0.1224,0.3499,1,0,?,?,?,?,?,GIACCA
