@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.5171,5.78,2.4042,11.4789,-1.1313,5.5711,17.6498,4.2012,18.1507,-0.2988,9.5456,11.2449,3.3533,24.0447,0.0703,12.0069,12.9327,3.5962,22.5126,0.1503,-0.0928,-0.0542,-0.0431,0.5836,0.464,0.795,0.5723,0.7169,0.6685,1.2528,1.1682,0.9325,0.3275,0.514,0.4469,1.5696,1.3647,0.8695,1.4594,-3.3502,-1.5302,-2.2956,-1.0486,0.4568,0.3854,0.2082,0.2033,0.5404,0.5275,0.9762,0.6324,0.4774,0.5099,0.7549,0.8062,1.0681,0.0601,17.4929,0.0246,-0.1313,-0.1213,0.219,0.6306,0.8667,-7.5099,787.2082,28.0572,72.1786,-1.3822,-33.8973,32.8278,5.7296,45.4193,?,-2.3245,334.187,18.2808,59.2178,-0.7657,0.2215,3.2308,14.5826,4.8969,1.5348,0.3134,23.9799,2.3556,0.0982,0.9221,1.6309,1.7687,0,0.9034,0,1.5892,1.2189,0.767,0.1891,77.2144,-0.2339,-0.5823,-0.0893,PANTALONI
-0.1995,8.324,2.8851,30.3751,-2.8618,6.9021,34.5795,5.8804,50.577,-0.195,9.7501,17.3562,4.1661,38.5025,0.0263,12.8829,37.0315,6.0854,45.2277,0.0293,-0.0289,-0.0205,-0.0155,0.7079,0.5358,0.7568,0.4906,0.6925,0.4741,1.4115,0.9663,0.6846,0.2407,0.4796,0.2248,1.9923,0.9338,0.4687,2.7272,-21.6102,-16.5084,-7.9238,-6.0531,0.7639,0.1858,0.1989,0.1688,1.0703,0.9084,0.8487,0.6006,0.7889,0.6716,1.3136,1.1183,0.8513,0.0642,18.7158,-0.1794,-0.6433,-0.5735,0.2013,0.7228,0.7514,-48.295,8.9876,2.9979,51.8387,?,-9.003,77.5088,8.8039,40.3778,-1.266,10.011,107.9966,10.3921,45.8374,-0.6609,5.3643,-4.8242,-0.8993,0.3405,0.2885,0.8472,0.116,0.0832,0.7177,2.298,2.8422,1.2368,0,0,0.6457,1.2838,1.1309,0.8809,0.2696,71.4332,-0.4544,0.6496,-0.8411,PANTALONI
0.295,1.4975,1.2237,5.4308,-0.3718,8.2992,4.1004,2.0249,8.4808,0.3775,9.807,3.0695,1.752,8.6588,0.4537,12.9862,5.1679,2.2733,9.1155,0.4985,0.0355,0.0301,0.0227,0.8463,0.6391,0.7552,0.6043,0.6985,0.5383,1.1558,0.8907,0.7707,0.3652,0.4879,0.2898,1.3359,0.7934,0.5939,-0.2862,-0.2047,-0.1625,0.7151,0.5677,0.7938,0.2906,0.2498,0.2178,0.8595,0.7496,0.8721,0.6404,0.6272,0.5958,0.9795,0.9304,0.9499,0.0687,19.0774,0.7731,0.0357,0.5166,0.3982,0.8522,0.8162,-34.9623,1.451,1.2046,37.0193,?,-22.1352,16.4231,4.0525,28.7399,?,33.9011,1.0857,1.042,4.0192,0.8876,1.5795,-1.0313,-0.6529,0.2972,1.1561,3.8893,0.0884,1.3365,15.1266,1.2881,-1.1663,-0.9055,1,0,0,1.2881,9.2107,7.1507,0.2861,90.9985,-0.6814,0.1882,0.4825,PANTALONI
-0.1173,0.584,0.7642,3.6851,-1.9636,10.5175,6.9018,2.6271,10.9517,0.377,9.9511,3.3355,1.8263,9.2274,0.4177,14.536,9.1813,3.0301,13.0682,0.4362,-0.0112,-0.0118,-0.0081,1.0569,0.7235,0.6846,0.2909,0.4184,0.2522,1.4385,0.867,0.6027,0.0846,0.1751,0.0636,2.0692,0.7517,0.3633,-0.3684,-0.3688,-0.2415,1.001,0.6555,0.6548,0.0707,0.0785,0.0536,1.1092,0.7584,0.6837,0.3365,0.3994,0.282,1.1869,0.838,0.7061,0.0766,21.0648,0.0108,-0.0899,-0.0335,0.8359,0.9718,0.9414,-15.8727,34.7776,5.8973,24.8993,?,-37.3412,12.6186,3.5523,40.86,?,4.0925,101.2895,10.0643,25.3189,-0.6421,0.4251,-3.8784,-9.1242,1.6601,0.586,0.353,2.7561,0.3433,0.1246,0.6094,2.5151,4.1273,1,0,0,0.6094,0.9834,1.6138,0.2158,63.1472,-0.9685,0.9688,-0.9322,PANTALONI
0.2464,1.2188,1.104,4.764,-0.3593,6.6966,3.0324,1.7414,8.6266,0.2861,10.0157,4.1228,2.0305,8.6178,0.4389,12.1756,5.3495,2.3129,10.717,0.4352,0.0368,0.0246,0.0202,0.6686,0.55,0.8226,0.634,0.5437,0.4773,0.8576,0.7529,0.8779,0.4019,0.2956,0.2278,0.7355,0.5669,0.7707,-0.3643,-0.1868,-0.1525,0.5129,0.4187,0.8163,0.29,0.2282,0.1847,0.7868,0.6368,0.8094,0.5522,0.5528,0.4445,1.001,0.8049,0.8041,0.0659,17.586,0.5771,-0.1637,0.1553,0.4107,0.7442,0.9124,-37.6894,4.7421,2.1776,41.5192,?,-8.9067,21.8832,4.6779,20.2194,?,34.2806,2.7616,1.6618,4.9194,0.8654,4.2316,-1.0994,-0.2598,0.4655,1.3104,2.815,0.2167,1.7172,7.9241,2.0534,-1.3131,-0.6395,1,0,0,2.0534,8.4398,4.1101,0.2826,80.8768,-0.6866,0.8545,-0.6227,PANTALONI
-0.3136,0.5145,0.7173,3.319,-1.9381,13.0666,3.9246,1.9811,7.8653,0.5506,9.9002,2.2118,1.4872,5.9334,0.5618,16.4139,6.0836,2.4665,9.8744,0.555,-0.024,-0.0317,-0.0191,1.3198,0.7961,0.6032,0.3621,0.4823,0.2908,1.3321,0.8032,0.603,0.1311,0.2326,0.0846,1.7744,0.6451,0.3636,-0.2272,-0.2878,-0.1777,1.2666,0.7823,0.6177,0.0645,0.0834,0.0509,1.2924,0.7886,0.6102,0.422,0.5594,0.3361,1.3256,0.7965,0.6009,0.0845,23.6016,-0.5199,-0.4367,-0.4973,0.9765,0.9967,0.9906,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.3693,0.9698,0.9848,4.2137,-0.3667,7.5252,2.8294,1.6821,6.925,0.4065,9.9037,2.7356,1.654,7.4703,0.499,12.5333,4.2998,2.0736,8.4181,0.527,0.0491,0.0373,0.0295,0.7598,0.6004,0.7902,0.5855,0.5954,0.4749,1.017,0.8112,0.7976,0.3428,0.3545,0.2255,1.0343,0.658,0.6362,-0.2384,-0.152,-0.1205,0.6375,0.5057,0.7932,0.2642,0.2068,0.1732,0.7826,0.6556,0.8378,0.6085,0.5641,0.5005,0.927,0.8226,0.8874,0.0655,18.1998,0.6169,0.0569,0.3638,0.5246,0.8376,0.903,-35.6023,4.6106,2.1472,39.119,?,-11.8331,8.1714,2.8586,17.7597,?,35.2196,4.0704,2.0175,5.8197,0.8453,3.0087,-1.0109,-0.336,0.7512,1.0643,1.4169,0.5642,1.1327,2.0075,2.2027,-1.2302,-0.5585,1,0,0,2.2027,6.7218,3.0517,0.2708,82.655,-0.5936,0.9433,-0.5826,PANTALONI
0.1632,0.0771,0.2777,1.514,-0.8459,7.7429,1.8976,1.3775,5.9805,0.4736,9.8705,0.0378,0.1945,1.4467,0.866,12.5945,0.7981,0.8934,3.6871,0.7534,0.0211,0.0165,0.013,0.7844,0.6148,0.7837,0.2016,1.4275,0.3109,7.0809,1.542,0.2178,0.0406,2.0378,0.0966,50.1396,2.3777,0.0474,-0.1289,-0.0742,-0.0616,0.5755,0.4777,0.8301,0.0722,0.076,0.0549,1.0523,0.7599,0.7222,0.2531,1.0465,0.4106,4.134,1.622,0.3924,0.0647,17.8852,0.1472,-0.5635,0.071,-0.0545,0.9866,0.1003,-45.1801,2.7298,1.6522,47.0398,?,-14.4914,3.731,1.9316,17.4591,?,12.9066,3.7231,1.9295,6.1188,0.6223,3.1177,-3.5005,-1.1228,0.8554,0.8563,1.0011,0.7317,0.7332,1.0021,2.6943,-4.6667,-1.7321,1,0,0,2.6943,7.6878,2.8534,0.2535,72.5782,-0.9749,0.835,-0.8403,PANTALONI
0.3389,0.5236,0.7236,2.5936,-0.586,6.4511,1.0005,1.0002,3.7912,0.5367,9.859,0.5207,0.7216,3.9737,0.6776,11.8436,0.7053,0.8398,4.4815,0.6862,0.0525,0.0344,0.0286,0.6543,0.5447,0.8324,0.7234,1.0028,0.8616,1.3862,1.191,0.8592,0.5233,1.0056,0.7423,1.9216,1.4185,0.7382,-0.2182,-0.1147,-0.0978,0.5257,0.4482,0.8526,0.1999,0.1327,0.1145,0.6638,0.573,0.8633,0.6841,0.6527,0.5787,0.9541,0.846,0.8867,0.0637,16.9969,-0.6528,-0.058,-0.432,0.114,0.7033,0.7846,-43.2154,1.027,1.0134,44.8792,?,-6.4737,2.0086,1.4173,10.199,?,10.4763,25.1937,5.0193,14.8788,0.1015,6.6755,-4.1251,-0.6179,0.715,0.2019,0.2824,0.5113,0.0408,0.0797,4.4004,-26.7139,-6.0708,1,0,0,4.4004,3.0163,0.6855,0.2429,60.1654,-0.3971,0.6705,-0.4972,PANTALONI
-0.1301,0.0078,0.0884,0.646,-2.8645,11.8365,0.0145,0.1204,0.6841,0.9438,9.915,0.009,0.0947,0.6196,0.9394,15.4414,0.02,0.1415,0.843,0.9467,-0.011,-0.0131,-0.0084,1.1938,0.7665,0.6421,0.7336,0.9334,0.6245,1.2722,0.8513,0.6691,0.5382,0.8712,0.39,1.6186,0.7247,0.4477,-0.0417,-0.0498,-0.032,1.1957,0.7671,0.6415,0.0137,0.0163,0.0106,1.1901,0.7694,0.6465,0.9443,1.0426,0.7663,1.104,0.8115,0.7351,0.0813,21.8888,0.2259,-0.2853,0.0194,0.6959,0.9519,0.8863,-19.4022,0.3296,0.5741,21.5988,?,-49.6726,0.1339,0.3659,50.3387,?,16.931,0.1656,0.407,1.9196,0.8926,0.3906,-1.146,-2.9338,1.569,1.4108,0.8992,2.4616,1.9902,0.8085,0.4291,-1.3534,-3.1542,1,0,0,0.4291,11.252,26.2242,0.2945,86.0058,-0.6551,-0.6862,0.6984,PANTALONI
-0.2646,2.8994,1.7028,9.0088,-1.0626,5.367,9.1559,3.0259,16.0085,-0.2932,9.8491,4.5977,2.1442,15.3465,0.2305,11.6625,6.5194,2.5533,15.4758,0.2933,-0.0493,-0.0269,-0.0227,0.5449,0.4602,0.8445,0.5627,0.7941,0.6669,1.4112,1.1851,0.8398,0.3167,0.6306,0.4447,1.9914,1.4044,0.7052,1.2789,-1.0098,-0.7227,-0.7896,-0.5651,0.7157,0.3528,0.219,0.1995,0.6207,0.5653,0.9107,0.5627,0.587,0.5821,1.0431,1.0344,0.9916,0.0587,16.6717,0.0942,-0.5139,-0.4003,0.2607,0.6612,0.8692,-30.1928,326.6302,18.0729,47.9996,?,-20.8496,218.522,14.7825,38.3392,?,-1.372,220.6102,14.853,46.8582,-0.709,1.4481,22.0059,15.1962,1.2226,1.2168,0.9953,1.4947,1.4806,0.9905,1.252,2.4692,1.9722,1,0,0,1.252,1.0244,0.8182,0.1922,64.8598,-0.9398,-0.88,0.9252,PANTALONI
0.0947,5.8065,2.4097,14.2185,-0.9732,1.8565,16.1079,4.0135,17.3205,-0.9415,9.4821,6.2687,2.5037,16.5516,0.127,10.6813,7.4604,2.7314,15.8994,0.2113,0.051,0.01,0.0089,0.1958,0.1738,0.8877,0.6004,0.9624,0.8822,1.603,1.4694,0.9167,0.3605,0.9263,0.7783,2.5696,2.1591,0.8403,0.8349,-2.9118,-1.6466,-3.4877,-1.9722,0.5655,0.8078,0.3801,0.3575,0.4705,0.4425,0.9405,0.8209,0.859,0.8943,1.0465,1.0894,1.041,0.0506,14.7572,-0.501,0.2071,0.2821,0.1876,0.0893,0.9235,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.4399,3.6936,1.9219,14.3852,-0.9451,2.5393,19.9373,4.4651,21.3095,-0.6058,9.608,7.0928,2.6632,13.4304,0.2339,10.9308,10.1959,3.1931,13.9549,0.2566,0.1732,0.0458,0.0402,0.2643,0.2323,0.879,0.4304,0.7216,0.6019,1.6766,1.3984,0.8341,0.1853,0.5207,0.3623,2.8109,1.9554,0.6957,0.8695,-1.7049,-1.4508,-1.9609,-1.6686,0.851,0.5573,0.4219,0.3939,0.757,0.7069,0.9338,0.6751,1.0711,1.0308,1.5867,1.527,0.9624,0.0521,15.1641,-0.644,0.3923,0.423,0.1767,0.1728,0.9489,18.2108,48.9356,6.9954,27.179,0.3188,-15.0713,88.9916,9.4335,53.3386,-0.6018,-37.1801,33.2911,5.7698,40.2588,?,-1.2083,-0.4898,0.4054,0.7415,1.2124,1.635,0.5499,1.4699,2.6731,-0.6347,-0.3159,0.4978,1.1982,0,0,0.5096,0.6751,1.3249,0.2307,72.6221,0.8903,0.7941,0.9316,PANTALONI
0.4802,7.129,2.67,17.1959,-0.9656,1.4077,22.501,4.7435,21.5678,-1.2726,9.3341,8.1885,2.8615,17.7572,0.163,10.7982,10.5556,3.2489,17.6098,0.1806,0.3411,0.0514,0.0445,0.1508,0.1304,0.8644,0.5629,0.9331,0.8218,1.6577,1.46,0.8808,0.3168,0.8706,0.6754,2.7479,2.1317,0.7757,0.6994,-2.4431,-2.1767,-3.4929,-3.112,0.8909,0.9218,0.4124,0.4071,0.4473,0.4416,0.9872,0.7973,0.9684,0.9765,1.2146,1.2248,1.0084,0.0495,15.0226,-0.5669,0.1447,0.3923,0.2277,-0.0694,0.8582,20.856,41.9559,6.4773,25.9796,0.3651,-10.1987,196.7678,14.0274,59.2773,-0.4381,-35.6587,72.2445,8.4997,39.5996,?,-2.045,-0.5849,0.286,0.4618,0.7621,1.6503,0.2132,0.5807,2.7236,-0.8273,-0.3773,0.456,0.9927,0,0,0.4383,0.6561,1.4969,0.2228,72.3476,0.4692,0.527,0.963,PANTALONI
0.2311,6.3433,2.5186,17.5203,-1.1534,0.0536,15.2868,3.9098,23.7188,-0.7319,10.0078,10.6635,3.2655,33.4833,0.099,10.9214,13.2286,3.6371,33.9926,0.1417,4.3113,0.0231,0.0212,0.0054,0.0049,0.9163,0.6442,0.7713,0.6925,1.1973,1.075,0.8978,0.415,0.5949,0.4795,1.4336,1.1556,0.8061,0.9362,-2.5517,-1.6716,-2.7256,-1.7855,0.6551,0.5941,0.2189,0.2054,0.3685,0.3458,0.9382,0.7387,0.5233,0.5154,0.7084,0.6978,0.985,0.0527,14.7237,-0.2617,-0.1254,-0.1153,0.0837,0.0085,0.9589,16.4778,71.6402,8.4641,33.0597,0.1689,-3.9219,146.4568,12.1019,50.5783,-0.4121,-38.4522,93.9404,9.6923,45.1187,?,-4.2015,-0.4285,0.102,0.6994,0.8733,1.2486,0.4892,0.7626,1.559,-0.4553,-0.1489,0.3271,1.1106,0,0,0.6536,0.7327,1.121,0.2211,65.1167,0.624,0.9073,0.7626,PANTALONI
0.2644,5.8168,2.4118,14.4792,-0.9156,9.485,3.0878,1.7572,8.2261,0.4307,9.9082,1.647,1.2833,6.8931,0.4875,13.9955,2.8846,1.6984,7.9931,0.5733,0.0279,0.0267,0.0189,0.9573,0.6777,0.708,1.3725,1.8793,1.42,1.3692,1.0346,0.7556,1.8838,3.5318,2.0165,1.8748,1.0704,0.5709,-1.1121,-1.0554,-0.6443,0.949,0.5794,0.6105,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.7602,2.1005,1.8115,1.1934,1.0292,0.8624,0.0686,21.0737,0.1844,-0.1665,0.091,0.0969,0.7809,0.6555,-18.2591,344.5516,18.5621,45.4,-4.128,-35.3145,32.0919,5.665,46.3908,?,3.8477,266.7216,16.3316,44.0682,-1.2454,0.517,-4.7455,-9.1781,3.2766,1.1366,0.3469,10.7364,1.2918,0.1203,0.7878,1.4952,1.898,0,0.4511,0,0.9786,1.0302,1.0527,0.1997,73.773,-0.7325,-0.9743,0.6265,PANTALONI
0.0378,7.3742,2.7155,21.4233,-1.4989,-6.5253,13.1436,3.6254,20.4242,-6.8387,9.7372,5.8036,2.4091,18.6903,0.0133,12.364,10.8473,3.2935,20.2419,0.1588,-0.0058,0.0039,0.0031,-0.6701,-0.5278,0.7875,0.749,1.1272,0.8245,1.5049,1.1008,0.7315,0.561,1.2706,0.6798,2.2647,1.2117,0.535,0.7212,-50.9191,-3.3639,-70.6064,-4.6645,0.0661,3.2903,0.4526,0.3563,0.1376,0.1083,0.7872,1.0489,1.1462,1.0584,1.0928,1.009,0.9233,0.0604,18.2444,-0.3789,-0.1913,0.0368,-0.335,-0.751,0.78,20.0343,51.3045,7.1627,25.65,0.2243,26.0796,17.0635,4.1308,13.9526,0.5763,7.0554,52.5965,7.2523,25.174,-0.4224,0.7682,2.8396,3.6964,1.734,0.9876,0.5696,3.0067,0.9754,0.3244,0.3908,-0.992,-2.5387,1.0041,1.8683,1.8606,1.8384,1.0189,0.5542,0.1734,55.2781,-0.9266,0.665,-0.7537,PANTALONI
0.0655,4.6636,2.1595,13.6938,-0.545,3.8184,15.652,3.9563,15.7592,-0.4055,10.0214,9.6535,3.107,28.1737,-0.0136,11.6428,9.4258,3.0701,22.3865,0.2046,0.0172,0.0065,0.0056,0.381,0.328,0.8607,0.5459,0.6951,0.7034,1.2733,1.2886,1.012,0.298,0.4831,0.4948,1.6214,1.6606,1.0242,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.3189,0.3149,0.4034,0.3984,0.9875,0.8689,0.486,0.6117,0.5594,0.704,1.2585,0.0567,16.2055,0.3506,-0.3086,-0.0346,-0.0075,0.3225,0.8989,-24.5942,100.897,10.0447,39.7186,?,-16.2613,230.8775,15.1947,49.7391,-2.2509,-25.5336,18.9667,4.3551,32.6385,?,1.5124,0.9632,0.6369,0.6611,2.3064,3.489,0.437,5.3197,12.1728,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2064,68.7698,-0.7999,-0.326,-0.1794,PANTALONI
-0.491,1.4307,1.1961,8.2112,-1.2063,3.4291,7.5713,2.7516,12.6491,-0.5858,10.1223,4.5059,2.1227,12.6573,0.2882,11.1188,4.3411,2.0835,12.3653,0.3352,-0.1432,-0.0485,-0.0442,0.3388,0.3084,0.9104,0.4347,0.5635,0.5741,1.2963,1.3206,1.0188,0.189,0.3175,0.3296,1.6803,1.7441,1.038,0.9608,-0.876,-0.72,-0.9117,-0.7494,0.822,0.4666,0.2093,0.2001,0.4486,0.4288,0.956,0.6492,0.6487,0.664,0.9994,1.0229,1.0236,0.0546,14.9561,0.3471,-0.2017,-0.1686,0.0012,0.2332,0.9481,-20.537,111.5238,10.5605,38.4598,?,-17.8526,269.3106,16.4107,47.3984,-1.9368,-27.3169,6.5199,2.5534,29.9393,?,1.1504,0.7518,0.6535,0.6435,4.1359,6.427,0.4141,17.1053,41.3062,1.2304,1.2846,1.0441,0,1,0,0.8114,1.2846,1.5832,0.1967,69.6503,-0.8857,-0.7924,0.5243,PANTALONI
