@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.1477,2.2042,1.4846,5.9317,-1.0059,-0.4073,6.4417,2.5381,12.0561,-1.2972,0.6654,12.6804,3.5609,12.071,-0.5882,4.266,3.758,1.9386,6.8361,0.1376,0.3626,-0.222,-0.0346,-0.6122,-0.0955,0.156,0.585,0.4169,0.7658,0.7127,1.3092,1.8369,0.3422,0.1738,0.5865,0.508,1.7141,3.3742,0.4369,0.6654,-2.728,1.5228,-6.2435,-4.0999,0.5634,0.3891,0.3731,0.6905,0.6621,0.9589,0.492,0.4914,0.8677,0.9988,1.7636,1.7658,0.0156,6.3507,0.4723,0.5398,-0.1558,0.1309,-0.1785,0.3234,?,?,?,?,?,4.2064,0.3393,0.5825,3.803,0.5126,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3253,7.025,2.6505,16.492,-1.2497,2.1381,6.7028,2.589,11.1662,-0.5166,-1.1485,10.6489,3.2633,20.0044,-0.6497,4.9412,5.9571,2.4407,14.3428,0.0563,-0.1521,0.2832,-0.0658,-1.8617,0.4327,-0.2324,1.0238,0.8122,1.0859,0.7934,1.0607,1.337,1.0481,0.6597,1.1793,0.6294,1.1252,1.7876,2.4086,1.1629,-10.709,0.4828,-4.4462,-9.2093,0.9957,0.6045,0.4823,0.6072,0.4844,0.7979,1.477,0.8244,1.1498,0.5582,0.7785,1.3947,0.025,7.1731,0.0729,-0.0885,0.0531,-0.3056,0.273,0.2083,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.7997,3.0985,1.7603,8.1415,-1.2936,-0.4851,3.8443,1.9607,8.4317,-1.8883,-1.1291,5.08,2.2539,18.2538,-0.3679,3.4058,2.5728,1.604,11.9854,0.1183,1.6484,0.7083,-0.2348,0.4297,-0.1424,-0.3315,0.8978,0.781,1.0974,0.8699,1.2224,1.4052,0.806,0.6099,1.2043,0.7567,1.4942,1.9745,0.833,0.9354,-2.8563,1.1229,-3.4289,-3.0535,1.216,0.266,0.2611,0.2188,0.2148,0.9817,0.9656,0.446,0.6793,0.4619,0.7035,1.523,0.0148,5.1765,0.4992,0.1953,-0.1805,-0.2949,-0.46,0.4706,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7095,16.5713,4.0708,19.3961,-0.5785,-1.2396,21.8731,4.6769,18.232,-1.2557,-1.956,22.9608,4.7917,30.6934,-0.7196,7.437,11.9626,3.4587,17.2299,0.1123,-0.5724,-0.3627,0.0954,0.6338,-0.1667,-0.263,0.8704,0.8495,1.177,0.976,1.3522,1.3854,0.7576,0.7217,1.3853,0.9526,1.8285,1.9194,0.7004,0.5535,-3.262,0.7902,-4.6573,-5.8939,1.5202,0.6884,0.6331,0.4528,0.4164,0.9196,1.0639,0.6319,1.1257,0.594,1.0582,1.7814,0.0242,11.0515,0.5417,0.3275,0.0936,0.3414,-0.2749,-0.096,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
3.5791,11.7451,3.4271,18.0174,-0.3681,-1.1791,5.5543,2.3568,11.6681,-1.219,-1.0372,3.4503,1.8575,8.5111,-1.3283,5.5192,5.5635,2.3587,12.4578,0.0627,-3.0355,-3.4508,0.6485,1.1368,-0.2136,-0.1879,1.4542,1.845,1.453,1.2688,0.9992,0.7875,2.1146,3.404,2.1111,1.6098,0.9984,0.6202,0.7563,0.9985,-5.8215,1.3201,-7.697,-5.8305,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.4463,1.3709,0.9366,0.6832,0.0416,8.0265,0.5325,0.1008,0.6438,-0.2477,0.2861,-0.0015,?,?,?,?,?,3.4894,0.4414,0.6644,2,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
2.8287,8.4421,2.9055,11.679,-0.289,0.3532,11.3495,3.3689,10.9461,-0.9397,-3.3654,3.9921,1.998,9.7108,-2.6621,6.2559,4.1004,2.025,8.8589,0.1777,8.0096,-0.8405,0.4522,-0.1049,0.0565,-0.538,0.8625,1.4542,1.4349,1.6861,1.6637,0.9867,0.7438,2.1147,2.0588,2.843,2.7679,0.9736,0.4938,0.3709,-1.3677,0.7512,-2.7699,-3.6872,1.6056,3.4169,0.841,2.1281,0.5238,0.2461,1.0669,1.2027,1.3183,1.1272,1.2356,1.0962,0.0485,9.7984,0.3891,-0.2548,0.7031,-0.4976,0.4083,-0.5438,?,?,?,?,?,1.9341,0.5231,0.7233,2,0.3333,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.5581,33.6058,5.7971,34.1946,-1.2406,2.0126,31.446,5.6077,22.5535,-0.088,-0.3136,12.9098,3.593,20.9766,-0.375,6.1912,50.3228,7.0939,26.8555,0.0439,-1.2711,8.157,-0.4132,-6.4175,0.3251,-0.0507,1.0338,1.6134,0.8172,1.5607,0.7905,0.5065,1.0687,2.6031,0.6678,2.4358,0.6249,0.2565,10.3799,3.3095,-15.358,0.3188,-1.4796,-4.6406,0.7362,1.0004,0.5433,1.3588,0.738,0.5431,1.5162,1.6301,1.2733,1.0752,0.8398,0.7811,0.0352,8.9589,-0.2261,-0.4565,-0.4636,0.7284,0.9236,0.7089,?,?,?,?,?,0.2796,0.2014,0.4488,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.943,50.737,7.123,48.007,-2.2194,0.1513,2.5844,1.6076,7.494,-1.4164,-0.6719,19.1309,4.3739,36.7579,-0.6006,5.8442,47.433,6.8872,35.3063,0.0153,-19.4529,4.3801,-0.5036,-0.2252,0.0259,-0.115,4.4308,1.6285,1.0342,0.3675,0.2334,0.6351,19.6323,2.6521,1.0697,0.1351,0.0545,0.4033,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,4.8082,0.6493,0.4159,0.135,0.0865,0.6405,6.4061,1.306,1.3597,0.2039,0.2123,1.0411,0.0315,8.2728,0.0592,0.683,-0.624,0.1861,0.0438,-0.1019,?,?,?,?,?,0.8438,0.1318,0.3631,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0227,0.0165,0.1284,0.628,-1.2163,-0.0128,0.0056,0.0745,0.3549,-0.739,-0.0247,0.0155,0.1244,0.5584,-1.7581,0.1842,0.0049,0.0697,0.3623,0.0289,-1.7652,-0.9171,0.1231,0.5196,-0.0697,-0.1342,1.7227,1.032,1.8422,0.5991,1.0693,1.785,2.9677,1.0651,3.3936,0.3589,1.1435,3.1863,2.2852,0.9682,-31.9566,0.4237,-13.9842,-33.0074,1.3885,1.3995,0.7595,1.0079,0.547,0.5427,1.7696,1.1245,1.7335,0.6355,0.9796,1.5415,0.0004,0.2756,-0.0964,-0.2675,0.138,0.1912,0.1812,-0.2621,?,?,?,?,?,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0362,0.0133,0.1153,0.5491,-0.504,-0.0082,0.0101,0.1005,0.373,-1.3612,0.0422,0.005,0.0706,0.3631,-0.4583,0.1643,0.0045,0.0673,0.3483,0.1026,-4.4279,0.8594,0.2205,-0.1941,-0.0498,0.2566,1.1478,1.6341,1.7139,1.4236,1.4932,1.0489,1.3175,2.6702,2.9376,2.0267,2.2296,1.1001,0.8558,1.6125,-4.6178,1.8843,-5.396,-2.8637,2.3115,1.4663,0.9406,0.6343,0.4069,0.6415,1.4723,1.5122,1.5764,1.0271,1.0707,1.0424,0.0006,0.2441,-0.0249,0.182,0.4424,-0.113,-0.2288,0.4009,?,?,?,?,?,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.419,0.2102,0.4585,1.6978,-3.3197,-0.2317,0.0837,0.2892,1.0955,-2.7019,-0.4127,0.2505,0.5005,1.5201,-4.4082,0.8458,0.2286,0.4781,1.4273,0.1391,1.8085,1.0154,-0.4955,0.5615,-0.274,-0.488,1.5852,0.916,0.9589,0.5779,0.6049,1.0468,2.5127,0.8391,0.9194,0.3339,0.3659,1.0957,1.6318,1.053,-5.6591,0.6453,-3.468,-5.3741,1.3281,1.3983,0.2371,1.0529,0.1785,0.1695,1.5497,1.1169,1.1895,0.7207,0.7676,1.0651,0.0069,1.2692,0.0048,0.6138,-0.7545,0.1488,-0.3497,-0.8597,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4638,10.9207,3.3047,12.7713,-2.582,3.0156,6.373,2.5245,9.6458,-0.4052,-1.4534,14.2945,3.7808,15.6227,-1.1358,6.6825,4.2081,2.0514,8.5928,0.2243,-0.817,1.6952,-0.3687,-2.0749,0.4513,-0.2175,1.309,0.8741,1.6109,0.6677,1.2306,1.8431,1.7136,0.764,2.5951,0.4458,1.5144,3.3969,3.3099,1.1081,-3.7044,0.3348,-1.1192,-3.3431,0.5194,0.4874,0.3218,0.9384,0.6197,0.6603,1.324,0.8175,1.4863,0.6174,1.1225,1.8181,0.0452,10.0733,0.5736,-0.4266,-0.2371,-0.0848,0.1509,-0.2048,?,?,?,?,?,0.4239,0.3312,0.5755,2,0,TASCA_SINISTRA_DAVANTI_PANTALONI
1.3033,1.448,1.2033,3.7288,-0.2826,0.502,4.9317,2.2207,9.2962,-0.7255,1.0089,1.2291,1.1087,4.9447,-0.3648,2.8704,2.3382,1.5291,6.0509,0.0288,2.5964,1.2919,0.4541,0.4976,0.1749,0.3515,0.5419,1.0854,0.7869,2.0031,1.4523,0.725,0.2936,1.1781,0.6193,4.0124,2.1092,0.5257,0.2102,0.6216,-4.5735,2.9571,-21.7562,-7.3573,0.5396,0.8024,0.4666,1.4871,0.8647,0.5815,0.4011,0.7541,0.6162,1.88,1.5363,0.8172,0.0189,4.4158,0.529,0.2648,0.717,0.2444,0.522,0.5201,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9013,12.8123,3.5794,11.9676,-1.2964,2.0746,7.3968,2.7197,9.7018,-0.3422,-2.9042,13.8161,3.717,17.3316,-2.223,6.3673,7.0339,2.6521,11.7232,0.172,-0.4344,0.3103,-0.1416,-0.7143,0.3258,-0.4561,1.3161,0.963,1.3496,0.7317,1.0255,1.4015,1.7321,0.9273,1.8215,0.5354,1.0516,1.9642,2.7312,0.5652,-2.7752,0.2069,-1.0161,-4.9104,0.721,0.9691,0.3681,1.3441,0.5105,0.3798,1.2335,0.6905,1.0208,0.5598,0.8276,1.4784,0.04,9.9722,0.1821,0.6137,-0.4014,-0.1413,0.5502,-0.6156,?,?,?,?,?,0.3913,0.2382,0.488,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5086,1.0136,1.0068,5.1218,-3.2304,0.0115,2.4821,1.5755,5.3789,-0.6635,-0.0449,0.9421,0.9706,4.3805,-0.8279,2.4016,0.9483,0.9738,3.8309,0.1659,-130.8895,33.6081,-0.6282,-0.2568,0.0048,-0.0187,0.639,1.0372,1.0339,1.6231,1.6179,0.9967,0.4084,1.0759,1.0689,2.6346,2.6175,0.9935,1.8229,1.9712,-5.1346,1.0814,-2.8167,-2.6048,0.3744,0.5052,0.2636,1.3493,0.7041,0.5218,0.9522,1.1692,1.337,1.2279,1.4041,1.1435,0.0162,3.7397,-0.0222,-0.3899,-0.669,-0.2094,0.4926,0.298,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9113,3.8425,1.9602,7.9971,-0.5725,0.7833,1.1587,1.0764,3.7282,-0.3686,-0.9003,0.5946,0.7711,2.5341,-7.981,2.5898,1.1432,1.0692,4.7598,0.2094,1.1634,-1.0122,0.3519,-0.8701,0.3025,-0.3476,1.821,2.5421,1.8334,1.396,1.0068,0.7212,3.3162,6.4623,3.3613,1.9487,1.0136,0.5201,2.8995,1.2928,-2.3089,0.4459,-0.7963,-1.786,1.8669,18.0242,0.8447,9.6544,0.4525,0.0469,2.145,3.1558,1.6802,1.4712,0.7833,0.5324,0.016,3.9663,0.1559,0.2418,0.239,-0.8118,0.8587,-0.721,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2649,1.0341,1.0169,3.7998,-0.5355,-0.756,0.7283,0.8534,2.962,-5.8399,0.0562,0.3203,0.566,2.2493,-1.3807,1.4229,0.7029,0.8384,3.138,0.05,-0.3504,4.717,0.1862,-13.461,-0.5313,0.0395,1.1915,1.7967,1.2129,1.5079,1.018,0.6751,1.4198,3.2282,1.4712,2.2738,1.0362,0.4557,0.524,1.0158,-8.0231,1.9387,-15.3117,-7.8981,5.7146,2.6192,0.7492,0.4583,0.1311,0.286,1.2829,1.6893,1.2109,1.3168,0.9439,0.7168,0.0085,2.2391,-0.7011,-0.7369,0.5919,0.5558,-0.8754,-0.5213,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7912,5.986,2.4466,8.96,-0.7322,0.7292,0.1539,0.3923,1.9913,-0.1417,-1.0508,0.5197,0.7209,2.3336,-20.6492,2.6963,1.6515,1.2851,4.6305,0.1568,1.0851,-0.753,0.2935,-0.6939,0.2704,-0.3897,6.2372,3.3939,1.9038,0.5441,0.3052,0.561,38.9026,11.5183,3.6246,0.2961,0.0932,0.3147,15.3243,1.7017,-4.3983,0.111,-0.287,-2.5847,2.9656,47.9874,0.9419,16.1812,0.3176,0.0196,4.4995,3.8397,1.935,0.8533,0.43,0.504,0.0163,3.9743,-0.0658,0.1019,0.3075,-0.7024,0.1644,-0.6091,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7681,1.6304,1.2769,5.0106,-0.5098,0.5391,3.1409,1.7723,5.8096,-0.7096,-1.0452,0.8312,0.9117,3.4546,-3.6072,2.5088,1.2813,1.132,4.1621,0.1394,1.4248,-0.7348,0.3061,-0.5157,0.2149,-0.4166,0.7205,1.4005,1.128,1.9439,1.5657,0.8054,0.5191,1.9613,1.2724,3.7786,2.4513,0.6487,0.7016,0.6255,-2.5091,0.8915,-3.5762,-4.0114,0.9766,4.4261,0.6862,4.5321,0.7026,0.155,0.8625,1.4504,1.2039,1.6817,1.3958,0.83,0.0145,4.0323,0.6873,-0.5968,0.6979,-0.9616,0.6618,-0.6738,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5673,4.828,2.1973,7.4634,-0.5875,0.7656,0.3138,0.5601,2.1618,-0.0138,-1.029,0.3852,0.6206,2.2262,?,2.531,1.0877,1.0429,4.2462,0.1969,0.741,-0.5513,0.2241,-0.744,0.3025,-0.4066,3.9227,3.5404,2.1068,0.9025,0.5371,0.5951,15.3873,12.5342,4.4386,0.8146,0.2885,0.3541,93.8532,1.2407,-2.6526,0.0132,-0.0283,-2.1381,2.2048,0,0.8892,0,0.4033,0,3.4524,3.3525,1.7577,0.9711,0.5091,0.5243,0.0148,3.8381,0.1549,-0.2084,0.3585,-0.8656,0.6047,-0.742,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0162,0.0081,0.0902,0.4409,-1.4144,0.0152,0.0088,0.0939,0.3746,-0.8986,0.0101,0.0052,0.0718,0.3508,-0.9039,0.139,0.0034,0.0582,0.2844,0.1207,-1.0617,-1.604,-0.1162,1.5108,0.1095,0.0725,0.9606,1.2558,1.5509,1.3074,1.6146,1.235,0.9227,1.5771,2.4054,1.7092,2.6069,1.5252,1.4569,1.5506,-6.6143,1.0643,-4.54,-4.2657,0.9256,0.9909,0.5646,1.0705,0.6099,0.5698,1.1771,1.2566,1.5502,1.0676,1.317,1.2337,0.0003,0.2137,-0.6943,0.3308,-0.2662,-0.2791,0.1438,-0.112,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1329,0.6635,0.8145,2.8899,-0.9539,0.181,0.1601,0.4002,1.447,-0.3243,0.5225,0.1057,0.3251,1.1883,-0.0324,1.0453,0.16,0.4,1.5166,0.157,0.7342,0.2543,0.1271,0.3463,0.1731,0.4999,2.0355,2.5056,2.0365,1.231,1.0005,0.8128,4.1432,6.2782,4.1475,1.5153,1.001,0.6606,3.9812,37.8455,-4.9964,9.506,-1.255,-0.132,1.3536,1.285,0.8222,0.9493,0.6074,0.6398,1.9971,2.432,1.9056,1.2178,0.9542,0.7835,0.0061,1.5908,-0.0828,-0.8419,-0.478,0.2356,0.5146,0.6856,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0036,0.0076,0.0872,0.3717,-0.7084,-0.0077,0.0041,0.0643,0.282,-1.3249,-0.0154,0.003,0.0549,0.3001,-1.2177,0.1125,0.0024,0.0491,0.217,0.072,-0.4707,-0.2368,0.0324,0.5031,-0.0689,-0.1369,1.3563,1.5895,1.7756,1.1719,1.3091,1.1171,1.8396,2.5264,3.1526,1.3733,1.7138,1.2479,0.9593,0.9355,-9.1506,0.9752,-9.5387,-9.7811,1.794,1.608,0.9305,0.8963,0.5187,0.5787,1.3184,1.2388,1.7131,0.9396,1.2995,1.3829,0.0002,0.1699,0.0187,-0.1121,0.2699,-0.242,-0.1448,0.0178,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2652,4.8236,2.1963,13.556,-1.427,0.4899,2.7168,1.6483,6.6245,-0.6938,-0.8079,7.2586,2.6942,12.9694,-0.9932,3.2803,5.0021,2.2365,9.6217,0.0789,-0.5414,0.3283,-0.0809,-0.6064,0.1493,-0.2463,1.3325,0.8152,0.982,0.6118,0.737,1.2046,1.7755,0.6645,0.9643,0.3743,0.5431,1.4511,2.9374,1.2334,-9.6757,0.4199,-3.294,-7.845,1.4281,0.8584,0.5347,0.6011,0.3744,0.6229,2.0463,1.0452,1.4089,0.5108,0.6885,1.3479,0.0102,5.0034,-0.0819,0.3494,-0.3077,-0.6044,0.3032,-0.4272,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.2343,4.2417,2.0595,8.5554,-11.8159,-4.2909,8.2958,2.8802,8.4342,-10.9437,1.7397,13.2492,3.6399,14.2339,-0.8457,6.9367,9.568,3.0932,11.8188,0.1044,0.7538,-1.8592,-0.4663,-2.4665,-0.6186,0.2508,0.7151,0.5658,0.6658,0.7913,0.9311,1.1768,0.5113,0.3201,0.4433,0.6261,0.867,1.3847,1.0207,1.2094,-5.7226,1.1849,-5.6068,-4.7317,0.9453,0.0866,0.0506,0.0916,0.0535,0.5844,1.0144,0.6011,0.7239,0.5925,0.7136,1.2043,0.0588,11.094,0.7684,-0.6443,-0.8111,-0.591,-0.904,0.7274,?,?,?,?,?,25.1667,343.3264,18.5291,46,0.2069,TASCA_SINISTRA_DIETRO_PANTALONI
-3.6924,2.8468,1.6873,6.5073,?,-5.6362,5.4681,2.3384,9.9397,-33.6996,1.6589,11.9466,3.4564,11.4106,-0.6502,7.8416,6.9236,2.6313,9.8764,0.2413,0.6551,-2.2258,-0.4709,-3.3975,-0.7188,0.2116,0.7215,0.4882,0.6412,0.6765,0.8887,1.3136,0.5206,0.2383,0.4112,0.4577,0.7898,1.7255,0.6741,1.4474,-2.0713,2.1471,-3.0727,-1.4311,0,0,0,0.0414,0.022,0.5312,0.6547,0.5703,0.6589,0.8711,1.0064,1.1553,0.0723,12.698,0.456,-0.7172,-0.7639,-0.777,-0.8667,0.9137,?,?,?,?,?,16.9479,8.0702,2.8408,8,0.6522,TASCA_SINISTRA_DIETRO_PANTALONI
-2.6267,6.4689,2.5434,9.2306,-5.1266,-4.9695,9.7157,3.117,11.6224,-4.9296,0.6239,14.6812,3.8316,16.3123,-0.4943,7.2021,10.9796,3.3136,12.8357,0.1504,0.5286,-4.21,-0.3647,-7.9649,-0.69,0.0866,0.816,0.6638,0.7676,0.8135,0.9407,1.1563,0.6658,0.4406,0.5892,0.6618,0.8849,1.3371,0.7994,1.4314,-3.3985,1.7906,-4.2514,-2.3743,0.7687,0.138,0.0997,0.1796,0.1297,0.7225,0.7942,0.5659,0.7191,0.7125,0.9055,1.2709,0.0589,10.7328,0.5056,-0.7286,-0.8502,-0.3123,-0.7394,0.7438,?,?,?,?,?,12.0625,4.7461,2.1786,6,0.5385,TASCA_SINISTRA_DIETRO_PANTALONI
-4.8181,6.8161,2.6108,11.7878,-32.2718,-3.3297,7.9244,2.815,10.4945,-5.6576,0.1534,7.7016,2.7752,11.387,-0.7613,7.1302,5.9277,2.4347,10.0911,0.144,1.447,-31.406,-0.6757,-21.7043,-0.467,0.0215,0.9274,0.9408,1.0723,1.0144,1.1562,1.1399,0.8601,0.885,1.1499,1.0289,1.3368,1.2993,1.282,2.323,-6.7374,1.812,-5.2552,-2.9003,0.2248,0.0548,0.0301,0.2438,0.1337,0.5484,1.1232,1.0352,1.1681,0.9216,1.04,1.1284,0.0617,10.6457,-0.189,-0.1661,-0.7291,-0.4271,-0.4347,0.3478,?,?,?,?,?,17.9684,283.6938,16.8432,56,0.1642,TASCA_SINISTRA_DIETRO_PANTALONI
