@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
1.1386,5.6387,2.3746,14.3774,-0.7127,6.6167,2.9411,1.715,7.153,0.2664,1.1386,5.6387,2.3746,14.3774,-0.7127,7.4829,4.5986,2.1444,8.6212,0.2952,0.1721,1,0.1522,5.8111,0.8842,0.1522,1.3846,1,1.1073,0.7222,0.7997,1.1073,1.9172,1,1.2262,0.5216,0.6396,1.2262,-2.303,1,-1.6572,-0.4342,0.7196,-1.6572,0.8609,1,0.6863,1.1616,0.7972,0.6863,2.01,1,1.6677,0.4975,0.8297,1.6677,0.0235,10.6186,0.4131,1,0.5768,0.4131,0.8313,0.5768,0,0,0,0,0,GIACCA
0.9387,5.2837,2.2986,14.5619,-0.4192,5.4732,5.8369,2.416,12.8623,0.0423,0.9387,5.2837,2.2986,14.5619,-0.4192,6.5059,5.7953,2.4073,12.3247,0.1814,0.1715,1,0.1443,5.8303,0.8413,0.1443,0.9514,1,0.9548,1.051,1.0036,0.9548,0.9052,1,0.9117,1.1047,1.0072,0.9117,-7.5646,1,-1.5752,-0.1322,0.2082,-1.5752,0.764,1,0.6815,1.309,0.8921,0.6815,1.1321,1,1.1815,0.8833,1.0436,1.1815,0.0194,9.4112,0.1997,1,0.4836,0.1997,0.8271,0.4836,0,0,0,0,0,GIACCA
0.3792,4.1587,2.0393,10.3463,-0.5369,4.9207,4.1796,2.0444,9.6548,0.0981,0.3792,4.1587,2.0393,10.3463,-0.5369,5.7775,3.6192,1.9024,8.0948,0.2547,0.0771,1,0.0656,12.975,0.8517,0.0656,0.9975,1,1.0719,1.0025,1.0746,1.0719,0.995,1,1.1491,1.005,1.1548,1.1491,-3.4404,1,-1.3065,-0.2907,0.3798,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0716,1,1.2781,0.9332,1.1927,1.2781,0.0171,8.0231,0.2531,1,0.5869,0.2531,0.7985,0.5869,0,0,0,0,0,GIACCA
0.7859,4.5026,2.1219,13.173,-1.1774,6.0637,5.1992,2.2802,11.7424,0.1708,0.7859,4.5026,2.1219,13.173,-1.1774,6.705,7.2508,2.6927,12.034,0.2544,0.1296,1,0.1172,7.7157,0.9044,0.1172,0.9306,1,0.788,1.0746,0.8468,0.788,0.866,1,0.621,1.1547,0.7171,0.621,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1218,1,1.0946,0.8914,0.9758,1.0946,0.021,9.1068,0.3189,1,0.4446,0.3189,0.9178,0.4446,0,0,0,0,0,GIACCA
2.4777,8.9719,2.9953,25.0344,-1.0758,9.27,29.4816,5.4297,41.9326,-0.0722,2.4777,8.9719,2.9953,25.0344,-1.0758,10.7198,30.7216,5.5427,40.9662,0.0517,0.2673,1,0.2311,3.7414,0.8648,0.2311,0.5517,1,0.5404,1.8127,0.9796,0.5404,0.3043,1,0.292,3.286,0.9596,0.292,4.5933,1,-5.8126,0.2177,-1.2655,-5.8126,0.3084,1,0.2792,3.2427,0.9053,0.2792,0.597,1,0.6111,1.675,1.0236,0.6111,0.0342,14.9581,-0.2867,1,0.0376,-0.2867,0.9094,0.0376,0,0,0,0,0,GIACCA
1.9316,8.5539,2.9247,15.8342,-0.4084,5.7134,6.9846,2.6428,14.6321,0.0053,1.9316,8.5539,2.9247,15.8342,-0.4084,7.047,14.537,3.8127,19.2149,0.1003,0.3381,1,0.2741,2.9578,0.8108,0.2741,1.1066,1,0.7671,0.9036,0.6932,0.7671,1.2247,1,0.5884,0.8165,0.4805,0.5884,-58.6819,1,-2.1429,-0.017,0.0365,-2.1429,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.0822,1,0.8241,0.9241,0.7615,0.8241,0.0211,10.5255,0.5888,1,0.8294,0.5888,0.8988,0.8294,0,0,0,0,0,GIACCA
2.9078,7.3947,2.7193,12.6576,-0.2852,5.436,7.9739,2.8238,13.0182,-0.0525,2.9078,7.3947,2.7193,12.6576,-0.2852,7.6107,11.3017,3.3618,13.5514,0.1194,0.5349,1,0.3821,1.8694,0.7143,0.3821,0.963,1,0.8089,1.0384,0.84,0.8089,0.9274,1,0.6543,1.0783,0.7056,0.6543,4.3282,1,-1.5287,0.231,-0.3532,-1.5287,0.7962,1,0.64,1.2559,0.8038,0.64,0.9723,1,0.934,1.0285,0.9607,0.934,0.0232,11.969,0.3158,1,0.8403,0.3158,0.7135,0.8403,0.6156,0.2366,0.4864,1,0,GIACCA
1.0765,3.3561,1.832,9.4132,-0.691,6.2703,4.0262,2.0065,10.7069,0.1299,1.0765,3.3561,1.832,9.4132,-0.691,6.9219,4.4602,2.1119,9.517,0.2387,0.1717,1,0.1555,5.8249,0.9059,0.1555,0.913,1,0.8674,1.0953,0.9501,0.8674,0.8336,1,0.7525,1.1997,0.9027,0.7525,-2.407,1,-1.2891,-0.4155,0.5356,-1.2891,0.4524,1,0.4453,2.2105,0.9843,0.4453,0.8792,1,0.9891,1.1374,1.125,0.9891,0.0222,9.6674,0.4735,1,0.6102,0.4735,0.9373,0.6102,0,0,0,0,0,GIACCA
1.8151,3.4447,1.856,8.3682,-0.3296,6.8005,2.7686,1.6639,9.8369,0.1857,1.8151,3.4447,1.856,8.3682,-0.3296,7.6528,3.9288,1.9821,9.8244,0.2481,0.2669,1,0.2372,3.7466,0.8886,0.2372,1.1154,1,0.9364,0.8965,0.8395,0.9364,1.2442,1,0.8768,0.8037,0.7047,0.8768,-0.9248,1,-0.6399,-1.0813,0.692,-0.6399,0.521,1,0.4817,1.9194,0.9245,0.4817,0.8507,1,0.8518,1.1755,1.0013,0.8518,0.025,10.8392,0.2823,1,0.6836,0.2823,0.8627,0.6836,0,0,0,0,0,GIACCA
1.1386,5.6387,2.3746,14.3774,-0.7127,6.6167,2.9411,1.715,7.153,0.2664,1.1386,5.6387,2.3746,14.3774,-0.7127,7.4829,4.5986,2.1444,8.6212,0.2952,0.1721,1,0.1522,5.8111,0.8842,0.1522,1.3846,1,1.1073,0.7222,0.7997,1.1073,1.9172,1,1.2262,0.5216,0.6396,1.2262,-2.303,1,-1.6572,-0.4342,0.7196,-1.6572,0.8609,1,0.6863,1.1616,0.7972,0.6863,2.01,1,1.6677,0.4975,0.8297,1.6677,0.0235,10.6186,0.4131,1,0.5768,0.4131,0.8313,0.5768,0,0,0,0,0,GIACCA
-2.828,3.3771,1.8377,8.8312,-3.1619,2.3862,5.986,2.4466,18.3812,-0.0662,-2.828,3.3771,1.8377,8.8312,-3.1619,5.2748,6.6062,2.5703,15.9149,0.0797,-1.1851,1,-0.5361,-0.8438,0.4524,-0.5361,0.7511,1,0.715,1.3314,0.9519,0.715,0.5642,1,0.5112,1.7725,0.9061,0.5112,5.8824,1,-4.8699,0.17,-0.8279,-4.8699,0.1231,1,0.1227,8.125,0.997,0.1227,0.4804,1,0.5549,2.0814,1.155,0.5549,0.016,8.252,0.1746,1,-0.6317,0.1746,0.5774,-0.6317,0,0,0,0,0,GIACCA
-1.0332,9.7667,3.1252,14.1715,-1.3987,3.2893,3.1609,1.7779,8.2885,-0.0877,-1.0332,9.7667,3.1252,14.1715,-1.3987,5.3254,7.2889,2.6998,12.0658,0.0207,-0.3141,1,-0.194,-3.1837,0.6177,-0.194,1.7578,1,1.1576,0.5689,0.6585,1.1576,3.0898,1,1.3399,0.3236,0.4337,1.3399,12.3696,1,-32.359,0.0808,-2.616,-32.359,0.7753,1,0.4795,1.2899,0.6185,0.4795,1.7098,1,1.1745,0.5849,0.6869,1.1745,0.0128,8.089,0.374,1,-0.4692,0.374,0.3645,-0.4692,0,0,0,0,0,GIACCA
-1.6222,8.8033,2.967,16.1258,-3.5869,4.5495,5.359,2.315,10.5974,-0.0916,-1.6222,8.8033,2.967,16.1258,-3.5869,6.0005,12.9213,3.5946,18.2137,0.0532,-0.3566,1,-0.2704,-2.8044,0.7582,-0.2704,1.2817,1,0.8254,0.7802,0.644,0.8254,1.6427,1,0.6813,0.6087,0.4147,0.6813,14.1778,1,-12.322,0.0705,-0.8691,-12.322,0.3621,1,0.1828,2.7614,0.5046,0.1828,1.5217,1,0.8854,0.6572,0.5818,0.8854,0.018,8.9859,-0.2509,1,-0.6857,-0.2509,0.8223,-0.6857,0,0,0,0,0,GIACCA
-5.366,16.0752,4.0094,15.1177,-3.6615,3.7719,10.6719,3.2668,12.8611,-0.3962,-5.366,16.0752,4.0094,15.1177,-3.6615,9.936,15.9142,3.9893,16.4904,0.0722,-1.4226,1,-0.5401,-0.7029,0.3796,-0.5401,1.2273,1,1.005,0.8148,0.8189,1.005,1.5063,1,1.0101,0.6639,0.6706,1.0101,3.2538,1,-9.2544,0.3073,-2.8442,-9.2544,0.3521,1,0.1825,2.8404,0.5183,0.1825,1.1755,1,0.9168,0.8507,0.7799,0.9168,0.0301,15.9159,0.3075,1,-0.8655,0.3075,-0.0054,-0.8655,0,0,0,0,0,GIACCA
-7.597,8.5354,2.9215,16.0961,-5.4589,2.6507,9.1572,3.0261,13.0575,-0.3806,-7.597,8.5354,2.9215,16.0961,-5.4589,11.8125,9.147,3.0244,13.5826,0.3023,-2.866,1,-0.6431,-0.3489,0.2244,-0.6431,0.9655,1,0.966,1.0358,1.0006,0.966,0.9321,1,0.9331,1.0728,1.0011,0.9331,3.7794,1,-2.3118,0.2646,-0.6117,-2.3118,0.2635,1,0.128,3.7953,0.4858,0.128,1.2327,1,1.185,0.8112,0.9613,1.185,0.0392,18.6712,0.5035,1,-0.9367,0.5035,-0.3173,-0.9367,0,0,0,0,0,GIACCA
-7.1004,4.3867,2.0944,11.321,-25.6557,5.0649,2.7221,1.6499,8.3896,0.1462,-7.1004,4.3867,2.0944,11.321,-25.6557,11.5443,4.7083,2.1699,10.0918,0.3637,-1.4019,1,-0.6151,-0.7133,0.4387,-0.6151,1.2695,1,0.9652,0.7877,0.7604,0.9652,1.6115,1,0.9317,0.6205,0.5782,0.9317,-7.587,1,-1.8887,-0.1318,0.2489,-1.8887,0.0432,1,0.0268,23.1352,0.6195,0.0268,1.3494,1,1.1218,0.7411,0.8313,1.1218,0.0386,19.276,0.4215,1,-0.8757,0.4215,-0.0071,-0.8757,0,0,0,0,0,GIACCA
7.6705,0.0094,0.097,0.4951,0.9375,6.3027,0.0083,0.0913,0.4582,0.9296,7.6705,0.0094,0.097,0.4951,0.9375,12.5465,0.0114,0.1066,0.5885,0.954,1.217,1,0.6114,0.8217,0.5023,0.6114,1.0631,1,0.9104,0.9407,0.8564,0.9104,1.1301,1,0.8289,0.8849,0.7335,0.8289,1.2268,1,0.6078,0.8151,0.4955,0.6078,1.2165,1,0.6186,0.822,0.5085,0.6186,1.0805,1,0.8414,0.9255,0.7787,0.8414,0.0433,21.6437,-0.4466,0.9897,0.9177,-0.4466,-0.0627,0.9177,0,0,0,0,0,GIACCA
7.6563,0.0378,0.1945,1.0557,0.8709,6.2913,0.0398,0.1995,1.0009,0.8526,7.6563,0.0378,0.1945,1.0557,0.8709,12.5257,0.0411,0.2027,1.0581,0.9196,1.217,1,0.6112,0.8217,0.5023,0.6112,0.9746,1,0.9593,1.026,0.9842,0.9593,0.9499,1,0.9202,1.0527,0.9687,0.9202,1.2299,1,0.5884,0.8131,0.4784,0.5884,1.204,1,0.6213,0.8305,0.516,0.6213,1.0547,1,0.9978,0.9481,0.946,0.9978,0.0454,21.604,-0.528,0.999,0.9067,-0.528,-0.1217,0.9067,0,0,0,0,0,GIACCA
8.4199,0.0157,0.1253,0.6748,0.923,5.2927,0.0092,0.096,0.482,0.9127,8.4199,0.0157,0.1253,0.6748,0.923,13.0315,0.0232,0.1523,0.7903,0.9412,1.5909,1,0.6461,0.6286,0.4061,0.6461,1.3056,1,0.8228,0.7659,0.6302,0.8228,1.7045,1,0.677,0.5867,0.3972,0.677,1.6043,1,0.6399,0.6233,0.3989,0.6399,1.5865,1,0.6525,0.6303,0.4113,0.6525,1.4,1,0.8539,0.7143,0.6099,0.8539,0.0474,22.1325,-0.3553,0.9977,0.9717,-0.3553,-0.1201,0.9717,0,0,0,0,0,GIACCA
7.9489,0.0195,0.1396,0.7772,0.906,5.9666,0.0144,0.1202,0.5915,0.9059,7.9489,0.0195,0.1396,0.7772,0.906,12.7281,0.0217,0.1474,0.8822,0.9329,1.3322,1,0.6245,0.7506,0.4688,0.6245,1.162,1,0.9473,0.8606,0.8152,0.9473,1.3503,1,0.8973,0.7406,0.6645,0.8973,1.3166,1,0.6112,0.7595,0.4643,0.6112,1.3163,1,0.6293,0.7597,0.4781,0.6293,1.3139,1,0.881,0.7611,0.6705,0.881,0.0445,21.8645,-0.5996,1.0029,0.952,-0.5996,-0.3253,0.952,0,0,0,0,0,GIACCA
8.1155,1.1549,1.0747,7.0447,0.4414,5.766,0.5554,0.7453,2.985,0.5924,8.1155,1.1549,1.0747,7.0447,0.4414,12.8837,1.8421,1.3572,8.4392,0.5477,1.4075,1,0.6299,0.7105,0.4475,0.6299,1.442,1,0.7918,0.6935,0.5491,0.7918,2.0793,1,0.6269,0.4809,0.3015,0.6269,1.2828,1,0.5447,0.7795,0.4246,0.5447,1.7219,1,0.6759,0.5808,0.3925,0.6759,2.36,1,0.8348,0.4237,0.3537,0.8348,0.0492,21.9969,-0.139,1,0.9658,-0.139,0.119,0.9658,0,0,0,0,0,GIACCA
8.1856,1.1957,1.0935,6.0521,0.4822,5.6705,0.5546,0.7447,3.1219,0.5944,8.1856,1.1957,1.0935,6.0521,0.4822,12.9147,2.3188,1.5228,8.2965,0.5317,1.4435,1,0.6338,0.6927,0.4391,0.6338,1.4683,1,0.7181,0.6811,0.4891,0.7181,2.1559,1,0.5157,0.4638,0.2392,0.5157,1.2318,1,0.5985,0.8118,0.4858,0.5985,1.5184,1,0.6598,0.6586,0.4345,0.6598,1.9386,1,0.7295,0.5158,0.3763,0.7295,0.0464,22.0416,0.3229,1,0.978,0.3229,0.5127,0.978,?,?,?,?,?,GIACCA
-1.6151,4.2484,2.0612,9.0942,-5.7749,5.027,5.5048,2.3462,12.2649,0.0325,-1.6151,4.2484,2.0612,9.0942,-5.7749,6.1554,6.6006,2.5692,10.1222,0.2331,-0.3213,1,-0.2624,-3.1124,0.8167,-0.2624,0.8785,1,0.8023,1.1383,0.9132,0.8023,0.7718,1,0.6436,1.2957,0.834,0.6436,-18.8409,1,-2.52,-0.0531,0.1337,-2.52,0.1059,1,0.1017,9.4434,0.9604,0.1017,0.7415,1,0.8984,1.3486,1.2117,0.8984,0.0197,8.8493,-0.1487,1,-0.6844,-0.1487,0.7906,-0.6844,?,?,?,?,?,GIACCA
-3.435,12.4196,3.5241,15.5617,-23.3552,4.9881,6.5516,2.5596,13.7026,-0.2752,-3.435,12.4196,3.5241,15.5617,-23.3552,7.9692,16.3625,4.0451,19.0688,0.0971,-0.6886,1,-0.431,-1.4521,0.6259,-0.431,1.3768,1,0.8712,0.7263,0.6328,0.8712,1.8956,1,0.759,0.5275,0.4004,0.759,5.0469,1,-7.2772,0.1981,-1.4419,-7.2772,0.0595,1,0.0303,16.818,0.5088,0.0303,1.1357,1,0.8161,0.8805,0.7186,0.8161,0.025,12.0184,0.3081,1,-0.913,0.3081,0.0184,-0.913,?,?,?,?,?,GIACCA
-1.0748,5.356,2.3143,12.8802,-4.0597,3.7929,5.7243,2.3926,10.7557,-0.1567,-1.0748,5.356,2.3143,12.8802,-4.0597,5.0107,8.0253,2.8329,14.3379,0.0513,-0.2834,1,-0.2145,-3.5291,0.757,-0.2145,0.9673,1,0.8169,1.0338,0.8446,0.8169,0.9357,1,0.6674,1.0688,0.7133,0.6674,7.0923,1,-13.3242,0.141,-1.8787,-13.3242,0.2738,1,0.1684,3.6528,0.6152,0.1684,1.1975,1,0.8983,0.8351,0.7502,0.8983,0.0146,7.5878,-0.233,1,-0.7026,-0.233,0.7873,-0.7026,?,?,?,?,?,GIACCA
-3.0464,3.5683,1.889,8.8038,-4.4799,5.4233,4.558,2.1349,8.9942,0.0472,-3.0464,3.5683,1.889,8.8038,-4.4799,7.4161,4.67,2.161,9.2763,0.2709,-0.5617,1,-0.4108,-1.7802,0.7313,-0.4108,0.8848,1,0.8741,1.1302,0.9879,0.8741,0.7829,1,0.7641,1.2773,0.976,0.7641,-16.139,1,-2.0878,-0.062,0.1294,-2.0878,0.1702,1,0.1263,5.876,0.7419,0.1263,0.9788,1,0.9491,1.0216,0.9696,0.9491,0.0247,11.6133,0.0716,1,-0.6169,0.0716,0.6861,-0.6169,?,?,?,?,?,GIACCA
6.6195,1.4402,1.2001,6.6615,0.3566,6.8613,0.9167,0.9574,4.1633,0.5673,6.6195,1.4402,1.2001,6.6615,0.3566,11.6591,2.5748,1.6046,8.5901,0.5029,0.9647,1,0.5678,1.0365,0.5885,0.5678,1.2534,1,0.7479,0.7978,0.5967,0.7479,1.5711,1,0.5593,0.6365,0.356,0.5593,0.6764,1,0.4248,1.4784,0.6281,0.4248,1.0761,1,0.5991,0.9293,0.5568,0.5991,1.6001,1,0.7755,0.625,0.4847,0.7755,0.0419,20.1003,0.2756,1,0.9392,0.2756,0.5874,0.9392,?,?,?,?,?,GIACCA
7.2194,0.6804,0.8248,3.1802,0.6448,6.7383,0.4903,0.7002,2.9767,0.6349,7.2194,0.6804,0.8248,3.1802,0.6448,12.2627,1.1223,1.0594,5.2861,0.6475,1.0714,1,0.5887,0.9334,0.5495,0.5887,1.178,1,0.7786,0.8489,0.6609,0.7786,1.3876,1,0.6062,0.7206,0.4369,0.6062,1.1152,1,0.5947,0.8967,0.5333,0.5947,1.0981,1,0.5971,0.9107,0.5438,0.5971,1.0684,1,0.6016,0.936,0.5631,0.6016,0.042,21.1771,0.0366,1,0.9269,0.0366,0.4076,0.9269,?,?,?,?,?,GIACCA
7.8983,1.156,1.0752,5.3023,0.5017,5.9089,1.1036,1.0505,4.7203,0.4711,7.8983,1.156,1.0752,5.3023,0.5017,12.6724,2.5059,1.583,7.9801,0.5431,1.3367,1,0.6233,0.7481,0.4663,0.6233,1.0235,1,0.6792,0.9771,0.6636,0.6792,1.0475,1,0.4613,0.9546,0.4404,0.4613,1.2695,1,0.5628,0.7877,0.4433,0.5628,1.1922,1,0.6092,0.8388,0.511,0.6092,1.1233,1,0.6644,0.8902,0.5915,0.6644,0.0456,21.7054,0.3783,1,0.953,0.3783,0.6396,0.953,?,?,?,?,?,GIACCA
7.2189,1,1,4.8179,0.5428,6.6164,1.1368,1.0662,4.9107,0.4715,7.2189,1,1,4.8179,0.5428,12.2126,1.9921,1.4114,6.7758,0.5927,1.0911,1,0.5911,0.9165,0.5418,0.5911,0.9379,1,0.7085,1.0662,0.7554,0.7085,0.8797,1,0.502,1.1367,0.5706,0.502,1.306,1,0.5803,0.7657,0.4443,0.5803,1.1343,1,0.6336,0.8816,0.5586,0.6336,0.9811,1,0.711,1.0193,0.7247,0.711,0.0438,21.0542,0.1402,1,0.9096,0.1402,0.5371,0.9096,?,?,?,?,?,GIACCA
2.0934,20.2834,4.5037,16.1746,-0.2302,3.0505,43.6564,6.6073,26.4769,-1.62,2.0934,20.2834,4.5037,16.1746,-0.2302,9.0548,20.3047,4.5061,20.2218,0.1388,0.6862,1,0.2312,1.4572,0.3369,0.2312,0.6816,1,0.9995,1.4671,1.4663,0.9995,0.4646,1,0.999,2.1523,2.1501,0.999,0.1849,1,-0.9286,5.4091,-5.0229,-0.9286,1.3011,1,0.5599,0.7686,0.4304,0.5599,0.6109,1,0.7999,1.6369,1.3093,0.7999,0.0149,13.3077,-0.7705,1,0.896,-0.7705,-0.7696,0.896,?,?,?,?,?,GIACCA
2.0961,28.4865,5.3373,25.8615,-0.3253,3.4457,24.4302,4.9427,23.386,-1.5632,2.0961,28.4865,5.3373,25.8615,-0.3253,8.2711,33.6522,5.8011,28.4096,0.0849,0.6083,1,0.2534,1.6439,0.4166,0.2534,1.0798,1,0.9201,0.9261,0.852,0.9201,1.166,1,0.8465,0.8576,0.726,0.8465,0.445,1,-2.4067,2.247,-5.4078,-2.4067,2.1389,1,0.6285,0.4675,0.2939,0.6285,1.1059,1,0.9103,0.9043,0.8232,0.9103,0.016,11.8023,-0.8522,1,0.9604,-0.8522,-0.8339,0.9604,0,0,0,0,0,GIACCA
2.1643,11.8877,3.4479,16.5602,-0.1082,1.9773,19.0872,4.3689,18.7621,-1.7672,2.1643,11.8877,3.4479,16.5602,-0.1082,6.2146,17.5188,4.1855,23.3243,0.023,1.0946,1,0.3483,0.9136,0.3182,0.3483,0.7892,1,0.8238,1.2671,1.0438,0.8238,0.6228,1,0.6786,1.6056,1.0895,0.6786,0.1349,1,-2.9436,7.4135,-21.8227,-2.9436,2.2041,1,0.626,0.4537,0.284,0.626,0.8826,1,0.71,1.133,0.8044,0.71,0.0127,9.2057,-0.6834,1,0.9427,-0.6834,-0.7362,0.9427,0,0,0,0,0,GIACCA
2.967,17.2826,4.1572,19.6678,-0.2095,2.9176,19.1233,4.373,19.4774,-0.7894,2.967,17.2826,4.1572,19.6678,-0.2095,7.7601,19.5884,4.4259,22.2921,0.0405,1.017,1,0.3823,0.9833,0.376,0.3823,0.9507,1,0.9393,1.0519,0.9881,0.9393,0.9037,1,0.8823,1.1065,0.9763,0.8823,0.3964,1,-3.6178,2.5225,-9.1259,-3.6178,1.4939,1,0.6999,0.6694,0.4685,0.6999,1.0098,1,0.8823,0.9903,0.8737,0.8823,0.0179,11.5618,-0.6044,1,0.9083,-0.6044,-0.4845,0.9083,2.4667,2.5577,1.5993,6,0,GIACCA
2.0934,20.2834,4.5037,16.1746,-0.2302,3.0505,43.6564,6.6073,26.4769,-1.62,2.0934,20.2834,4.5037,16.1746,-0.2302,9.0548,20.3047,4.5061,20.2218,0.1388,0.6862,1,0.2312,1.4572,0.3369,0.2312,0.6816,1,0.9995,1.4671,1.4663,0.9995,0.4646,1,0.999,2.1523,2.1501,0.999,0.1849,1,-0.9286,5.4091,-5.0229,-0.9286,1.3011,1,0.5599,0.7686,0.4304,0.5599,0.6109,1,0.7999,1.6369,1.3093,0.7999,0.0149,13.3077,-0.7705,1,0.896,-0.7705,-0.7696,0.896,?,?,?,?,?,GIACCA
2.0961,28.4865,5.3373,25.8615,-0.3253,3.4457,24.4302,4.9427,23.386,-1.5632,2.0961,28.4865,5.3373,25.8615,-0.3253,8.2711,33.6522,5.8011,28.4096,0.0849,0.6083,1,0.2534,1.6439,0.4166,0.2534,1.0798,1,0.9201,0.9261,0.852,0.9201,1.166,1,0.8465,0.8576,0.726,0.8465,0.445,1,-2.4067,2.247,-5.4078,-2.4067,2.1389,1,0.6285,0.4675,0.2939,0.6285,1.1059,1,0.9103,0.9043,0.8232,0.9103,0.016,11.8023,-0.8522,1,0.9604,-0.8522,-0.8339,0.9604,0,0,0,0,0,GIACCA
