@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.4023,2.2085,1.4861,8.4983,-1.0328,-0.4193,2.881,1.6973,8.7703,-0.8721,0.0414,2.8508,1.6884,10.275,-1.033,2.6,1.5197,1.2328,5.296,0.0736,-0.9595,9.7183,0.1547,-10.1288,-0.1613,0.0159,0.8755,0.8802,1.2055,1.0053,1.3769,1.3696,0.7666,0.7747,1.4533,1.0106,1.8958,1.8759,1.0568,0.827,-10.2587,0.7825,-9.707,-12.4043,0.8924,0.8271,0.7313,0.9269,0.8195,0.8841,0.969,0.8271,1.6047,0.8536,1.656,1.9402,0.0031,3.89,0.4684,0.0271,0.2383,-0.042,0.1142,-0.0188,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5711,3.9924,1.9981,13.5353,-0.4421,-0.3651,2.9157,1.7076,9.2676,-0.769,0.1738,4.3311,2.0811,15.6719,-1.6795,3.0092,2.6733,1.635,13.0581,0.0334,-1.5642,3.2857,0.1898,-2.1005,-0.1213,0.0578,1.1702,0.9601,1.222,0.8205,1.0443,1.2728,1.3693,0.9218,1.4934,0.6732,1.0907,1.6201,1.03,0.4225,-9.2087,0.4101,-8.94,-21.7982,1.7915,1.6047,0.6948,0.8957,0.3878,0.433,1.4605,0.8637,1.0365,0.5914,0.7097,1.2002,0.0037,4.5297,0.1361,-0.382,0.3781,0.2372,0.0921,-0.1231,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5741,2.8601,1.6912,9.6987,-0.4548,-0.2343,1.6981,1.3031,8.2562,-0.7704,0.3153,4.4838,2.1175,17.6839,-1.6402,2.6194,2.6644,1.6323,10.9259,0.0145,-2.4505,1.8208,0.2192,-0.743,-0.0894,0.1204,1.2978,0.7987,1.0361,0.6154,0.7983,1.2973,1.6843,0.6379,1.0735,0.3787,0.6373,1.6829,0.8439,0.276,-18.8686,0.327,-22.3579,-68.3694,1.4296,0.9954,0.6013,0.6963,0.4207,0.6041,1.1747,0.5485,0.8877,0.4669,0.7557,1.6185,0.0036,3.8623,-0.001,0.0564,0.4257,0.061,-0.0238,-0.0433,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0347,0.0113,0.1062,0.7236,-1.5637,-0.0263,0.0085,0.092,0.6096,-0.5416,-0.1019,0.0099,0.0993,0.7148,-1.0185,0.1892,0.0061,0.0779,0.491,0.0909,-1.3196,-0.3405,0.1833,0.258,-0.1389,-0.5383,1.1541,1.069,1.3629,0.9262,1.1809,1.2749,1.332,1.1427,1.8574,0.8579,1.3945,1.6254,2.0609,1.2238,-8.9927,0.5938,-4.3635,-7.3484,0.7138,0.797,0.5226,1.1166,0.7322,0.6557,1.1871,1.0124,1.4739,0.8528,1.2416,1.4559,0.0006,0.2862,-0.0922,-0.3524,0.0411,-0.4228,0.2154,-0.2032,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0052,0.0253,0.1591,0.8681,-1.0246,-0.0205,0.0189,0.1376,0.7757,-0.5939,-0.1153,0.0216,0.147,0.7863,-2.5999,0.2486,0.0178,0.1335,0.7163,0.0625,-0.2556,-0.0455,0.0211,0.1781,-0.0826,-0.4638,1.1564,1.0822,1.1921,0.9358,1.0308,1.1016,1.3373,1.1711,1.421,0.8757,1.0626,1.2134,1.52,0.7736,-9.2048,0.509,-6.0557,-11.8982,0.8811,1.9631,0.5612,2.2279,0.637,0.2859,1.1192,1.104,1.212,0.9865,1.0829,1.0978,0.0006,0.3792,0.1223,-0.2243,0.1286,-0.6412,0.5049,-0.6459,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0982,0.0242,0.1557,0.9055,-0.6907,0.091,0.0158,0.1257,0.6615,-0.4495,-0.1962,0.0265,0.1627,1.0733,-1.3877,0.3098,0.027,0.1642,0.8177,0.0306,1.0797,-0.5007,0.3171,-0.4637,0.2937,-0.6334,1.2383,0.9571,0.9479,0.7729,0.7655,0.9904,1.5334,0.9161,0.8985,0.5974,0.586,0.9809,1.8035,0.5931,-14.3495,0.3288,-7.9566,-24.1955,1.1737,1.1915,0.635,1.0151,0.541,0.5329,1.369,0.8437,1.1074,0.6163,0.8089,1.3126,0.0013,0.4783,0.194,-0.6051,0.5877,-0.5164,0.7049,-0.658,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0754,0.0153,0.1235,0.648,-0.5617,-0.0982,0.0116,0.1076,0.5925,-4.4145,-0.0579,0.0119,0.1091,0.8102,-0.7558,0.2152,0.0111,0.1053,0.5639,0.0735,-0.7678,-1.3016,0.3503,1.6952,-0.4562,-0.2691,1.1477,1.1316,1.1724,0.9859,1.0215,1.036,1.3173,1.2805,1.3745,0.9721,1.0434,1.0734,0.4825,0.6683,-5.2071,1.3851,-10.7929,-7.7922,3.792,0.8992,0.6817,0.2371,0.1798,0.7582,1.0937,0.7998,1.1491,0.7313,1.0507,1.4368,0.0007,0.3245,-0.1462,-0.1078,0.42,-0.5895,-0.6384,0.2705,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0344,1.0276,1.0137,6.6776,-0.5606,0.2087,0.4143,0.6436,3.1522,-0.6233,0.3614,0.4567,0.6758,3.2009,-0.4801,1.2511,0.5088,0.7133,4.0513,0.0639,-0.1649,-0.0952,-0.0275,0.5773,0.1668,0.2889,1.575,1.5,1.4211,0.9524,0.9023,0.9474,2.4807,2.25,2.0196,0.907,0.8141,0.8976,1.9817,2.3103,-8.669,1.1658,-4.3744,-3.7522,2.2036,1.9786,0.9887,0.8979,0.4487,0.4997,2.1184,2.0862,1.6483,0.9848,0.7781,0.7901,0.0024,1.8758,-0.172,-0.2605,0.2774,0.0554,0.4,0.1825,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1556,1.115,1.0559,6.1429,-0.8419,0.3419,0.3591,0.5993,2.6744,-0.2938,0.5275,0.5456,0.7387,2.9351,-0.685,1.3868,0.5158,0.7182,3.3781,0.0442,-0.4551,-0.2951,-0.1122,0.6483,0.2466,0.3803,1.7621,1.4296,1.4702,0.8113,0.8344,1.0285,3.1048,2.0436,2.1616,0.6582,0.6962,1.0577,4.6231,2.3532,-17.9546,0.509,-3.8836,-7.6299,1.6134,1.9147,0.9436,1.1867,0.5848,0.4928,2.2969,2.093,1.8185,0.9112,0.7917,0.8688,0.0035,2.0787,0.2483,-0.1062,0.1735,0.074,0.674,0.2394,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5693,1.6111,1.2693,7.0035,-0.6339,-0.0718,2.3207,1.5234,9.0401,-1.0527,0.0692,5.1327,2.2656,18.0604,-0.9545,2.5271,3.0123,1.7356,8.9407,0.0478,-7.9329,8.2222,0.2253,-1.0365,-0.0284,0.0274,0.8332,0.5603,0.7313,0.6724,0.8777,1.3053,0.6942,0.3139,0.5348,0.4521,0.7704,1.7039,0.5861,0.3081,-6.052,0.5256,-10.3257,-19.6445,0.9732,0.4639,0.4565,0.4766,0.469,0.9841,0.7747,0.3878,0.7833,0.5006,1.0111,2.02,0.0031,3.6145,0.5329,-0.1676,0.0402,0.0313,-0.022,0.3148,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2859,3.5809,1.8923,10.6212,-1.3913,-0.457,2.736,1.6541,8.3994,-1.4234,0.2186,5.1704,2.2738,15.9919,-1.6961,2.9122,3.3446,1.8288,10.0896,0.0262,-0.6256,1.3076,0.0982,-2.0901,-0.1569,0.0751,1.144,0.8322,1.0347,0.7274,0.9045,1.2433,1.3088,0.6926,1.0707,0.5292,0.818,1.5459,1.2526,0.6142,-22.7574,0.4904,-18.1683,-37.0494,1.2815,0.7488,0.4287,0.5843,0.3345,0.5725,1.2645,0.6642,1.0527,0.5252,0.8325,1.585,0.0031,4.4066,0.6126,-0.0047,-0.3092,0.0494,-0.3742,-0.0086,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7718,1.7279,1.3145,9.1917,-0.7825,-0.1523,2.2406,1.4969,9.1443,-1.254,0.0173,3.5823,1.8927,15.4885,-1.2874,2.4348,2.2417,1.4972,9.1587,0.039,-5.0666,44.6746,0.317,-8.8176,-0.0626,0.0071,0.8782,0.6945,0.878,0.7909,0.9998,1.2641,0.7712,0.4824,0.7708,0.6255,0.9995,1.598,0.7932,0.4629,-10.8474,0.5836,-13.6756,-23.4341,1.271,0.7616,0.541,0.5992,0.4257,0.7105,1.0052,0.5935,1.0036,0.5904,0.9984,1.6911,0.0042,3.5947,0.4472,-0.2464,0.0739,0.1018,-0.1883,0.0935,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1762,1.9795,1.4069,6.9145,-0.5851,-0.1927,2.3669,1.5385,8.6772,-1.0036,0.0109,4.9565,2.2263,11.4797,-0.7689,2.759,1.7593,1.3264,6.2099,0.0612,-0.914,16.1277,0.0639,-17.6456,-0.0699,0.004,0.9145,0.632,1.0607,0.691,1.1599,1.6785,0.8363,0.3994,1.1252,0.4775,1.3454,2.8173,0.5872,0.5115,-6.303,0.871,-10.7338,-12.3238,1.0073,0.6722,0.6595,0.6674,0.6547,0.9811,0.7969,0.6023,1.1135,0.7559,1.3973,1.8486,0.0014,4.1373,0.4073,-0.2546,-0.0268,-0.048,-0.071,0.1404,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1331,1.4857,1.2189,7.3558,-0.7385,-0.027,1.1986,1.0948,4.7115,-0.5918,-0.2127,0.4319,0.6572,3.6823,-1.009,1.5579,0.7528,0.8677,4.5392,0.0634,-4.9373,-0.6256,0.0854,0.1267,-0.0173,-0.1365,1.1133,1.8547,1.4048,1.6659,1.2618,0.7574,1.2395,3.4399,1.9735,2.7753,1.5922,0.5737,1.7838,1.6896,-10.161,0.9471,-5.6961,-6.0139,1.4295,2.3084,0.873,1.6149,0.6107,0.3782,1.5612,1.9976,1.6205,1.2795,1.038,0.8112,0.0014,2.31,0.4289,-0.1888,0.265,-0.4809,0.6364,-0.2643,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1977,0.6566,0.8103,3.3343,-0.6471,0.3222,0.7201,0.8486,3.7519,-0.5379,-0.1309,0.4937,0.7026,3.391,-1.6127,1.2796,0.393,0.6269,2.9611,0.086,0.6137,-1.5106,0.1545,-2.4616,0.2518,-0.1023,0.9549,1.1532,1.2925,1.2077,1.3536,1.1208,0.9118,1.33,1.6706,1.4586,1.8322,1.2562,0.9982,0.6258,-4.7008,0.6269,-4.7093,-7.5114,0.8298,1.5597,0.6249,1.8797,0.753,0.4006,0.8887,0.9833,1.126,1.1064,1.2671,1.1452,0.0021,1.977,0.3993,-0.616,0.4508,-0.5377,0.5867,-0.5994,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1344,1.6077,1.268,6.0002,-0.6608,-0.0988,1.3025,1.1413,4.6146,-0.66,-0.4075,0.2944,0.5426,2.4852,-3.3457,1.6073,0.8152,0.9029,4.191,0.0466,-1.3606,-0.3297,0.0836,0.2423,-0.0614,-0.2536,1.111,2.3368,1.4044,2.1033,1.264,0.601,1.2343,5.4605,1.9722,4.4239,1.5978,0.3612,1.3011,1.2477,-11.6428,0.959,-8.9484,-9.3315,1.2997,6.3176,0.8218,4.8609,0.6323,0.1301,1.3002,2.4143,1.4317,1.8568,1.1011,0.593,0.0024,2.4112,0.4723,0.1222,0.2893,-0.2021,0.6052,-0.4502,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0325,0.9512,0.9753,4.4041,-0.56,0.3247,1.0907,1.0444,4.9178,-0.606,0.058,0.3245,0.5696,2.887,-0.595,1.4373,0.4106,0.6408,3.0097,0.0788,-0.1,-0.5599,-0.0226,5.5985,0.2259,0.0404,0.9338,1.7122,1.522,1.8334,1.6298,0.889,0.8721,2.9315,2.3166,3.3615,2.6564,0.7902,0.8519,1.468,-6.1383,1.7232,-7.2052,-4.1814,0.922,1.5598,0.8641,1.6917,0.9372,0.554,0.8955,1.5255,1.4633,1.7035,1.634,0.9592,0.0018,2.1426,0.2643,-0.1326,0.2546,-0.4751,0.5045,-0.0459,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5397,4.2586,2.0636,14.6569,-0.4652,-1.1486,6.953,2.6369,13.4422,-3.1112,0.043,2.6112,1.6159,11.8608,-1.1137,2.6562,8.3798,2.8948,11.9014,0.0103,-0.4699,12.5429,0.2032,-26.6921,-0.4324,0.0162,0.7826,1.2771,0.7129,1.6318,0.9109,0.5582,0.6125,1.6309,0.5082,2.6628,0.8297,0.3116,0.4574,0.7446,-37.3887,1.6278,-81.736,-50.2139,3.0595,1.7827,0.8318,0.5827,0.2719,0.4666,1.0904,1.2357,1.2315,1.1333,1.1295,0.9966,0.0066,4.0288,0.0142,0.0125,0.3591,-0.282,-0.7815,0.2269,?,?,?,?,?,TASCA_GIACCA_BASSA
0.6438,4.8187,2.1952,14.4043,-0.2186,-1.1782,8.0238,2.8326,14.9118,-3.5576,-0.2307,2.7517,1.6588,13.7149,-0.8562,2.4505,11.4451,3.3831,15.6728,0.0025,-0.5464,-2.7908,0.2627,5.1074,-0.4808,-0.0941,0.775,1.3233,0.6489,1.7076,0.8373,0.4903,0.6006,1.7512,0.421,2.916,0.7011,0.2404,0.2219,0.4084,-66.1712,1.84,-298.1401,-162.037,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9191,1.0873,0.9514,0.8751,0.0072,3.7172,-0.4169,0.3051,0.6965,0.1254,-0.8351,-0.0208,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1506,3.8128,1.9526,13.7323,-0.7546,-0.9886,6.8354,2.6145,12.4362,-1.8846,0.089,10.5961,3.2552,16.485,-0.5618,4.147,5.0549,2.2483,9.5656,0.0962,-0.1524,1.6932,0.0363,-11.1139,-0.2384,0.0215,0.7469,0.5999,0.8685,0.8032,1.1629,1.4478,0.5578,0.3598,0.7543,0.6451,1.3522,2.0962,0.7269,0.996,-5.8026,1.3702,-7.983,-5.826,1.8154,0.7415,0.7395,0.4084,0.4074,0.9973,1.1042,0.833,1.4356,0.7544,1.3001,1.7234,0.0052,6.0857,0.2567,0.0742,0.0781,-0.0509,-0.553,0.452,?,?,?,?,?,TASCA_GIACCA_BASSA
0.4924,6.5463,2.5586,19.9127,-0.6154,-0.8752,4.4498,2.1095,12.3704,-1.1139,0.2586,5.2846,2.2988,12.3963,-0.7737,3.5137,5.0096,2.2382,11.9747,0.0566,-0.5626,1.9042,0.1401,-3.3846,-0.2491,0.0736,1.2129,1.113,1.1431,0.9176,0.9425,1.0271,1.4711,1.2387,1.3067,0.842,0.8883,1.0549,1.1637,1.4028,-10.5661,1.2054,-9.0796,-7.5322,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.6063,1.6629,0.9979,1.033,1.0352,0.0055,5.2741,0.1965,-0.0146,0.3107,-0.1098,-0.3617,0.4578,?,?,?,?,?,TASCA_GIACCA_BASSA
0.5397,4.2586,2.0636,14.6569,-0.4652,-1.1486,6.953,2.6369,13.4422,-3.1112,0.043,2.6112,1.6159,11.8608,-1.1137,2.6562,8.3798,2.8948,11.9014,0.0103,-0.4699,12.5429,0.2032,-26.6921,-0.4324,0.0162,0.7826,1.2771,0.7129,1.6318,0.9109,0.5582,0.6125,1.6309,0.5082,2.6628,0.8297,0.3116,0.4574,0.7446,-37.3887,1.6278,-81.736,-50.2139,3.0595,1.7827,0.8318,0.5827,0.2719,0.4666,1.0904,1.2357,1.2315,1.1333,1.1295,0.9966,0.0066,4.0288,0.0142,0.0125,0.3591,-0.282,-0.7815,0.2269,?,?,?,?,?,TASCA_GIACCA_BASSA
0.6438,4.8187,2.1952,14.4043,-0.2186,-1.1782,8.0238,2.8326,14.9118,-3.5576,-0.2307,2.7517,1.6588,13.7149,-0.8562,2.4505,11.4451,3.3831,15.6728,0.0025,-0.5464,-2.7908,0.2627,5.1074,-0.4808,-0.0941,0.775,1.3233,0.6489,1.7076,0.8373,0.4903,0.6006,1.7512,0.421,2.916,0.7011,0.2404,0.2219,0.4084,-66.1712,1.84,-298.1401,-162.037,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9191,1.0873,0.9514,0.8751,0.0072,3.7172,-0.4169,0.3051,0.6965,0.1254,-0.8351,-0.0208,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1506,3.8128,1.9526,13.7323,-0.7546,-0.9886,6.8354,2.6145,12.4362,-1.8846,0.089,10.5961,3.2552,16.485,-0.5618,4.147,5.0549,2.2483,9.5656,0.0962,-0.1524,1.6932,0.0363,-11.1139,-0.2384,0.0215,0.7469,0.5999,0.8685,0.8032,1.1629,1.4478,0.5578,0.3598,0.7543,0.6451,1.3522,2.0962,0.7269,0.996,-5.8026,1.3702,-7.983,-5.826,1.8154,0.7415,0.7395,0.4084,0.4074,0.9973,1.1042,0.833,1.4356,0.7544,1.3001,1.7234,0.0052,6.0857,0.2567,0.0742,0.0781,-0.0509,-0.553,0.452,?,?,?,?,?,TASCA_GIACCA_BASSA
0.4924,6.5463,2.5586,19.9127,-0.6154,-0.8752,4.4498,2.1095,12.3704,-1.1139,0.2586,5.2846,2.2988,12.3963,-0.7737,3.5137,5.0096,2.2382,11.9747,0.0566,-0.5626,1.9042,0.1401,-3.3846,-0.2491,0.0736,1.2129,1.113,1.1431,0.9176,0.9425,1.0271,1.4711,1.2387,1.3067,0.842,0.8883,1.0549,1.1637,1.4028,-10.5661,1.2054,-9.0796,-7.5322,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.6063,1.6629,0.9979,1.033,1.0352,0.0055,5.2741,0.1965,-0.0146,0.3107,-0.1098,-0.3617,0.4578,?,?,?,?,?,TASCA_GIACCA_BASSA
1.602,27.1018,5.2059,26.2788,-1.115,-1.6859,19.5634,4.4231,20.0026,-1.6026,-0.5092,14.7366,3.8388,21.284,-1.0184,7.0239,17.7352,4.2113,17.1194,0.0314,-0.9502,-3.1459,0.2281,3.3107,-0.24,-0.0725,1.177,1.3561,1.2362,1.1522,1.0503,0.9115,1.3853,1.8391,1.5281,1.3275,1.1031,0.8309,1.1248,1.29,-24.9611,1.1469,-22.1924,-19.3492,1.6167,1.1783,0.703,0.7288,0.4348,0.5966,1.3138,1.2347,1.535,0.9398,1.1684,1.2433,0.012,10.6476,0.3001,0.0014,0.3843,-0.3582,-0.2783,-0.092,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2151,5.3439,2.3117,17.3397,-1.1625,-1.0715,10.4135,3.227,19.9762,-0.8017,0.5306,7.6296,2.7622,31.4537,-1.648,3.3409,13.7015,3.7016,20.2613,0.0028,0.2007,-0.4054,-0.0644,-2.0194,-0.3207,0.1588,0.7164,0.8369,0.6245,1.1683,0.8718,0.7462,0.5132,0.7004,0.39,1.3649,0.76,0.5568,1.0487,0.4762,-166.469,0.4541,-158.7453,-349.6017,0.7232,0.6751,0.3947,0.9334,0.5457,0.5846,0.868,0.5513,0.8558,0.6351,0.9859,1.5524,0.0064,4.921,-0.4865,0.1203,-0.3867,0.0517,0.2717,-0.0417,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0001,1.9956,1.4126,8.396,-1.04,-0.173,3.5666,1.8885,11.1425,-0.9867,-0.0576,0.638,0.7988,6.7106,-0.8843,1.708,3.3161,1.821,6.58,0.0058,0.0003,0.001,-0,3.0046,-0.1013,-0.0337,0.748,1.7686,0.7757,2.3643,1.0371,0.4386,0.5595,3.1278,0.6018,5.5901,1.0755,0.1924,0.7735,1.3591,-112.1242,1.7572,-144.9618,-82.4967,0.7338,1.1557,0.6219,1.5749,0.8474,0.5381,0.7535,1.2512,1.276,1.6604,1.6934,1.0198,0.001,2.5065,0.1686,0.3171,-0.2364,-0.1455,0.028,-0.0971,?,?,?,?,?,TASCA_GIACCA_BASSA
0.3299,2.7317,1.6528,9.0016,-1.2126,0.1932,4.2722,2.0669,9.5094,-0.9992,-0.1218,5.4779,2.3405,10.7617,-0.794,3.1493,2.7247,1.6507,6.7934,0.0524,1.7078,-2.7095,0.1048,-1.5865,0.0613,-0.0387,0.7996,0.7062,1.0013,0.8831,1.2522,1.4179,0.6394,0.4987,1.0025,0.7799,1.5679,2.0104,1.038,1.0358,-13.1449,0.9979,-12.6639,-12.691,0.8553,0.6782,0.5675,0.7929,0.6635,0.8368,0.9466,0.8365,1.3251,0.8836,1.3998,1.5841,0.0021,4.7723,0.3126,0.249,-0.0976,-0.2104,0.156,0.1831,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1201,5.0808,2.2541,22.5782,-3.8117,0.0269,2.7677,1.6636,8.5314,-1.0553,-0.1152,3.5105,1.8736,10.2374,-0.9498,2.6943,4.1284,2.0318,18.0248,0.0112,4.4654,-1.0432,0.0446,-0.2336,0.01,-0.0427,1.3549,1.203,1.1094,0.8879,0.8188,0.9221,1.8357,1.4473,1.2307,0.7884,0.6704,0.8503,4.083,3.5865,-87.6224,0.8784,-21.4602,-24.4312,1.1305,0.8937,0.2574,0.7906,0.2277,0.288,2.6465,2.2055,1.2526,0.8334,0.4733,0.568,0.0009,3.9159,0.2594,0.0906,-0.499,-0.1085,0.2017,-0.1222,?,?,?,?,?,TASCA_GIACCA_BASSA
0.5323,2.5774,1.6054,7.9013,-0.3675,-0.2945,1.801,1.342,4.8728,-0.9818,-0.4527,0.3977,0.6307,2.9476,-2.6295,2.0522,1.1395,1.0675,6.0406,0.0372,-1.8078,-1.1759,0.2594,0.6504,-0.1435,-0.2206,1.1963,2.5457,1.504,2.128,1.2572,0.5908,1.4311,6.4804,2.2619,4.5283,1.5805,0.349,0.8796,0.9944,-9.0948,1.1304,-10.3392,-9.1463,2.3498,7.1144,0.9209,3.0276,0.3919,0.1294,1.6215,2.6806,1.308,1.6531,0.8067,0.488,0.004,3.0534,0.3668,-0.5202,0.5351,-0.5311,0.1924,-0.6541,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0464,2.084,1.4436,7.8791,-0.4044,-0.0125,1.7914,1.3384,5.4703,-0.4803,-0.1531,0.7658,0.8751,4.5141,-1.3225,1.8443,1.2657,1.125,5.2573,0.081,3.7158,0.3034,-0.0252,0.0817,-0.0068,-0.083,1.0786,1.6496,1.2832,1.5294,1.1897,0.7779,1.1633,2.7212,1.6466,2.3392,1.4154,0.6051,1.2784,0.8827,-4.895,0.6905,-3.8291,-5.5455,1.5181,2.8864,0.9806,1.9013,0.6459,0.3397,1.4403,1.7454,1.4987,1.2118,1.0405,0.8586,0.0008,2.8706,0.6939,-0.435,0.6738,-0.4831,0.6232,-0.3055,?,?,?,?,?,TASCA_GIACCA_BASSA
