@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0261,1.3589,1.1657,5.6909,-0.501,0.2973,1.4987,1.2242,5.5387,-0.2947,-0.0611,0.5476,0.74,3.549,-1.9291,1.4589,1.3697,1.1704,4.3723,0.0336,0.0879,-0.4275,0.0179,-4.864,0.2038,-0.0419,0.9522,1.5753,0.996,1.6543,1.046,0.6323,0.9067,2.4814,0.9921,2.7368,1.0942,0.3998,1.5069,0.8127,-12.5121,0.5393,-8.3031,-15.3958,0.8862,3.1291,0.838,3.5309,0.9456,0.2678,1.0275,1.6035,1.3016,1.5606,1.2668,0.8117,0.0022,2.1721,0.39,0.0359,0.4688,0.0084,0.8208,-0.1432,7.9247,0.0291,0.1706,0.6696,0.9192,5.7648,0.0569,0.2386,0.924,0.85,-0.0725,0.045,0.2121,0.8024,-0.8212,1.3747,-109.3622,-79.5546,0.7153,0.8047,1.125,0.5116,0.6475,1.2656,1.455,-21.0604,-14.4747,1.3455,18.8143,13.9836,0.7247,0.8345,1.1516,0.07,13.8706,-0.9985,-0.7601,0.7477,?,?,?,?,?,DAVANTI_PANTALONI
0.0469,0.8198,0.9054,3.0762,-1.4135,-0.0971,1.011,1.0055,4.011,-1.0113,-0.08,0.1727,0.4155,1.4853,-2.2843,1.2619,0.429,0.655,2.2113,0.0588,-0.4833,-0.587,0.0372,1.2144,-0.0769,-0.0634,0.9005,2.179,1.3823,2.4198,1.5351,0.6344,0.8108,4.7479,1.9108,5.8556,2.3566,0.4025,0.8933,1.744,-13.0386,1.9523,-14.5954,-7.4762,0.6392,2.8185,0.5425,4.4097,0.8488,0.1925,0.767,2.0712,1.3912,2.7005,1.8139,0.6717,0.0009,1.8948,0.1795,0.1234,-0.2879,-0.8111,-0.0435,-0.2899,8.5531,0.0215,0.1466,0.5333,0.9386,4.7468,0.0703,0.2651,0.9516,0.8247,0.6051,0.0227,0.1506,0.5364,0.3237,1.8019,14.1361,7.8453,0.553,0.9732,1.76,0.3058,0.9471,3.0976,1.822,31.7702,17.4368,1.6009,10.9557,6.8436,0.5605,0.9942,1.7739,0.069,13.905,-0.9976,0.5657,-0.6201,?,?,?,?,?,DAVANTI_PANTALONI
1.3668,6.5333,2.556,16.4748,-0.2208,-0.4179,3.7032,1.9244,9.3715,-1.0235,-0.1433,2.1719,1.4738,9.1822,-0.9342,3.0753,5.0143,2.2393,13.4435,0.0069,-3.2704,-9.5396,0.4444,2.917,-0.1359,-0.0466,1.3282,1.7344,1.1415,1.3058,0.8594,0.6581,1.7642,3.008,1.3029,1.705,0.7385,0.4332,0.6287,0.6719,-32.1006,1.0689,-51.0624,-47.7732,2.9138,2.8426,0.9969,0.9756,0.3421,0.3507,1.758,1.7942,1.2255,1.0206,0.6971,0.683,0.0103,4.4212,0.2908,0.1075,0.7666,0.0017,0.0603,0.0499,1.8377,5.1557,2.2706,8.963,-0.0577,2.1736,0.9507,0.975,3.6796,-0.1409,9.0069,0.8335,0.9129,5.5889,0.408,0.8455,0.204,0.2413,2.3288,2.4871,1.068,5.4232,6.1858,1.1406,1.0759,-0.1269,-0.118,2.6274,0.8976,0.3416,2.4358,1.6037,0.6584,0.0675,13.1259,-0.7965,-0.7844,0.3146,?,?,?,?,?,DAVANTI_PANTALONI
0.1945,6.1051,2.4708,12.0517,-1.0262,-0.5766,6.3245,2.5149,11.6579,-1.4511,-0.4703,8.6528,2.9416,21.0259,-1.1233,4.0498,5.2732,2.2964,11.0934,0.046,-0.3373,-0.4136,0.048,1.2262,-0.1424,-0.1161,0.9825,0.84,1.076,0.8549,1.0952,1.281,0.9653,0.7056,1.1577,0.7309,1.1994,1.6409,0.8844,0.5487,-11.3984,0.6205,-12.8884,-20.7722,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.0864,0.5545,1.0509,1.8953,0.0055,6.0969,0.1897,0.2164,-0.0726,-0.1181,-0.3406,-0.1968,0.8279,1.3623,1.1672,4.6812,-0.1025,2.0346,2.8878,1.6993,5.9262,-0.5514,9.3304,0.0392,0.198,1.5235,0.8424,0.4069,0.0887,0.2181,0.6868,5.8963,8.5845,0.4718,34.766,73.6939,0.2065,-0.0534,-0.2587,1.1116,0.4393,0.3952,0.7899,3.0727,3.89,0.0685,12.8126,-0.6819,-0.0829,-0.4668,?,?,?,?,?,DAVANTI_PANTALONI
0.8205,18.9781,4.3564,21.4028,-0.644,0.9356,10.7493,3.2786,13.8812,-0.6245,-2.1486,15.6975,3.962,17.3505,-1.98,6.5987,8.0472,2.8368,12.5046,0.1156,0.8769,-0.3819,0.1243,-0.4355,0.1418,-0.3256,1.3287,1.0995,1.5357,0.8275,1.1558,1.3967,1.7655,1.209,2.3583,0.6848,1.3358,1.9507,1.5711,0.7272,-5.1304,0.4629,-3.2655,-7.0545,1.5236,2.2361,0.9208,1.4676,0.6043,0.4118,1.5419,1.2336,1.7116,0.8,1.1101,1.3875,0.0179,9.7992,-0.2671,0.4127,0.2236,-0.3722,0.3524,-0.3818,6.2004,2.9787,1.7259,6.2974,0.278,3.2001,10.1727,3.1895,9.2165,-0.1545,3.5783,21.5486,4.642,14.2618,-0.6075,1.9376,1.7328,0.8943,0.5411,0.3718,0.6871,0.2928,0.1382,0.4721,-1.9664,-0.4499,0.2288,1.0925,0.9831,0.8998,0.6833,0.4416,0.6462,0.0564,14.7991,-0.2263,-0.0026,-0.9039,?,?,?,?,?,DAVANTI_PANTALONI
0.0156,0.0123,0.1108,0.6629,-2.2769,-0.0142,0.0043,0.0654,0.3527,-1.2038,0.0031,0.0188,0.1371,0.6443,-1.0356,0.1705,0.0067,0.0821,0.4524,0.0534,-1.1007,5.0645,0.0917,-4.6012,-0.0833,0.0181,1.6945,0.8081,1.3489,0.4769,0.796,1.6691,2.8713,0.6531,1.8195,0.2275,0.6337,2.786,2.3911,1.4053,-18.06,0.5877,-7.5529,-12.8513,1.2642,0.6392,0.4233,0.5056,0.3348,0.6622,1.8798,1.029,1.4652,0.5474,0.7795,1.424,0.0002,0.2495,-0.3934,0.0801,-0.2525,-0.0884,0.0604,-0.0994,7.4186,0.0017,0.0418,0.1569,0.9791,6.3877,0.0025,0.0495,0.1773,0.9726,-0.571,0.0014,0.0372,0.6321,?,1.1614,-12.9929,-11.1874,0.8441,1.123,1.3304,0.7124,1.261,1.77,1.1646,-11.6085,-9.9676,1.157,0,0,0.8851,0.2482,0.2804,0.07,14.3773,-0.9944,-0.2508,0.3124,?,?,?,?,?,DAVANTI_PANTALONI
0.1173,0.7154,0.8458,4.4193,-0.5664,-0.0854,0.1561,0.3951,1.9648,-0.6897,0.0134,0.2813,0.5303,2.887,-0.8503,0.9451,0.2807,0.5298,2.9053,0.032,-1.3742,8.7749,0.1241,-6.3854,-0.0903,0.0141,2.141,1.5949,1.5964,0.7449,0.7457,1.001,4.5838,2.5437,2.5486,0.5549,0.556,1.002,1.9927,1.2045,-16.6356,0.6045,-8.3483,-13.8107,2.4262,1.8081,0.94,0.7452,0.3874,0.5199,2.2493,1.5308,1.5211,0.6806,0.6763,0.9937,0.001,1.3668,0.5207,-0.0652,0.2757,-0.146,0.2712,-0.1499,7.8275,0.0636,0.2523,0.8252,0.9001,5.8739,0.111,0.3331,1.1066,0.8265,-0.4494,0.0196,0.1398,0.7338,?,1.3326,-17.4191,-13.0715,0.7572,1.804,2.3825,0.5733,3.2543,5.6761,1.41,-10.1302,-7.1848,1.2947,0,0,0.7457,1.1245,1.5079,0.07,14.1508,-0.9988,0.3631,-0.3423,?,?,?,?,?,DAVANTI_PANTALONI
0.0167,0.0033,0.0574,0.3279,-1.0481,-0.0229,0.0027,0.0521,0.2669,-1.0265,0.021,0.0051,0.0711,0.3333,-0.7325,0.1033,0.0016,0.0405,0.2206,0.0602,-0.7296,0.7971,0.1618,-1.0926,-0.2218,0.203,1.1031,0.8078,1.4169,0.7323,1.2845,1.7539,1.2169,0.6526,2.0076,0.5363,1.6499,3.0763,1.2411,1.1906,-11.8799,0.9593,-9.5717,-9.978,1.2157,0.8321,0.6819,0.6845,0.5609,0.8195,1.2286,0.9837,1.486,0.8007,1.2095,1.5106,0.0002,0.1567,-0.4267,0.1448,0.133,-0.1978,-0.1399,0.3004,8.7352,0.0008,0.0289,0.0918,0.9895,4.4401,0.0029,0.0537,0.1713,0.9622,-0.3842,0.0013,0.0361,0.4295,?,1.9673,-22.7374,-11.5575,0.5372,0.7992,1.4878,0.2886,0.6388,2.2134,1.9915,-20.2248,-10.1553,1.9365,0,0,0.5361,0.2139,0.399,0.0686,13.5594,-0.9893,0.9497,-0.9469,?,?,?,?,?,DAVANTI_PANTALONI
0.152,1.1127,1.0549,5.4439,-0.4909,-0.1133,0.7166,0.8465,3.8492,-0.621,-0.1848,0.0872,0.2954,1.8746,-3.3147,1.1523,0.6589,0.8117,3.6492,0.0509,-1.3408,-0.8222,0.1319,0.6132,-0.0984,-0.1604,1.2462,3.5713,1.2996,2.8659,1.0429,0.3639,1.5529,12.7543,1.6889,8.2131,1.0876,0.1324,1.2156,1.2447,-9.1625,1.024,-7.5376,-7.3611,1.5377,8.4042,0.9497,5.4655,0.6176,0.113,1.4143,2.904,1.4918,2.0534,1.0548,0.5137,0.0018,1.6693,0.562,-0.402,0.6986,-0.3881,0.5264,-0.3593,8.2325,0.0143,0.1196,0.5577,0.9347,5.2952,0.0398,0.1994,0.909,0.8405,-0.4898,0.061,0.2469,0.7374,?,1.5547,-16.8086,-10.8114,0.5995,0.4842,0.8077,0.3594,0.2345,0.6523,1.6653,-10.8203,-6.4974,1.4976,0,0,0.6136,0.7564,1.2327,0.0676,14.0175,-0.9979,-0.6559,0.6939,?,?,?,?,?,DAVANTI_PANTALONI
-0.3275,3.667,1.9149,8.4119,-0.5617,-0.0724,2.0524,1.4326,5.4896,-0.712,-0.1363,0.7556,0.8692,3.9266,-1.5665,2.4285,0.7085,0.8417,4.7319,0.2108,4.5212,2.4022,-0.1349,0.5313,-0.0298,-0.0561,1.3367,2.203,2.275,1.6481,1.702,1.0327,1.7867,4.8532,5.1754,2.7164,2.8967,1.0664,1.3252,1.2624,-2.3933,0.9526,-1.806,-1.8958,1.6798,3.5206,0.8983,2.0958,0.5348,0.2552,1.5323,2.1423,1.7777,1.3981,1.1601,0.8298,0.0026,3.7265,-0.1004,-0.2244,0.0703,-0.7771,0.4429,-0.3377,8.2974,0.1406,0.375,1.2579,0.8583,5.1238,0.3086,0.5556,1.8823,0.6874,-0.732,0.0851,0.2918,1.3754,?,1.6194,-11.3351,-6.9997,0.6749,1.2852,1.9042,0.4555,1.6517,3.6259,1.8411,-5.5413,-3.0098,1.4745,0,0,0.6683,0.9146,1.3686,0.0704,14.1532,-0.9943,0.8394,-0.7919,?,?,?,?,?,DAVANTI_PANTALONI
0.4685,0.7841,0.8855,5.9583,-0.3442,-0.092,0.9775,0.9887,6.3192,-1.355,0.062,1.2197,1.1044,16.3705,-0.7345,1.2458,1.661,1.2888,10.5009,0.0052,-5.0897,7.5588,0.376,-1.4851,-0.0739,0.0497,0.8957,0.8018,0.6871,0.8952,0.7671,0.8569,0.8022,0.6429,0.4721,0.8014,0.5885,0.7343,0.4196,0.2201,-27.693,0.5245,-66.0001,-125.8412,1.652,0.4697,0.4199,0.2843,0.2542,0.8941,0.9429,0.364,0.5674,0.386,0.6018,1.559,0.0034,1.7879,0.3326,0.4523,0.4308,0.2082,-0.1174,0.1873,-1.86,0.4527,0.6728,3.868,?,-9.5852,0.0309,0.1757,9.6905,?,0.5647,0.0323,0.1797,0.6281,0.2132,0.194,-3.2939,-16.9747,3.8305,3.744,0.9774,14.6729,14.0178,0.9554,0.3992,-22.7272,-56.9388,1,0,0,0.3992,6.1582,15.4282,0.0689,12.0099,-0.9848,0.4918,-0.3873,?,?,?,?,?,DAVANTI_PANTALONI
-1.5429,11.9456,3.4562,15.2273,-4.3421,-1.2641,5.1168,2.262,9.3335,-0.8605,0.154,4.7773,2.1857,9.1843,-0.7587,4.1263,8.8157,2.9691,12.9484,0.0276,1.2205,-10.0212,-0.3739,-8.2106,-0.3064,0.0373,1.5279,1.5813,1.1641,1.0349,0.7619,0.7361,2.3346,2.5005,1.355,1.0711,0.5804,0.5419,2.8672,3.1239,-33.659,1.0895,-11.7394,-10.7747,0.5682,0.5458,0.2141,0.9606,0.3767,0.3922,1.6315,1.658,1.176,1.0162,0.7208,0.7093,0.0141,6.1811,0.4583,-0.3634,-0.8697,-0.1633,-0.3403,0.4502,-1.3842,11.1554,3.34,9.712,-10.9689,4.6809,9.5471,3.0898,10.6259,-0.5765,7.0581,1.8162,1.3477,4.7475,0.3962,-0.2957,-0.1961,0.6632,1.081,2.4783,2.2927,1.1685,6.1421,5.2566,2.2905,-2.8576,-1.2476,0.1204,0.1032,0.8573,0.914,2.0457,2.2382,0.0604,14.6381,0.9374,0.8688,0.9447,?,?,?,?,?,DAVANTI_PANTALONI
1.3275,2.9913,1.7295,9.5749,-0.5857,-0.6904,3.4471,1.8566,9.2447,-1.9325,-0.3539,1.518,1.2321,8.5738,-1.4596,2.3276,4.9029,2.2142,8.1383,0.0061,-1.9227,-3.7507,0.5703,1.9507,-0.2966,-0.1521,0.9315,1.4038,0.7811,1.5069,0.8385,0.5564,0.8678,1.9706,0.6101,2.2709,0.7031,0.3096,0.5805,0.6951,-71.0635,1.1974,-122.4104,-102.2336,1.9153,1.7322,0.7374,0.9044,0.385,0.4257,1.0357,1.1168,1.1765,1.0783,1.136,1.0535,0.0108,3.4858,-0.2503,-0.5078,0.6948,0.0863,-0.6868,-0.3276,0.015,2.3669,1.5385,5.5357,-3.3655,-9.6563,0.04,0.1999,9.8,?,0.5941,0.1689,0.4109,1.6315,0.047,-0.0016,0.0253,-16.2528,7.6967,3.7439,0.4864,59.2392,14.0171,0.2366,0.4355,-53.049,-121.8193,0,0.7407,0,0.5649,3.3929,6.0066,0.0681,11.5832,-0.8825,-0.9094,0.8791,?,?,?,?,?,DAVANTI_PANTALONI
-1.0451,5.9951,2.4485,17.4771,-1.2606,-1.4445,3.443,1.8555,8.1242,-1.5228,-0.1465,3.9132,1.9782,13.0102,-0.9989,3.6031,3.5691,1.8892,9.8056,0.0579,0.7235,7.133,-0.2901,9.8586,-0.4009,-0.0407,1.3196,1.2377,1.296,0.938,0.9822,1.0471,1.7413,1.532,1.6797,0.8798,0.9647,1.0964,1.9874,1.499,-16.183,0.7543,-8.1429,-10.7959,2.4008,1.1879,0.7428,0.4948,0.3094,0.6254,2.1512,1.3433,1.7823,0.6244,0.8285,1.3268,0.0125,5.482,0.1118,0.3068,-0.2685,0.0103,-0.4607,-0.2376,-3.2518,4.7953,2.1898,8.4957,-109.8158,3.0315,8.8169,2.9693,11.73,-0.88,7.772,2.3796,1.5426,6.911,0.246,-1.0727,-0.4184,0.3901,0.7375,1.4196,1.9249,0.5439,2.0152,3.7052,1.5333,-3.7332,-2.4348,0.0123,0.0084,0.6807,0.7243,1.2293,1.6973,0.0626,14.9382,0.9202,0.5994,0.7142,?,?,?,?,?,DAVANTI_PANTALONI
-1.7523,13.4273,3.6643,14.3972,-3.7013,-0.5205,8.8878,2.9812,12.9942,-1.1687,-0.5899,9.2843,3.047,11.196,-1.4052,5.3477,6.6906,2.5866,10.7406,0.0742,3.3666,2.9704,-0.3277,0.8823,-0.0973,-0.1103,1.2291,1.2026,1.4166,0.9784,1.1526,1.178,1.5107,1.4462,2.0069,0.9573,1.3284,1.3877,1.6187,1.7329,-13.1684,1.0705,-8.1353,-7.5993,0.5111,0.6579,0.264,1.2872,0.5165,0.4012,1.108,1.2859,1.3404,1.1606,1.2098,1.0424,0.0135,7.6814,0.1911,-0.0172,-0.7554,0.5312,-0.254,-0.1772,-2.6312,10.4961,3.2398,8.9356,?,4.4032,6.2721,2.5044,9.2641,-0.5006,7.1134,2.4831,1.5758,4.9418,0.4083,-0.5976,-0.3699,0.619,1.2936,2.056,1.5893,1.6735,4.227,2.5259,2.8913,-2.6209,-0.9065,0,0,0.7392,0.9645,1.8082,1.8747,0.0618,14.5816,0.7934,0.985,0.7119,?,?,?,?,?,DAVANTI_PANTALONI
-1.5086,7.2504,2.6927,14.9435,-1.6361,-1.0745,4.7117,2.1706,12.0412,-1.1708,-0.2525,8.6146,2.9351,12.3543,-1.1381,4.3899,4.8002,2.1909,10.1906,0.053,1.404,5.9756,-0.3437,4.256,-0.2448,-0.0575,1.2405,0.9174,1.229,0.7396,0.9907,1.3396,1.5388,0.8416,1.5104,0.5469,0.9816,1.7946,1.4281,1.4104,-16.2504,0.9876,-11.3787,-11.522,1.022,0.9811,0.5268,0.96,0.5155,0.5369,1.241,1.2096,1.4664,0.9747,1.1816,1.2123,0.0131,6.6246,0.3817,-0.4697,-0.6402,0.1977,-0.3183,0.1491,-2.9373,7.2208,2.6872,8.0496,?,4.611,5.7594,2.3999,10.3884,-0.498,7.1657,1.9482,1.3958,4.0654,0.5229,-0.637,-0.4099,0.6435,1.1197,1.9252,1.7194,1.2538,3.7064,2.9563,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.063,15.0812,0.5251,0.8866,0.092,?,?,?,?,?,DAVANTI_PANTALONI
0.9362,6.9386,2.6341,17.4313,-0.414,-0.0034,2.939,1.7144,7.5282,-0.9451,0.2248,9.8717,3.1419,13.7587,-0.7218,4.252,2.5965,1.6114,12.3651,0.0392,-279.1325,4.1644,0.2202,-0.0149,-0.0008,0.0529,1.5365,0.8384,1.6347,0.5456,1.0639,1.9498,2.3608,0.7029,2.6722,0.2977,1.1319,3.8019,1.3952,0.8848,-10.1231,0.6342,-7.2556,-11.441,3.1852,1.5427,0.9579,0.4844,0.3007,0.6209,2.3155,1.2669,1.4097,0.5472,0.6088,1.1127,0.0067,6.2715,0.1471,0.438,0.4975,0.1782,0.3766,0.349,-9.1638,0.1595,0.3993,9.7673,?,-0.6749,1.2643,1.1244,3.4152,-2.3017,1.7162,7.366,2.714,8.2877,-0.5107,13.5776,-5.3396,-0.3933,0.3551,0.1471,0.4143,0.1261,0.0216,0.1716,4.1025,3.486,0.8497,0,0,0.1886,2.8599,1.1785,0.4121,0.0649,13.1278,0.6608,0.6643,0.9288,?,?,?,?,?,DAVANTI_PANTALONI
