@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.2965,0.5613,0.7492,3.5108,-0.5592,-0.7173,0.474,0.6885,3.0675,-2.4819,-0.5442,0.6696,0.8183,3.6434,-1.9636,1.4526,0.4935,0.7025,2.9984,0.0179,-0.4134,-0.5448,0.2041,1.3181,-0.4938,-0.3747,1.0882,0.9156,1.0665,0.8414,0.98,1.1648,1.1842,0.8383,1.1374,0.7079,0.9604,1.3567,0.5759,0.5216,-23.1062,0.9058,-40.1234,-44.2981,2.5558,1.8316,0.7375,0.7166,0.2886,0.4027,1.1445,0.9636,1.1709,0.8419,1.023,1.2151,0.005,2.255,-0.5788,0.4474,0.3667,0.441,-0.7652,-0.4388,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1449,1.5492,1.2447,4.751,-0.4703,0.0395,2.0146,1.4194,5.9841,-0.5996,-0.1847,4.8983,2.2132,8.4287,-0.6616,2.7475,0.9699,0.9849,4.4003,0.1588,3.6693,-0.7847,0.0527,-0.2139,0.0144,-0.0672,0.8769,0.5624,1.2638,0.6413,1.4412,2.2473,0.769,0.3163,1.5972,0.4113,2.0771,5.0501,0.6775,0.4528,-1.8289,0.6684,-2.6993,-4.0386,0.8637,0.637,0.6177,0.7375,0.7151,0.9697,0.7939,0.5637,1.0797,0.71,1.3599,1.9155,0.0013,3.973,0.5578,-0.2204,-0.029,0.031,0.0097,-0.0217,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1554,0.5947,0.7712,3.578,-1.1313,0.129,8.1966,2.863,9.4939,-0.5249,0.0631,4.3222,2.079,6.8309,-0.5402,3.2401,2.6598,1.6309,7.5968,0.0312,-1.2049,-2.4612,-0.048,2.0426,0.0398,0.0195,0.2694,0.3709,0.4729,1.3771,1.7555,1.2748,0.0726,0.1376,0.2236,1.8964,3.0817,1.625,0.5811,0.7927,-7.7731,1.3641,-13.3758,-9.8056,0.2696,0.3785,0.2141,1.4037,0.794,0.5656,0.3769,0.5238,0.471,1.3898,1.2497,0.8992,0.0011,4.9506,-0.7034,-0.6474,-0.3577,0.9956,0.5571,0.5642,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0715,1.5797,1.2569,5.2913,-0.554,-0.5102,2.7148,1.6477,7.5688,-0.9558,-0.2049,4.0708,2.0176,8.192,-0.6437,2.7562,1.0763,1.0375,4.0085,0.2013,0.14,0.3486,-0.0259,2.4896,-0.1851,-0.0744,0.7628,0.6229,1.2115,0.8166,1.5882,1.9448,0.5819,0.3881,1.4677,0.6669,2.5224,3.7822,0.51,0.588,-1.8674,1.1529,-3.6618,-3.1761,0.8799,0.6832,0.6785,0.7765,0.7711,0.9931,0.6991,0.6459,1.32,0.9239,1.8882,2.0437,0.0029,4.0129,0.7121,0.0598,-0.2041,0.2901,-0.3834,-0.1597,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0969,0.0193,0.1387,0.6545,-0.374,0.024,0.1147,0.3387,1.617,-2.078,0.0013,0.0029,0.0539,0.3145,-1.4156,0.3171,0.0463,0.2151,1.0475,0.0481,4.0478,76.6103,0.3057,18.9266,0.0755,0.004,0.4097,2.5724,0.6451,6.2786,1.5745,0.2508,0.1679,6.6172,0.4161,39.4211,2.4789,0.0629,0.1632,0.9666,-3.3672,5.9226,-20.6323,-3.4837,0.9066,3.6579,0.4328,4.0346,0.4774,0.1183,0.4047,2.0807,0.6248,5.141,1.5437,0.3003,0.0005,0.4273,0.0928,0.016,0.3613,0.0833,-0.5413,-0.0023,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0404,0.5322,0.7295,2.7911,-0.8539,-0.2475,0.8564,0.9254,3.7623,-1.1757,-0.095,0.4702,0.6857,3.1069,-1.3636,1.2541,0.3579,0.5982,2.6092,0.0995,0.1631,0.4249,-0.0322,2.6057,-0.1974,-0.0757,0.7883,1.0638,1.2194,1.3496,1.547,1.1463,0.6214,1.1318,1.487,1.8214,2.3932,1.3139,0.6323,0.7172,-4.459,1.1343,-7.0515,-6.2169,0.8706,1.1454,0.5196,1.3156,0.5968,0.4537,0.7419,0.8984,1.0697,1.211,1.4419,1.1907,0.0014,1.9089,-0.5512,-0.3046,0.2094,0.2508,-0.1097,-0.4692,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0275,0.0042,0.0649,0.3894,-1.5686,-0.0118,0.0096,0.0977,0.4888,-0.8428,0.0015,0.0075,0.0868,0.423,-0.6941,0.1281,0.0058,0.076,0.3636,0.0215,2.3196,-17.7381,-0.2144,-7.647,-0.0924,0.0121,0.6639,0.7472,0.8533,1.1255,1.2852,1.1419,0.4408,0.5584,0.728,1.2667,1.6517,1.3039,1.0638,1.3721,-29.7867,1.2899,-28.0012,-21.7089,0.5716,0.6071,0.408,1.0622,0.7138,0.672,0.7967,0.9206,1.0711,1.1555,1.3444,1.1635,0.0002,0.1995,0.1155,-0.2659,-0.1867,0.9038,0.1131,0.185,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.675,5.289,2.2998,12.7792,-0.5135,-0.9373,6.6521,2.5792,13.1133,-2.7748,0.2813,6.2672,2.5034,11.0863,-0.6184,3.923,4.2313,2.057,10.2805,0.0651,-0.7201,2.3999,0.1721,-3.3326,-0.2389,0.0717,0.8917,0.9186,1.118,1.0302,1.2538,1.217,0.7951,0.8439,1.25,1.0614,1.5721,1.4812,0.4498,1.0236,-6.0617,2.2756,-13.4762,-5.9221,2.4305,1.2326,0.7679,0.5071,0.3159,0.623,0.9745,1.1527,1.243,1.1828,1.2755,1.0784,0.0062,5.6757,0.2948,-0.1597,-0.0171,0.1432,-0.561,0.1425,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.8998,6.7375,2.5957,10.7872,-0.4994,-3.803,22.6897,4.7634,18.5558,-2.5368,0.6811,15.0218,3.8758,18.5869,-0.5593,6.0861,23.1447,4.8109,14.9516,0.0178,-0.2366,1.3211,0.1478,-5.5835,-0.6249,0.1119,0.5449,0.6697,0.5395,1.229,0.9901,0.8056,0.2969,0.4485,0.2911,1.5105,0.9803,0.649,0.27,0.539,-13.2351,1.9964,-49.0246,-24.557,1.3712,0.6035,0.4726,0.4401,0.3446,0.783,0.5813,0.5804,0.7215,0.9983,1.2411,1.2431,0.0208,8.8547,-0.6899,0.6534,0.7723,-0.1572,-0.8652,0.4189,?,?,?,?,?,20.911,190.9816,13.8196,46,0.2069,TASCA_SINISTRA_DIETRO_PANTALONI
1.1708,8.001,2.8286,12.6755,-0.6117,-3.9832,26.151,5.1138,20.7059,-1.4541,0.8349,17.5087,4.1843,15.4562,-0.437,7.1943,17.836,4.2233,16.5619,0.0365,-0.2939,1.4024,0.1627,-4.7709,-0.5537,0.116,0.5531,0.676,0.6698,1.2221,1.2109,0.9908,0.306,0.457,0.4486,1.4936,1.4662,0.9817,0.3921,1.0235,-7.6691,2.6102,-19.5582,-7.4931,0.9322,0.7312,0.4575,0.7844,0.4908,0.6257,0.6122,0.8201,0.7653,1.3397,1.2502,0.9332,0.0222,10.7431,-0.703,0.6166,0.7484,-0.1311,-0.7265,0.6132,?,?,?,?,?,16.4764,4.2809,2.069,8,0.6522,TASCA_SINISTRA_DIETRO_PANTALONI
1.7801,6.6719,2.583,13.1783,-0.7055,-4.344,21.2816,4.6132,20.1072,-2.5986,0.3984,17.5259,4.1864,19.3007,-0.3937,7.0596,17.8388,4.2236,16.6234,0.0431,-0.4098,4.4684,0.2521,-10.9046,-0.6153,0.0564,0.5599,0.617,0.6116,1.102,1.0922,0.9912,0.3135,0.3807,0.374,1.2143,1.193,0.9825,0.3755,1,-7.2893,2.6633,-19.4146,-7.2896,1.3829,0.5579,0.4448,0.4035,0.3217,0.7972,0.6554,0.6828,0.7928,1.0418,1.2096,1.1611,0.0247,10.5804,-0.7949,0.3057,0.804,-0.0389,-0.7414,0.5311,?,?,?,?,?,13.2094,3.9876,1.9969,8,0.4667,TASCA_SINISTRA_DIETRO_PANTALONI
1.747,11.4481,3.3835,17.2762,-0.9217,-3.8465,14.1849,3.7663,25.9096,-0.9826,1.9255,19.468,4.4123,34.3119,-0.1725,7.0268,17.2803,4.157,31.6313,0.0155,-0.4542,0.9073,0.2486,-1.9977,-0.5474,0.274,0.8984,0.7668,0.8139,0.8536,0.906,1.0614,0.8071,0.588,0.6625,0.7286,0.8209,1.1266,0.6453,1.6415,-16.6149,2.5439,-25.7486,-10.1216,0.6879,0.3072,0.2798,0.4466,0.4067,0.9108,0.6668,0.5035,0.5462,0.7551,0.8191,1.0847,0.0244,10.9575,-0.2724,-0.0462,0.1383,-0.046,-0.3798,0.7257,?,?,?,?,?,15.0368,150.7723,12.2789,56,0.1642,TASCA_SINISTRA_DIETRO_PANTALONI
1.0279,16.0491,4.0061,15.509,-0.7169,-1.5559,3.6382,1.9074,7.6963,-3.5837,0.9143,3.7463,1.9355,7.6622,-0.5748,4.3693,8.6562,2.9421,10.0348,0.0394,-0.6607,1.1243,0.2353,-1.7017,-0.3561,0.2093,2.1003,2.0698,1.3616,0.9855,0.6483,0.6579,4.4113,4.284,1.854,0.9712,0.4203,0.4328,1.0762,2.3154,-15.7291,2.1515,-14.6154,-6.7933,5.38,1.8566,0.8647,0.3451,0.1607,0.4657,2.0151,2.0241,1.5455,1.0045,0.767,0.7636,0.0208,6.7675,-0.5953,0.2301,0.5571,-0.1,-0.8097,0.3651,?,?,?,?,?,4.1432,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.3662,9.3683,3.0608,18.4421,-1.1308,-0.2343,21.9158,4.6814,21.4304,-1.0509,0.0478,9.6648,3.1088,19.7919,-1.0257,5.6274,9.4731,3.0778,13.0628,0.0283,-1.5628,7.6533,0.0651,-4.8971,-0.0416,0.0085,0.6538,0.9845,0.9945,1.5058,1.521,1.0101,0.4275,0.9693,0.9889,2.2676,2.3135,1.0202,0.8913,0.9766,-25.7714,1.0958,-28.9158,-26.3888,0.8283,0.8859,0.6439,1.0695,0.7773,0.7268,0.8606,0.9318,1.4118,1.0828,1.6406,1.5151,0.0023,8.5921,-0.5944,-0.2931,0.0701,-0.3342,-0.1046,0.0867,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.0766,7.3184,2.7052,14.552,-0.6072,4.1804,13.0449,3.6118,18.1204,-0.2559,0.8012,13.0929,3.6184,21.6789,-0.9154,6.52,10.2224,3.1973,15.6571,0.078,0.2575,1.3437,0.1651,5.2179,0.6412,0.1229,0.749,0.7476,0.8461,0.9982,1.1296,1.1317,0.561,0.559,0.7159,0.9963,1.2761,1.2808,1.489,0.5306,-4.1534,0.3564,-2.7893,-7.8273,0.6275,0.8,0.5332,1.2748,0.8497,0.6665,0.8031,0.6713,0.9294,0.8359,1.1573,1.3846,0.0232,9.6219,0.5598,-0.0407,0.5439,0.3409,0.764,0.3686,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2148,5.75,2.3979,10.0059,-0.7942,-0.1053,17.9443,4.2361,15.6993,-0.7295,1.4115,10.8304,3.291,13.804,-0.3829,5.4929,6.4019,2.5302,12.4761,0.0848,2.0392,-0.1522,-0.0391,-0.0746,-0.0192,0.257,0.5661,0.7286,0.9477,1.2872,1.6742,1.3007,0.3204,0.5309,0.8982,1.6568,2.803,1.6917,0.6689,1.1588,-3.8322,1.7324,-5.7295,-3.3072,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6373,0.7249,0.802,1.1373,1.2584,1.1064,0.0073,8.6112,0.8428,0.2417,0.3311,0.3771,0.4059,0.749,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-1.7758,10.3398,3.2156,12.1305,-2.6983,1.0391,10.5017,3.2406,17.237,-0.7619,0.216,10.1226,3.1816,17.1768,-0.9063,5.062,9.6204,3.1017,11.8281,0.055,-1.709,-8.2217,-0.3508,4.8109,0.2053,0.0427,0.9923,1.0107,1.0367,1.0186,1.0448,1.0258,0.9846,1.0215,1.0748,1.0374,1.0916,1.0522,1.1873,1.0838,-12.859,0.9128,-10.8302,-11.865,0.3353,0.364,0.2621,1.0857,0.7816,0.7199,0.7037,0.7062,1.0256,1.0035,1.4573,1.4522,0.0112,7.7342,-0.5443,0.1567,-0.5384,0.6944,0.4882,0.0938,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.0938,6.4058,2.531,10.832,-0.5955,-0.7114,22.7882,4.7737,20.4458,-1.1036,1.7884,18.1538,4.2607,18.1051,-0.2931,6.1781,14.08,3.7523,14.863,0.0388,-1.5375,0.6116,0.177,-0.3978,-0.1152,0.2895,0.5302,0.594,0.6745,1.1204,1.2722,1.1355,0.2811,0.3529,0.455,1.2553,1.6185,1.2893,0.3769,0.9852,-6.7434,2.614,-17.891,-6.8444,0.6985,0.4849,0.4391,0.6942,0.6286,0.9055,0.5298,0.5983,0.7288,1.1293,1.3756,1.2181,0.0118,8.8538,0.4483,0.6413,0.4591,0.3902,-0.0223,0.6538,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1151,4.6253,2.1507,9.5363,-1.29,1.3663,14.9067,3.8609,18.313,-0.4135,0.4657,17.1101,4.1364,20.1229,-0.6081,5.1004,12.7246,3.5672,17.1735,0.0408,0.0842,0.247,0.0226,2.9339,0.2679,0.0913,0.557,0.5199,0.6029,0.9334,1.0824,1.1596,0.3103,0.2703,0.3635,0.8712,1.1715,1.3446,1.0027,0.706,-7.3606,0.704,-7.3406,-10.4265,0.3214,0.3328,0.2326,1.0353,0.7236,0.6989,0.5207,0.4739,0.5553,0.9101,1.0664,1.1717,0.0078,7.8006,-0.5255,0.1889,-0.3497,0.5572,0.6948,0.5354,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.0734,5.9464,2.4385,13.625,-0.5107,2.018,9.9958,3.1616,16.8093,-1.3279,1.0139,10.6512,3.2636,16.0493,-0.4121,5.0684,7.1576,2.6754,12.8273,0.0263,0.5319,1.0586,0.2118,1.9903,0.3982,0.2001,0.7713,0.7472,0.9115,0.9687,1.1817,1.2199,0.5949,0.5583,0.8308,0.9385,1.3965,1.4881,0.4804,0.9835,-13.2946,2.0473,-27.6747,-13.5177,1.249,0.7935,0.6846,0.6353,0.5481,0.8628,0.8106,0.8489,1.0622,1.0474,1.3104,1.2512,0.0135,7.8004,0.26,0.2466,0.506,0.2145,0.337,0.4658,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1635,22.2083,4.7126,29.3962,-1.5197,1.7026,18.4339,4.2935,27.6545,-0.3478,0.9063,11.9775,3.4609,18.8088,-0.6553,5.9427,21.0515,4.5882,26.7628,0.0154,0.0961,0.1804,0.0275,1.8785,0.2865,0.1525,1.0976,1.3617,1.0271,1.2406,0.9358,0.7543,1.2048,1.8542,1.055,1.539,0.8757,0.569,2.4845,2.381,-42.4799,0.9583,-17.0979,-17.8412,0.5686,1.0268,0.4292,1.8058,0.7549,0.418,1.063,1.5629,1.0984,1.4703,1.0333,0.7028,0.0105,9.1353,-0.3128,0.2161,-0.2035,0.4875,0.8274,0.5423,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9389,4.5716,2.1381,11.7056,-1.6706,0.1356,12.2707,3.503,16.3401,-0.7055,0.0208,7.6805,2.7714,14.4344,-0.5672,4.4064,6.0067,2.4509,12.2019,0.0473,-6.9244,-45.0535,-0.2131,6.5065,0.0308,0.0047,0.6104,0.7715,0.8724,1.264,1.4293,1.1308,0.3726,0.5952,0.7611,1.5976,2.0428,1.2787,1.0833,1.4016,-12.0876,1.2938,-11.1579,-8.6238,0.4575,0.4759,0.3422,1.0402,0.7481,0.7191,0.7164,0.811,0.9593,1.132,1.3391,1.183,0.0051,6.78,-0.4162,-0.0037,-0.3769,0.8734,0.436,0.3692,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0291,0.0118,0.1087,0.5722,-0.7927,-0.0747,0.035,0.187,1.2429,-0.9727,-0.0051,0.0105,0.1024,0.6112,-0.8828,0.2181,0.0162,0.1271,0.6265,0.0502,-0.3891,-5.6496,0.1333,14.52,-0.3425,-0.0236,0.581,1.061,0.8546,1.826,1.4708,0.8055,0.3376,1.1257,0.7303,3.3342,2.1632,0.6488,0.4129,0.8829,-7.6342,2.1383,-18.4897,-8.647,0.5066,0.9832,0.4839,1.9408,0.9552,0.4922,0.4604,0.9362,0.9134,2.0334,1.9839,0.9757,0.0004,0.3158,-0.3956,0.4871,0.3353,0.0081,-0.2901,0.0571,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2402,0.0309,0.1759,1.0238,-2.341,0.8809,0.2014,0.4488,1.7626,0.0905,-0.0004,0.0388,0.1969,1.0487,-1.2053,0.9532,0.1963,0.4431,1.7394,0.1519,-0.2726,570.1295,-0.252,-2091.2617,0.9242,-0.0004,0.3919,0.8933,0.397,2.2792,1.0129,0.4444,0.1536,0.798,0.1576,5.1949,1.026,0.1975,-4.088,1.2516,-2.3033,-0.3062,0.5634,-1.8403,0.1581,0.6444,0.1494,4.0754,0.945,0.2319,0.5809,0.9763,0.5886,1.6807,1.0134,0.6029,0.0047,1.2969,-0.3348,0.071,-0.4122,0.251,0.9913,0.2461,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0588,0.0266,0.163,0.7635,-0.3563,-0.0759,0.1113,0.3335,1.8583,-2.4322,-0.0088,0.0629,0.2508,1.7807,-1.0096,0.3581,0.0818,0.286,1.3398,0.0291,-0.7745,-6.6457,0.1641,8.5808,-0.2119,-0.0247,0.4888,0.65,0.5701,1.3297,1.1663,0.8772,0.2389,0.4225,0.325,1.7681,1.3603,0.7694,0.1523,0.2242,-4.9992,1.472,-32.8268,-22.3008,1.0397,0.6353,0.4079,0.611,0.3924,0.6422,0.4108,0.4287,0.5698,1.0436,1.387,1.3291,0.0005,0.5306,-0.48,0.6296,0.6166,-0.4403,-0.5474,0.2251,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1862,1.0183,1.0091,4.5575,-1.291,-0.1609,1.1562,1.0752,4.175,-0.8416,-0.1167,0.8559,0.9251,4.1191,-0.5268,1.6173,0.489,0.6993,3.2737,0.075,-1.1575,-1.5956,0.1151,1.3785,-0.0995,-0.0722,0.9385,1.0908,1.4431,1.1623,1.5377,1.323,0.8807,1.1897,2.0825,1.3508,2.3644,1.7504,1.346,1.8071,-9.6733,1.3426,-7.1865,-5.3528,0.8775,0.7373,0.5621,0.8403,0.6406,0.7623,1.0916,1.1064,1.3922,1.0136,1.2753,1.2582,0.0014,2.4788,0.5649,0.0901,0.0656,0.768,0.1935,0.2812,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.3454,0.2426,0.4926,1.829,-0.4712,0.1548,0.2951,0.5432,2.3431,-0.4094,0.0363,0.4671,0.6834,3.1184,-0.467,0.8228,0.4724,0.6873,2.4641,0.0389,2.2314,9.5111,0.4198,4.2623,0.1881,0.0441,0.9067,0.7207,0.7167,0.7949,0.7904,0.9944,0.8222,0.5194,0.5136,0.6318,0.6247,0.9888,0.8607,0.5901,-5.8692,0.6856,-6.8191,-9.9465,0.7478,0.5849,0.4849,0.7821,0.6484,0.8291,0.7806,0.5865,0.7423,0.7514,0.9509,1.2655,0.002,1.2766,0.2551,-0.3845,0.5846,0.6778,0.6515,0.3718,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.2519,0.3474,0.5894,2.281,-0.1844,0.0495,0.9775,0.9887,4.1894,-0.4615,-0.0095,1.1176,1.0571,5.2248,-0.563,1.2941,0.8336,0.913,4.2012,0.0476,5.0872,-26.5013,0.1946,-5.2094,0.0383,-0.0073,0.5961,0.5575,0.6455,0.9352,1.0829,1.1579,0.3554,0.3108,0.4167,0.8747,1.1726,1.3407,0.2685,0.1887,-1.6905,0.7029,-6.2966,-8.958,0.6718,0.5761,0.4366,0.8575,0.6498,0.7578,0.5445,0.4366,0.5429,0.8018,0.9972,1.2437,0.0014,1.9597,0.458,0.0009,0.347,0.8151,0.5857,0.3746,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
