@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0223,0.0168,0.1297,0.5106,-1.2096,-0.0113,0.0057,0.0754,0.3295,-0.797,-0.026,0.0163,0.1277,0.5584,-1.7581,0.1892,0.0043,0.0656,0.3039,0.1844,-1.9719,-0.8589,0.1179,0.4356,-0.0598,-0.1373,1.7187,1.0156,1.977,0.5909,1.1503,1.9466,2.9538,1.0314,3.9085,0.3492,1.3232,3.7894,1.9125,0.7852,-4.0663,0.4106,-2.1262,-5.1784,1.26,1.1413,0.62,0.9058,0.4921,0.5433,1.5494,0.9143,1.6799,0.5901,1.0842,1.8373,0.0008,0.2821,-0.0799,-0.2389,0.1312,0.2289,0.1563,-0.237,?,?,?,?,?,1,0,0,0,1,PANTALONI
0.0347,0.0152,0.1233,0.5423,-0.4852,-0.0049,0.0105,0.1025,0.373,-1.3612,0.0423,0.0043,0.0652,0.3297,-0.5292,0.1677,0.0049,0.0698,0.3483,0.1026,-7.04,0.8188,0.2067,-0.1163,-0.0294,0.2525,1.2032,1.8909,1.7668,1.5716,1.4684,0.9344,1.4476,3.5754,3.1215,2.4698,2.1563,0.873,0.8239,1.5525,-4.4459,1.8843,-5.396,-2.8637,2.3115,1.6933,0.9406,0.7326,0.4069,0.5555,1.4539,1.6446,1.5568,1.1311,1.0707,0.9466,0.0012,0.2507,-0.0069,0.2031,0.4372,-0.1252,-0.1965,0.3803,?,?,?,?,?,1,0,0,0,1,PANTALONI
-0.4093,0.209,0.4571,1.6764,-3.3778,-0.2334,0.0798,0.2824,1.0658,-2.6013,-0.412,0.2512,0.5012,1.5025,-4.3453,0.8387,0.2282,0.4777,1.4054,0.1409,1.7534,0.9934,-0.488,0.5666,-0.2783,-0.4912,1.6187,0.9121,0.957,0.5635,0.5912,1.0492,2.6202,0.8319,0.9158,0.3175,0.3495,1.1008,1.6802,1.059,-5.6101,0.6303,-3.3389,-5.2974,1.2939,1.3623,0.2341,1.0529,0.1809,0.1718,1.5729,1.1158,1.1928,0.7093,0.7583,1.069,0.0136,1.2572,0.0098,0.6166,-0.7544,0.1502,-0.3516,-0.8597,?,?,?,?,?,0,0,0,0,0,PANTALONI
-2.444,10.6845,3.2687,12.5244,-2.5128,3.0209,6.1471,2.4793,9.5193,-0.395,-1.4873,13.9754,3.7384,15.484,-1.1347,6.6317,4.1396,2.0346,8.3544,0.2322,-0.809,1.6433,-0.3685,-2.0312,0.4555,-0.2243,1.3184,0.8744,1.6066,0.6632,1.2186,1.8374,1.7381,0.7645,2.5811,0.4398,1.485,3.3761,3.3239,1.0885,-3.5454,0.3275,-1.0666,-3.2571,0.5225,0.4915,0.3277,0.9408,0.6271,0.6666,1.3157,0.8089,1.4991,0.6148,1.1394,1.8534,0.0905,9.9489,0.5633,-0.4064,-0.2412,-0.0794,0.1589,-0.2262,?,?,?,?,?,0.4348,0.3327,0.5768,2,0,PANTALONI
1.2826,1.445,1.2021,3.7288,-0.2826,0.4721,4.9448,2.2237,9.2398,-0.729,0.9912,1.2148,1.1022,4.8068,-0.3791,2.8449,2.3615,1.5367,6.0165,0.0344,2.7168,1.294,0.4508,0.4763,0.1659,0.3484,0.5406,1.0906,0.7822,2.0175,1.447,0.7172,0.2922,1.1895,0.6119,4.0704,2.0939,0.5144,0.2109,0.6218,-3.8379,2.9481,-18.1972,-6.1725,0.544,0.8341,0.4666,1.5333,0.8577,0.5594,0.4036,0.7757,0.6198,1.9222,1.5357,0.7989,0.0367,4.3671,0.5248,0.2692,0.7133,0.2512,0.5296,0.5294,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.9676,13.3248,3.6503,11.841,-1.3287,2.0985,7.447,2.7289,9.5869,-0.3264,-2.9831,14.0898,3.7536,17.3316,-2.223,6.4841,7.0568,2.6565,11.3612,0.1765,-0.4611,0.3244,-0.1492,-0.7035,0.3236,-0.4601,1.3376,0.9725,1.3741,0.727,1.0273,1.413,1.7893,0.9457,1.8882,0.5285,1.0553,1.9966,2.8641,0.5652,-2.7752,0.1973,-0.969,-4.9104,0.7035,0.9456,0.3686,1.3441,0.5239,0.3898,1.2351,0.6832,1.0422,0.5531,0.8438,1.5255,0.082,10.1768,0.1819,0.617,-0.4192,-0.1359,0.5214,-0.6381,?,?,?,?,?,0.413,0.2424,0.4924,1,0,PANTALONI
-1.4748,1.0655,1.0322,5.1218,-3.2304,0.0213,2.5454,1.5954,5.3442,-0.6707,-0.0684,0.9167,0.9574,4.3805,-0.8279,2.3965,0.9646,0.9821,3.7888,0.1721,-69.2911,21.5697,-0.6154,-0.3113,0.0089,-0.0285,0.647,1.0781,1.051,1.6664,1.6244,0.9748,0.4186,1.1624,1.1046,2.7769,2.6388,0.9503,1.8229,1.9712,-4.9658,1.0814,-2.7241,-2.5191,0.3785,0.5052,0.2646,1.3348,0.699,0.5236,0.9584,1.1692,1.3518,1.22,1.4105,1.1562,0.0314,3.7244,-0.0076,-0.3924,-0.6304,-0.2109,0.5181,0.2616,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.9424,3.7965,1.9485,7.8854,-0.5505,0.7901,1.1767,1.0848,3.7282,-0.3686,-0.9026,0.6032,0.7767,2.5079,-8.7991,2.5921,1.1846,1.0884,4.7598,0.2094,1.1927,-1.044,0.3636,-0.8753,0.3048,-0.3482,1.7962,2.5087,1.7902,1.3967,0.9967,0.7136,3.2263,6.2934,3.2049,1.9506,0.9934,0.5092,2.7882,1.2432,-2.2203,0.4459,-0.7963,-1.786,1.8669,19.8719,0.8447,10.644,0.4525,0.0425,2.1151,3.1443,1.6567,1.4866,0.7833,0.5269,0.0325,3.9839,0.1605,0.2289,0.2594,-0.8153,0.8627,-0.7254,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.2607,1.0265,1.0132,3.7425,-0.5438,-0.7622,0.7428,0.8619,2.962,-5.8399,0.0516,0.324,0.5692,2.239,-1.3959,1.4288,0.7035,0.8388,3.0993,0.0559,-0.3421,5.0543,0.1825,-14.7758,-0.5335,0.0361,1.1756,1.78,1.208,1.5142,1.0275,0.6786,1.382,3.1685,1.4591,2.2927,1.0558,0.4605,0.5213,1.0106,-7.1778,1.9387,-13.7693,-7.1025,5.598,2.5941,0.7384,0.4634,0.1319,0.2847,1.2635,1.6715,1.2076,1.3229,0.9557,0.7224,0.0168,2.244,-0.6924,-0.7281,0.5844,0.5512,-0.8782,-0.5142,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.8083,5.9022,2.4295,8.8761,-0.7443,0.7198,0.1669,0.4085,1.9913,-0.1417,-1.03,0.5347,0.7312,2.3207,-20.5295,2.691,1.5943,1.2627,4.5136,0.1602,1.1229,-0.7847,0.3004,-0.6989,0.2675,-0.3827,5.9471,3.3224,1.9241,0.5587,0.3235,0.5791,35.368,11.0387,3.7021,0.3121,0.1047,0.3354,15.3243,1.7116,-4.3983,0.1117,-0.287,-2.5697,2.9175,47.2083,0.9468,16.1812,0.3245,0.0201,4.4574,3.8248,1.9665,0.8581,0.4412,0.5141,0.0325,3.9503,-0.0626,0.073,0.2979,-0.7066,0.1618,-0.5837,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.7563,1.6295,1.2765,5.0106,-0.5098,0.5143,3.1617,1.7781,5.8002,-0.7068,-1.0286,0.8519,0.923,3.4509,-3.6023,2.502,1.2775,1.1302,4.152,0.1415,1.4705,-0.7353,0.3023,-0.5,0.2056,-0.4111,0.7179,1.383,1.1294,1.9265,1.5732,0.8166,0.5154,1.9128,1.2756,3.7113,2.475,0.6669,0.7044,0.6263,-2.472,0.8892,-3.5096,-3.9467,0.9766,4.4261,0.6862,4.5321,0.7026,0.155,0.8639,1.452,1.2068,1.6808,1.397,0.8311,0.0281,4.0103,0.6877,-0.5924,0.6963,-0.9616,0.6631,-0.6702,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.5485,4.8698,2.2068,7.3879,-0.5971,0.7516,0.3051,0.5523,2.1618,-0.0138,-1.0135,0.3747,0.6121,2.1967,?,2.5224,1.08,1.0392,4.1614,0.2001,0.7298,-0.5412,0.2175,-0.7415,0.298,-0.4018,3.9953,3.605,2.1235,0.9023,0.5315,0.589,15.9625,12.9961,4.5091,0.8142,0.2825,0.347,93.8532,1.2574,-2.6526,0.0134,-0.0283,-2.1097,2.1694,0,0.8891,0,0.4099,0,3.4175,3.3632,1.7753,0.9841,0.5195,0.5279,0.0287,3.8114,0.1403,-0.1944,0.3589,-0.8528,0.58,-0.7325,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.0243,0.0078,0.0881,0.4185,-1.6115,0.015,0.008,0.0896,0.3418,-0.749,0.015,0.005,0.0707,0.3508,-0.9039,0.1367,0.0031,0.0561,0.2625,0.1295,-1.6157,-1.6239,-0.1776,1.0051,0.1099,0.1094,0.9833,1.246,1.5702,1.2672,1.5969,1.2602,0.9669,1.5526,2.4656,1.6058,2.55,1.588,1.7646,1.5506,-6.6143,0.8787,-3.7484,-4.2657,0.8202,0.8697,0.5315,1.0604,0.648,0.6111,1.2246,1.1929,1.5945,0.9741,1.302,1.3366,0.0007,0.2076,-0.673,0.4098,-0.4109,-0.2812,0.2018,-0.1374,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.1331,0.663,0.8142,2.8899,-0.9539,0.1787,0.1574,0.3967,1.4334,-0.3284,0.5216,0.1041,0.3227,1.0284,0.0706,1.0432,0.1578,0.3973,1.4657,0.1852,0.7449,0.2552,0.1276,0.3426,0.1713,0.5,2.0523,2.5233,2.0494,1.2295,0.9986,0.8122,4.212,6.367,4.2001,1.5116,0.9972,0.6597,3.9812,-18.0728,-4.2344,-4.5395,-1.0636,0.2343,1.3708,1.3367,0.8222,0.9752,0.5998,0.6151,2.0162,2.8101,1.9716,1.3938,0.9779,0.7016,0.0121,1.58,-0.0846,-0.8591,-0.4735,0.2261,0.5195,0.6603,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.0024,0.0082,0.0904,0.3683,-0.7198,-0.0026,0.0042,0.0646,0.282,-1.3249,-0.0186,0.0022,0.0465,0.2244,-1.6401,0.1111,0.0025,0.0501,0.217,0.072,-0.9342,-0.13,0.0217,0.1391,-0.0233,-0.1673,1.3997,1.9444,1.8034,1.3892,1.2885,0.9275,1.959,3.7809,3.2523,1.93,1.6601,0.8602,0.9593,1.106,-9.1506,1.1529,-9.5387,-8.2737,1.7658,2.5203,0.9159,1.4272,0.5187,0.3634,1.3062,1.6417,1.6974,1.2568,1.2995,1.0339,0.0004,0.1678,0.0866,-0.179,0.1412,-0.398,-0.1099,-0.0928,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.1823,4.6977,2.1674,13.5001,-1.417,0.4637,2.7193,1.649,6.6245,-0.6938,-0.7964,7.0674,2.6585,12.8261,-0.9967,3.2568,4.7605,2.1819,9.4587,0.0869,-0.3931,0.2289,-0.056,-0.5823,0.1424,-0.2445,1.3144,0.8153,0.9934,0.6203,0.7558,1.2184,1.7275,0.6647,0.9868,0.3848,0.5712,1.4846,2.9168,1.2362,-8.7969,0.4238,-3.016,-7.116,1.4281,0.8695,0.5392,0.6088,0.3776,0.6201,2.0379,1.0526,1.4273,0.5165,0.7004,1.356,0.0196,4.9616,-0.007,0.3049,-0.2076,-0.5765,0.3007,-0.4106,?,?,?,?,?,?,?,?,?,?,PANTALONI
-3.1681,3.9679,1.992,8.4865,-12.4581,-4.3522,8.2428,2.871,8.3802,-11.8504,1.7498,13.7217,3.7043,14.2339,-0.8457,6.9772,9.2917,3.0482,11.5566,0.107,0.7279,-1.8105,-0.4541,-2.4873,-0.6238,0.2508,0.6938,0.5377,0.6535,0.7751,0.9419,1.2152,0.4814,0.2892,0.427,0.6007,0.8871,1.4768,1.0165,1.2045,-5.6748,1.1849,-5.5824,-4.7111,0.967,0.0818,0.0487,0.0846,0.0504,0.5959,1.0127,0.5962,0.7343,0.5887,0.7251,1.2317,0.1179,11.1457,0.7539,-0.5937,-0.7855,-0.5889,-0.9073,0.7082,?,?,?,?,?,24.6875,333.6732,18.2667,46,0.2069,PANTALONI
-3.6761,2.8453,1.6868,6.3689,?,-5.6708,5.2581,2.2931,9.7561,-93.8673,1.6691,12.145,3.485,10.931,-0.667,7.8566,6.9801,2.642,9.8764,0.2413,0.6482,-2.2025,-0.4679,-3.3975,-0.7218,0.2124,0.7356,0.484,0.6385,0.658,0.8679,1.3191,0.5411,0.2343,0.4076,0.4329,0.7533,1.7399,0.6598,1.4562,-2.0273,2.2071,-3.0727,-1.3922,0,0,0,0.0157,0.0079,0.5037,0.6528,0.5826,0.6449,0.8925,0.9878,1.1068,0.145,12.7486,0.5016,-0.7294,-0.7866,-0.7839,-0.87,0.9155,?,?,?,?,?,16.875,7.6927,2.7736,8,0.6522,PANTALONI
-2.6221,6.3114,2.5122,9.0101,-6.0056,-4.9521,9.6084,3.0997,11.1842,-6.3491,0.666,15.0374,3.8778,15.7741,-0.445,7.1911,11.0881,3.3299,12.8357,0.1504,0.5295,-3.937,-0.3646,-7.4356,-0.6887,0.0926,0.8105,0.6479,0.7545,0.7994,0.9309,1.1645,0.6569,0.4197,0.5692,0.639,0.8666,1.3562,0.7994,1.59,-3.3985,1.989,-4.2514,-2.1375,0.8451,0.1178,0.0851,0.1394,0.1007,0.7225,0.8056,0.5712,0.702,0.709,0.8713,1.2289,0.1176,10.7132,0.5267,-0.7121,-0.854,-0.2713,-0.7375,0.7325,?,?,?,?,?,12.125,4.4844,2.1176,6,0.5385,PANTALONI
-4.7744,6.8991,2.6266,11.7878,-32.2718,-3.3016,8.0204,2.832,10.365,-6.1641,0.1449,8.01,2.8302,11.0581,-0.8021,7.1332,5.764,2.4008,9.6285,0.1832,1.4461,-32.9532,-0.6693,-22.7881,-0.4629,0.0203,0.9275,0.9281,1.094,1.0006,1.1796,1.1788,0.8602,0.8613,1.1969,1.0013,1.3915,1.3897,1.282,2.323,-5.2941,1.812,-4.1294,-2.279,0.2449,0.0577,0.0301,0.2358,0.1227,0.5205,1.1373,1.066,1.2243,0.9373,1.0765,1.1485,0.121,10.6195,-0.1664,-0.1955,-0.7197,-0.4231,-0.4473,0.3665,?,?,?,?,?,17.9167,280.9931,16.7628,56,0.1642,PANTALONI
-1.3999,2.8312,1.6826,8.9202,-0.9045,0.9094,1.3773,1.1736,6.3005,-1.553,0.1712,6.5021,2.5499,10.9549,-0.9703,3.389,2.0411,1.4287,5.8878,0.113,-1.5394,-8.1744,-0.4131,5.3102,0.2683,0.0505,1.4338,0.6599,1.1778,0.4602,0.8215,1.7848,2.0557,0.4354,1.3871,0.2118,0.6748,3.1856,1.1054,0.7853,-5.6458,0.7104,-5.1076,-7.1895,1.8979,0.8424,0.7056,0.4439,0.3718,0.8376,1.4158,0.8143,1.515,0.5751,1.0701,1.8606,0.0336,5.2656,-0.7228,-0.2836,-0.2663,-0.0362,-0.0049,0.0425,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
0.0315,9.4302,3.0709,15.0988,-0.8162,0.3571,5.8052,2.4094,10.2733,-0.6969,-0.0788,3.1209,1.7666,9.937,-1.371,3.7959,4.0819,2.0204,8.9012,0.1261,0.0882,-0.3998,0.0083,-4.5322,0.0941,-0.0208,1.2745,1.7383,1.52,1.3639,1.1926,0.8744,1.6244,3.0216,2.3103,1.8601,1.4222,0.7646,1.6082,1.1809,-5.2848,0.7343,-3.2861,-4.4751,1.3732,1.9836,0.8162,1.4445,0.5944,0.4115,1.4697,1.5195,1.6963,1.0338,1.1541,1.1164,0.0075,5.4844,0.2304,0.0381,0.4592,0.2736,0.2597,0.0309,?,?,?,?,?,0,0,0,0,0,PANTALONI
-1.0179,2.847,1.6873,7.6282,-3.027,2.1298,2.8336,1.6833,6.7129,-0.3337,-2.2879,4.6542,2.1574,9.3241,-1.1357,4.4232,1.5767,1.2557,4.6922,0.2624,-0.478,0.4449,-0.2301,-0.9309,0.4815,-0.5172,1.0024,0.7821,1.3438,0.7803,1.3406,1.7181,1.0047,0.6117,1.8057,0.6088,1.7972,2.9519,3.4142,1.1564,-3.435,0.3387,-1.0061,-2.9703,0.3763,0.4339,0.2978,1.1529,0.7912,0.6863,1.1364,0.8181,1.6257,0.7199,1.4307,1.9872,0.0685,6.5725,0.6161,-0.1112,0.0037,-0.3098,0.5866,-0.3541,?,?,?,?,?,?,?,?,?,?,PANTALONI
2.0195,8.6118,2.9346,10.3881,-0.3927,2.1479,7.6731,2.77,11.9361,-0.6437,-1.006,5.5679,2.3596,9.9841,-1.1257,5.2394,4.1054,2.0262,9.5179,0.1091,0.9402,-2.0073,0.3854,-2.135,0.41,-0.192,1.0594,1.2437,1.4483,1.1739,1.3671,1.1646,1.1223,1.5467,2.0977,1.3781,1.869,1.3563,0.6267,0.554,-2.5122,0.884,-4.0086,-4.5344,1.0271,1.5881,0.6981,1.5461,0.6797,0.4396,0.8703,1.0405,1.0914,1.1955,1.2541,1.049,0.0636,8.2136,0.6866,0.3285,0.803,0.3391,0.5822,0.1826,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.8736,5.1502,2.2694,9.2799,-0.8993,1.8188,3.4857,1.867,7.1433,-0.1181,-0.5217,14.3101,3.7829,14.3997,-1.4217,4.6721,5.4607,2.3368,8.1145,0.1046,-0.4803,1.6745,-0.187,-3.4863,0.3893,-0.1117,1.2155,0.5999,0.9712,0.4935,0.799,1.6188,1.4775,0.3599,0.9431,0.2436,0.6383,2.6206,5.8255,0.5198,-4.6368,0.0892,-0.7959,-8.9207,0.7647,0.8217,0.5392,1.0745,0.705,0.6562,1.2991,0.6445,1.1436,0.4961,0.8803,1.7746,0.0443,7.1103,0.2672,0.6111,0.0803,-0.1208,0.697,-0.4131,?,?,?,?,?,0,0,0,0,0,PANTALONI
5.8769,14.0026,3.742,13.57,0.0356,0.038,12.5823,3.5471,11.7764,-1.0673,-0.7337,10.6902,3.2696,14.7708,-0.9693,7.9021,9.9098,3.148,11.7715,0.2279,154.4561,-8.01,0.7437,-0.0519,0.0048,-0.0928,1.0549,1.1445,1.1887,1.0849,1.1268,1.0386,1.1129,1.3099,1.413,1.177,1.2697,1.0787,-0.0825,-0.069,0.1444,0.8363,-1.75,-2.0926,2.4703,1.876,0.923,0.7594,0.3736,0.492,1.1523,0.9187,1.1528,0.7973,1.0004,1.2548,0.126,11.7984,0.819,0.401,0.9149,0.1117,0.7957,0.3981,?,?,?,?,?,0,0,0,0,0,PANTALONI
1.4865,12.1843,3.4906,12.8567,-0.2661,0.4155,7.6103,2.7587,11.8499,-0.5818,-0.9253,11.277,3.3581,11.8876,-2.1764,5.1692,7.5899,2.755,11.6709,0.105,3.5779,-1.6064,0.2876,-0.449,0.0804,-0.179,1.2653,1.0395,1.267,0.8215,1.0013,1.2189,1.601,1.0805,1.6053,0.6749,1.0027,1.4858,0.6199,0.3317,-1.9727,0.5351,-3.1821,-5.9469,1.3555,2.7134,0.7787,2.0018,0.5745,0.287,1.085,1.0815,1.1016,0.9968,1.0153,1.0186,0.0383,7.7495,0.5161,0.6927,0.5342,-0.0237,0.757,-0.0794,?,?,?,?,?,0,0,0,0,0,PANTALONI
3.4077,10.3172,3.212,13.7859,-0.2337,0.7859,5.261,2.2937,10.2743,-1.0913,-1.5335,15.4347,3.9287,16.7151,-1.148,6.2596,6.4115,2.5321,9.9127,0.1755,4.336,-2.2221,0.5444,-0.5125,0.1256,-0.245,1.4004,0.8176,1.2685,0.5838,0.9058,1.5516,1.9611,0.6684,1.6092,0.3409,0.8206,2.4073,0.4871,0.2923,-1.2374,0.6001,-2.5404,-4.233,2.2745,1.436,0.9294,0.6314,0.4086,0.6472,1.3418,0.8248,1.3907,0.6147,1.0365,1.6862,0.0812,9.0127,0.1553,0.381,0.6922,0.3166,-0.1604,-0.0626,?,?,?,?,?,0,0,0,0,0,PANTALONI
4.555,19.4971,4.4156,20.9724,-0.1534,0.561,18.7334,4.3282,16.542,-0.4353,-1.1262,18.9893,4.3577,23.7352,-2.238,7.9731,15.9807,3.9976,17.3852,0.1364,8.1193,-4.0444,0.5713,-0.4981,0.0704,-0.1413,1.0202,1.0133,1.1046,0.9932,1.0827,1.0901,1.0408,1.0267,1.22,0.9865,1.1723,1.1883,0.5559,0.17,-1.0161,0.3058,-1.8278,-5.9768,1.5778,2.4806,0.9033,1.5723,0.5725,0.3641,1.2678,0.8836,1.2063,0.6969,0.9515,1.3653,0.1005,11.7368,-0.156,0.2532,0.5331,-0.2206,0.4614,-0.3211,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.4111,2.1983,1.4827,6.161,-1.5331,0.0825,3.9678,1.9919,8.7092,-0.5194,-1.1264,6.4267,2.5351,11.0153,-1.3812,3.4332,2.2505,1.5002,6.3099,0.1588,-4.9854,0.365,-0.1198,-0.0732,0.024,-0.3281,0.7443,0.5849,0.9883,0.7857,1.3278,1.6899,0.554,0.3421,0.9768,0.6174,1.7631,2.8557,1.2525,0.5836,-3.1295,0.4659,-2.4985,-5.3623,0.4243,0.5258,0.3242,1.2391,0.7641,0.6167,0.7074,0.5593,0.9764,0.7906,1.3802,1.7457,0.0256,5.1747,0.1186,0.398,-0.1413,-0.2524,0.3884,-0.5832,?,?,?,?,?,0,0,0,0,0,PANTALONI
