@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1178,0.5816,0.7626,3.6203,-1.9904,0.6992,4.9699,2.2293,9.9552,-0.495,0.2424,3.4974,1.8701,9.2308,-0.4642,2.3617,4.0328,2.0082,9.0402,0.0152,-0.1685,-0.486,-0.0499,2.8842,0.296,0.1026,0.3421,0.4078,0.3798,1.1921,1.1101,0.9313,0.117,0.1663,0.1442,1.421,1.2324,0.8672,0.731,0.8234,-17.3166,1.1264,-23.6888,-21.0311,0.1818,0.192,0.1319,1.0563,0.7254,0.6868,0.3637,0.3922,0.4005,1.0785,1.1012,1.0211,0.004,3.5655,-0.2817,-0.0503,-0.0561,0.9462,0.6448,0.6415,?,?,?,?,?,SINISTRA_PANTALONI
0.2458,1.2127,1.1012,4.725,-0.3581,-0.0355,2.7025,1.6439,7.5693,-0.9379,0.1696,4.0867,2.0216,8.5948,-0.5781,2.5604,1.5365,1.2395,5.9234,0.0663,-6.9269,1.4495,0.096,-0.2093,-0.0139,0.0662,0.6699,0.5447,0.8884,0.8132,1.3262,1.6309,0.4487,0.2967,0.7893,0.6613,1.7589,2.6598,0.3401,0.3957,-2.9603,1.1635,-8.7045,-7.4812,0.8907,0.6388,0.5484,0.7172,0.6157,0.8584,0.6242,0.5497,0.7977,0.8807,1.2779,1.451,0.0016,3.7134,0.4248,-0.2023,0.0961,0.5001,0.2732,0.4299,?,?,?,?,?,SINISTRA_PANTALONI
-0.304,0.5218,0.7223,3.3142,-1.9182,0.1828,4.1703,2.0421,8.4876,-0.5566,0.1704,2.1886,1.4794,5.9116,-0.535,2.293,1.7778,1.3333,6.6946,0.0329,-1.6631,-1.7839,-0.1326,1.0726,0.0797,0.0743,0.3537,0.4883,0.5418,1.3804,1.5316,1.1095,0.1251,0.2384,0.2935,1.9054,2.3458,1.2311,0.7178,1.0573,-9.5596,1.4729,-13.3173,-9.0414,0.2083,0.2949,0.1641,1.4159,0.7877,0.5563,0.3905,0.5606,0.4951,1.4358,1.2678,0.883,0.002,3.567,-0.4908,-0.4271,-0.1287,0.9946,0.6234,0.6193,?,?,?,?,?,SINISTRA_PANTALONI
0.3691,0.9533,0.9764,4.1845,-0.3688,-0.1971,2.8084,1.6758,6.9556,-0.8611,-0.0603,2.7355,1.6539,7.4636,-0.5165,2.3344,1.2267,1.1076,4.9506,0.038,-1.8729,-6.1238,0.1581,3.2697,-0.0844,-0.0258,0.5826,0.5903,0.8815,1.0132,1.5131,1.4933,0.3394,0.3485,0.7771,1.0266,2.2894,2.23,0.3503,0.4435,-5.7583,1.2659,-16.436,-12.9835,0.818,0.6212,0.594,0.7594,0.7262,0.9563,0.6016,0.5607,0.8453,0.9319,1.405,1.5076,0.0022,3.4124,0.508,0.0133,0.1635,0.6223,0.2435,0.3598,?,?,?,?,?,SINISTRA_PANTALONI
0.1633,0.077,0.2775,1.4526,-0.9146,0.0579,1.0937,1.0458,5.2224,-0.6931,0.1391,0.0424,0.2059,1.4578,-0.2914,0.9007,0.4512,0.6717,3.1043,0.0228,2.8204,1.1742,0.1813,0.4163,0.0643,0.1544,0.2654,1.3483,0.4132,5.0803,1.5569,0.3065,0.0704,1.8178,0.1707,25.809,2.4239,0.0939,0.3246,2.1094,-9.5836,6.4985,-29.5243,-4.5433,0.246,0.6721,0.2388,2.7326,0.971,0.3553,0.2782,0.9965,0.4679,3.5824,1.6823,0.4696,0.0011,1.2116,0.2484,-0.5554,0.1721,0.0385,0.4679,0.1219,?,?,?,?,?,SINISTRA_PANTALONI
0.334,0.5208,0.7217,2.5263,-0.533,-0.3805,0.8679,0.9316,3.6234,-2.0057,-0.0655,0.5232,0.7233,4.025,-0.6565,1.3274,0.4105,0.6407,2.4679,0.0732,-0.8778,-5.1002,0.2516,5.81,-0.2866,-0.0493,0.7746,0.9977,1.1264,1.288,1.4541,1.129,0.6,0.9954,1.2688,1.6589,2.1145,1.2746,0.3633,0.5506,-4.5037,1.5157,-12.3981,-8.1796,1.3671,0.6782,0.6189,0.4961,0.4527,0.9125,0.6972,0.6277,1.0237,0.9002,1.4682,1.631,0.0028,1.9696,-0.5874,-0.0616,0.6738,0.1346,-0.7044,0.1221,?,?,?,?,?,SINISTRA_PANTALONI
-0.131,0.007,0.0836,0.6535,-2.7424,-0.0632,0.0111,0.1055,0.7184,-1.7262,0.0065,0.0098,0.099,0.6281,-0.8975,0.2018,0.0084,0.0916,0.5052,0.0888,2.0739,-20.1799,-0.6492,-9.7302,-0.313,0.0322,0.7918,0.8438,0.9118,1.0657,1.1516,1.0806,0.6269,0.712,0.8314,1.1358,1.3262,1.1676,1.0527,1.6118,-9.7274,1.5311,-9.2404,-6.0349,0.6626,0.5275,0.3149,0.7961,0.4753,0.597,0.9096,1.0404,1.2935,1.1438,1.422,1.2433,0.0008,0.3098,0.0525,-0.3131,-0.5365,0.8948,-0.2392,0.0275,?,?,?,?,?,SINISTRA_PANTALONI
-0.1947,2.8874,1.6992,8.5383,-0.9912,-0.8936,4.9896,2.2337,13.4308,-1.1105,-0.2346,4.3014,2.074,15.5744,-0.5508,3.0111,4.0033,2.0008,11.0016,0.0174,0.2179,0.8299,-0.0647,3.8092,-0.2968,-0.0779,0.7607,0.8193,0.8493,1.077,1.1164,1.0366,0.5787,0.6713,0.7213,1.16,1.2464,1.0745,0.6014,0.7683,-21.8211,1.2775,-36.283,-28.401,0.6738,0.427,0.383,0.6337,0.5684,0.8969,0.6357,0.5482,0.7761,0.8624,1.2208,1.4157,0.0049,4.6141,0.0463,-0.5012,-0.2298,0.3172,-0.3363,0.2572,?,?,?,?,?,SINISTRA_PANTALONI
0.1159,5.9122,2.4315,14.0555,-1.0181,-0.9554,16.2934,4.0365,20.4621,-1.2026,-0.2953,5.9342,2.436,16.7981,-0.7734,3.8603,14.2514,3.7751,11.8554,0.0089,-0.1213,-0.3925,0.03,3.2357,-0.2475,-0.0765,0.6024,0.9981,0.6441,1.657,1.0692,0.6453,0.3629,0.9963,0.4148,2.7457,1.1433,0.4164,0.6347,0.9679,-66.4826,1.525,-104.7526,-68.6889,0.7497,0.7353,0.5822,0.9808,0.7766,0.7918,0.6869,0.8367,1.1856,1.2181,1.726,1.4169,0.0053,5.7849,-0.704,0.2543,0.2074,0.3641,-0.3224,-0.0102,?,?,?,?,?,SINISTRA_PANTALONI
0.4463,3.5565,1.8859,14.5469,-0.9381,-1.1982,14.2295,3.7722,17.0773,-0.9621,-0.1991,6.9091,2.6285,13.6256,-0.6495,3.9306,10.9198,3.3045,11.5715,0.0058,-0.3725,-2.242,0.1135,6.019,-0.3048,-0.0506,0.4999,0.7175,0.5707,1.4351,1.1415,0.7954,0.2499,0.5148,0.3257,2.0595,1.3031,0.6327,0.8409,1.3124,-103.4262,1.5607,-122.9965,-78.8061,0.8624,0.9086,0.6448,1.0537,0.7478,0.7097,0.8518,1.0676,1.2571,1.2533,1.4758,1.1775,0.0068,5.8077,-0.4696,0.4075,0.3894,0.51,-0.3861,0.1214,?,?,?,?,?,SINISTRA_PANTALONI
0.4652,6.9475,2.6358,18.739,-1.1417,-1.3339,16.4245,4.0527,24.969,-0.9093,-0.3098,8.3534,2.8902,17.8028,-0.5231,4.1437,16.6469,4.0801,14.3887,0.0098,-0.3487,-1.5016,0.1123,4.3061,-0.3219,-0.0748,0.6504,0.912,0.646,1.4022,0.9933,0.7084,0.423,0.8317,0.4173,1.9662,0.9866,0.5018,0.8401,1.6338,-70.2263,1.9449,-83.5972,-42.9834,0.6691,0.7486,0.6021,1.1188,0.9,0.8044,0.7505,1.0526,1.3023,1.4025,1.7353,1.2373,0.0076,6.3381,-0.6881,0.1462,0.468,0.4256,-0.4077,0.0976,?,?,?,?,?,SINISTRA_PANTALONI
0.1546,6.6032,2.5697,17.5662,-1.1862,-0.9417,6.2515,2.5003,19.384,-0.5003,0.2499,10.316,3.2118,33.4142,-0.2128,3.7143,10.3477,3.2168,30.3176,0.0044,-0.1641,0.6186,0.0416,-3.7689,-0.2535,0.0673,1.0278,0.8001,0.7988,0.7785,0.7773,0.9985,1.0563,0.6401,0.6381,0.606,0.6041,0.9969,1.4745,1.6259,-70.7418,1.1027,-47.9765,-43.5085,0.6219,0.2916,0.2639,0.4689,0.4243,0.9048,0.9062,0.5257,0.5794,0.5801,0.6394,1.1021,0.0052,5.5241,-0.4625,-0.1129,-0.1267,0.5255,0.1405,0.6028,?,?,?,?,?,SINISTRA_PANTALONI
0.2481,5.7626,2.4005,14.7046,-0.8966,-0.8935,2.7851,1.6689,9.5561,-1.2713,0.1023,1.616,1.2712,6.7334,-0.8974,2.6064,4.2408,2.0593,7.8837,0.0321,-0.2777,2.4246,0.0952,-8.7318,-0.3428,0.0393,1.4384,1.8884,1.1657,1.3128,0.8104,0.6173,2.0691,3.5659,1.3589,1.7235,0.6568,0.3811,1.2996,2.1827,-26.5739,1.6795,-20.4473,-12.1745,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8652,1.4192,1.2121,0.8541,0.0047,3.9764,-0.1663,-0.1446,0.2067,0.3656,-0.643,0.0835,?,?,?,?,?,SINISTRA_PANTALONI
0.1526,8.8427,2.9737,25.9234,-2.0391,-0.5028,12.9643,3.6006,24.5657,-1.9075,-0.0204,6.3206,2.5141,15.7889,-1.0295,4.4636,8.4802,2.9121,23.0037,0.0305,-0.3035,-7.4661,0.0342,24.5983,-0.1127,-0.0046,0.8259,1.1828,1.0211,1.4322,1.2364,0.8633,0.6821,1.399,1.0427,2.0511,1.5288,0.7453,1.0792,2.1716,-24.0714,2.0122,-22.3043,-11.0844,1.0096,1.0965,0.3595,1.0861,0.3561,0.3279,1.0553,1.6419,1.1269,1.5559,1.0679,0.6864,0.0027,6.7636,-0.2707,-0.2858,-0.1303,-0.2198,-0.2459,0.0507,?,?,?,?,?,SINISTRA_PANTALONI
0.0124,4.483,2.1173,13.655,-0.5504,-1.5574,6.6599,2.5807,15.9694,-1.4181,0.0894,9.539,3.0885,25.4014,-0.4219,3.8529,8.2709,2.8759,17.955,0.0112,-0.0079,0.1384,0.0032,-17.415,-0.4042,0.0232,0.8204,0.6855,0.7362,0.8356,0.8973,1.0739,0.6731,0.47,0.542,0.6982,0.8052,1.1533,0.5176,0.6432,-23.7483,1.2426,-45.8805,-36.9226,1.3336,0.493,0.485,0.3697,0.3637,0.9838,0.8551,0.5376,0.7605,0.6287,0.8894,1.4147,0.0083,5.7857,0.2685,-0.2971,0.0119,0.1115,-0.3296,0.4104,?,?,?,?,?,SINISTRA_PANTALONI
-0.5086,1.476,1.2149,8.313,-1.21,-0.8672,3.195,1.7874,12.1539,-1.9689,0.1179,4.4332,2.1055,12.7791,-0.6256,2.5036,3.8611,1.965,8.4429,0.0111,0.5864,-4.3144,-0.2031,-7.3569,-0.3464,0.0471,0.6797,0.577,0.6183,0.8489,0.9097,1.0715,0.462,0.3329,0.3823,0.7207,0.8275,1.1482,0.5647,0.9254,-47.9216,1.6389,-84.8639,-51.7825,0.9188,0.4785,0.4406,0.5208,0.4795,0.9207,0.684,0.6505,0.9846,0.9511,1.4395,1.5136,0.0052,3.8008,0.1763,-0.2198,-0.1966,-0.1105,-0.4585,0.2814,?,?,?,?,?,SINISTRA_PANTALONI
0.5746,5.8577,2.4203,12.7972,-0.7461,-1.1718,7.6953,2.774,14.057,-1.3506,0.0485,7.687,2.7725,15.5092,-0.9118,4.2435,4.9383,2.2222,10.3948,0.0534,-0.4903,11.8425,0.1354,-24.1527,-0.2761,0.0114,0.8725,0.8729,1.0891,1.0005,1.2483,1.2476,0.7612,0.762,1.1862,1.0011,1.5583,1.5566,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0071,6.5228,-0.307,0.4111,0.2319,0.5018,-0.1932,0.184,?,?,?,?,?,SINISTRA_PANTALONI
0.0216,5.1525,2.2699,13.7154,-0.8207,-0.9732,9.6524,3.1068,17.372,-2.1014,0.2252,7.3335,2.708,18.6396,-0.581,3.1713,13.0795,3.6166,15.0173,0.0023,-0.0222,0.0961,0.0068,-4.3215,-0.3069,0.071,0.7306,0.8382,0.6276,1.1473,0.8591,0.7488,0.5338,0.7026,0.3939,1.3162,0.738,0.5607,0.5252,0.9026,-177.8351,1.7184,-338.5743,-197.0303,1.3448,0.6389,0.5005,0.4751,0.3721,0.7833,0.7895,0.7358,0.9133,0.932,1.1568,1.2412,0.0053,4.9546,0.2877,0.5228,0.0469,-0.1409,-0.6809,0.3741,?,?,?,?,?,SINISTRA_PANTALONI
0.7749,1.5124,1.2298,6.9217,-0.5116,-0.2437,7.7372,2.7816,19.1211,-0.5907,-0.0828,6.7209,2.5925,16.4856,-0.7805,3.3707,5.2757,2.2969,14.9368,0.0032,-3.1794,-9.355,0.2299,2.9424,-0.0723,-0.0246,0.4421,0.4744,0.5354,1.0729,1.211,1.1287,0.1955,0.225,0.2867,1.1512,1.4666,1.2739,0.33,0.3242,-48.2288,0.9826,-146.1699,-148.764,0.3809,0.4945,0.3056,1.2983,0.8022,0.6179,0.362,0.4199,0.4634,1.1599,1.2801,1.1037,0.0044,4.9507,-0.2382,0.2957,0.2756,0.4404,0.09,0.2054,?,?,?,?,?,SINISTRA_PANTALONI
0.534,6.9943,2.6447,17.4623,-0.4029,-1.0218,4.9931,2.2345,18.721,-2.4948,0.0673,5.3804,2.3196,15.0675,-0.7119,3.6078,5.6852,2.3844,17.9659,0.0165,-0.5226,7.929,0.148,-15.1725,-0.2832,0.0187,1.1836,1.1402,1.1092,0.9633,0.9372,0.9728,1.4008,1.3,1.2303,0.928,0.8783,0.9464,0.3753,0.8004,-16.6673,2.1328,-44.4156,-20.825,2.3236,1.4142,0.6814,0.6086,0.2933,0.4818,0.9328,1.1589,0.972,1.2425,1.042,0.8387,0.0063,5.4454,0.1035,0.3648,0.4598,0.0439,-0.479,0.1837,?,?,?,?,?,SINISTRA_PANTALONI
0.2217,8.1156,2.8488,20.4406,-0.8992,-0.4557,5.5581,2.3576,17.082,-1.2823,0.0053,4.994,2.2347,18.1186,-0.8904,3.2453,8.3928,2.897,14.2792,0.012,-0.4865,41.5205,0.0683,-85.3462,-0.1404,0.0016,1.2084,1.2748,0.9834,1.055,0.8138,0.7714,1.4601,1.6251,0.967,1.113,0.6622,0.595,1.0083,1.134,-55.634,1.1246,-55.1736,-49.0614,1.438,1.123,0.7447,0.7809,0.5178,0.6631,1.1966,1.1282,1.4315,0.9428,1.1963,1.2689,0.0027,4.9545,0.0501,0.4024,0.0807,0.4102,-0.0469,0.1391,?,?,?,?,?,SINISTRA_PANTALONI
0.2525,7.066,2.6582,19.6396,-1.9248,-0.6062,11.7829,3.4326,16.9912,-0.8124,-0.1913,8.5313,2.9208,15.7562,-0.9405,4.6865,5.8845,2.4258,15.151,0.0641,-0.4165,-1.3202,0.0539,3.1694,-0.1293,-0.0408,0.7744,0.9101,1.0958,1.1752,1.415,1.2041,0.5997,0.8282,1.2008,1.3811,2.0024,1.4498,1.697,1.6925,-12.4479,0.9974,-7.3353,-7.3547,0.7162,0.827,0.4148,1.1546,0.5791,0.5015,1.1559,1.2465,1.2963,1.0784,1.1215,1.0399,0.0037,7.2608,-0.2813,0.2393,-0.1467,0.5216,0.137,0.0859,?,?,?,?,?,SINISTRA_PANTALONI
0.1819,0.0119,0.1089,0.513,-0.2686,0.0844,0.0419,0.2046,1.1634,-0.6408,0.0575,0.0153,0.1238,0.7008,-0.5814,0.3039,0.0202,0.1421,0.6452,0.103,2.1546,3.1606,0.5983,1.4669,0.2777,0.1893,0.5323,0.8793,0.7666,1.6519,1.4401,0.8718,0.2834,0.7732,0.5877,2.7287,2.074,0.7601,0.2391,0.4216,-1.4657,1.7634,-6.1304,-3.4765,0.5703,0.9125,0.5621,1.5999,0.9857,0.6161,0.441,0.732,0.7951,1.66,1.8031,1.0862,0.0011,0.4648,-0.0557,0.6604,0.632,0.1644,0.4377,0.5967,?,?,?,?,?,SINISTRA_PANTALONI
0.1761,0.0133,0.1152,0.6756,-0.2858,-0.0938,0.0775,0.2785,1.3942,-1.0945,-0.022,0.0249,0.1578,0.9806,-0.9114,0.3633,0.024,0.1549,0.7279,0.0687,-1.8777,-8.0168,0.4846,4.2694,-0.2581,-0.0605,0.4136,0.7299,0.7437,1.7647,1.7981,1.0189,0.1711,0.5328,0.5532,3.114,3.2332,1.0383,0.2061,0.3211,-2.7963,1.5582,-13.568,-8.7077,0.7894,1.0242,0.6723,1.2974,0.8516,0.6564,0.4846,0.689,0.9281,1.4218,1.9153,1.3471,0.001,0.5441,-0.0789,0.2905,0.3348,0.3331,-0.2076,0.045,?,?,?,?,?,SINISTRA_PANTALONI
0.2388,0.0195,0.1395,0.8509,-0.3064,0.1023,0.1136,0.3371,2.4279,-0.782,0.0789,0.0503,0.2242,1.6693,-0.8641,0.45,0.0545,0.2335,1.3381,0.0698,2.3346,3.027,0.5305,1.2966,0.2273,0.1753,0.4138,0.6222,0.5974,1.5036,1.4435,0.9601,0.1713,0.3872,0.3569,2.2607,2.0838,0.9217,0.1873,0.2579,-1.9863,1.3769,-10.6044,-7.7015,0.4781,0.7274,0.4528,1.5214,0.9471,0.6225,0.3505,0.5098,0.6359,1.4544,1.8145,1.2475,0.0015,0.6748,-0.2656,0.567,0.3684,-0.0448,0.1076,0.3852,?,?,?,?,?,SINISTRA_PANTALONI
0.5654,1.5966,1.2636,6.5378,-0.3822,1.4297,5.4615,2.337,10.344,-0.1421,-0.0444,0.8378,0.9153,4.1717,-0.5826,2.3797,4.5987,2.1445,9.2526,0.0339,0.3955,-12.7346,0.2376,-32.2028,0.6008,-0.0187,0.5407,1.3805,0.5892,2.5532,1.0898,0.4268,0.2923,1.9058,0.3472,6.5189,1.1876,0.1822,1.4048,1.1772,-5.5757,0.838,-3.969,-4.7363,0.5222,1.7944,0.4939,3.4358,0.9457,0.2753,0.632,1.5672,0.7066,2.4796,1.118,0.4509,0.008,3.4883,0.6605,0.0018,0.7088,0.3464,0.9499,0.2509,?,?,?,?,?,SINISTRA_PANTALONI
0.1433,0.6665,0.8164,2.8176,-0.4944,0.2097,1.1082,1.0527,4.8633,-0.3376,0.0126,0.3624,0.602,3.4561,-0.6759,1.2713,0.5856,0.7653,3.8076,0.0516,0.6831,11.3666,0.1127,16.6392,0.165,0.0099,0.7755,1.3561,1.0668,1.7487,1.3757,0.7867,0.6014,1.8391,1.1382,3.0579,1.8924,0.6189,0.7594,0.6688,-4.4968,0.8807,-5.9219,-6.7239,0.5186,0.9142,0.4696,1.7629,0.9055,0.5137,0.5794,0.8152,0.74,1.4071,1.2772,0.9077,0.0013,1.9319,0.8101,-0.3298,0.5981,0.0624,0.8196,0.0851,?,?,?,?,?,SINISTRA_PANTALONI
0.7911,0.7124,0.844,3.4471,-0.255,0.7882,2.4341,1.5602,6.1554,-0.24,-0.126,0.6755,0.8219,4.9559,-0.4655,1.7527,2.013,1.4188,5.5133,0.0295,1.0038,-6.2779,0.4514,-6.2543,0.4497,-0.0719,0.541,1.0269,0.5949,1.8983,1.0996,0.5793,0.2927,1.0546,0.3539,3.6035,1.2092,0.3356,0.5879,0.445,-4.1824,0.7569,-7.1141,-9.3983,0.5533,0.8122,0.4835,1.4678,0.8738,0.5953,0.56,0.6956,0.6252,1.242,1.1165,0.8989,0.006,2.6352,0.7983,-0.0615,0.8222,0.3266,0.9258,0.2367,?,?,?,?,?,SINISTRA_PANTALONI
-0.0919,0.0961,0.31,3.0756,-0.687,0.1099,0.0987,0.3142,2.8593,-1.0041,0.1028,0.0176,0.1326,0.9715,-0.5958,0.3528,0.119,0.3449,2.3413,0.0077,-0.8359,-0.8935,-0.2603,1.0688,0.3114,0.2914,0.9867,2.3369,0.8987,2.3684,0.9108,0.3846,0.9736,5.4612,0.8077,5.6091,0.8296,0.1479,0.8743,3.4531,-69.2521,3.9495,-79.2076,-20.0551,1.2778,2.9948,0.7727,2.3437,0.6047,0.258,1.0757,3.1659,1.3136,2.9432,1.2212,0.4149,0.001,0.5539,-0.9522,0.1654,-0.1056,0.1178,0.2006,0.1724,?,?,?,?,?,SINISTRA_PANTALONI
-0.0233,0.0189,0.1376,0.9581,-0.956,0.0454,0.0302,0.1739,0.9827,-0.8855,0.0495,0.0197,0.1405,0.8992,-0.379,0.2223,0.0246,0.1567,0.8023,0.0254,-0.5142,-0.4719,-0.105,0.9178,0.2042,0.2225,0.791,0.9788,0.8778,1.2374,1.1097,0.8968,0.6257,0.9581,0.7705,1.5311,1.2313,0.8042,1.0146,1.8948,-22.4302,1.8675,-22.1069,-11.838,0.9397,0.7511,0.595,0.7993,0.6332,0.7922,0.9749,1.0654,1.1941,1.0929,1.2249,1.1208,0.0004,0.3449,-0.788,0.0153,-0.1938,0.6002,0.4355,0.4384,?,?,?,?,?,SINISTRA_PANTALONI
-0.0532,0.01,0.1001,0.5542,-1.131,0.1009,0.0289,0.1699,1.0131,-0.3573,0.0237,0.0193,0.139,0.862,-0.5972,0.2203,0.0232,0.1524,0.9139,0.0229,-0.5273,-2.2401,-0.2414,4.2486,0.4579,0.1078,0.589,0.7202,0.6567,1.2227,1.1149,0.9118,0.3469,0.5187,0.4312,1.495,1.243,0.8314,1.1028,0.9125,-13.7511,0.8275,-12.4697,-15.0691,0.3484,0.4819,0.278,1.383,0.798,0.577,0.547,0.6429,0.6064,1.1753,1.1085,0.9432,0.0006,0.3409,-0.6008,-0.0489,-0.4426,0.8133,0.7331,0.6117,?,?,?,?,?,SINISTRA_PANTALONI
-0.3755,0.5838,0.7641,3.6267,-2.8527,0.3939,0.5665,0.7527,3.6007,-0.4026,0.0703,0.6329,0.7956,5.1657,-1.3888,1.0005,1.0833,1.0408,3.9846,0.0099,-0.9534,-5.3403,-0.3753,5.6016,0.3937,0.0703,1.0151,0.9604,0.7341,0.9461,0.7232,0.7644,1.0305,0.9223,0.5389,0.895,0.5229,0.5843,2.5984,0.8941,-67.673,0.3441,-26.0441,-75.685,0.3667,0.4353,0.2339,1.1872,0.638,0.5374,1.0072,0.7021,0.9102,0.697,0.9037,1.2964,0.0029,1.566,-0.5057,0.4338,-0.7127,0.5543,0.5887,-0.0425,?,?,?,?,?,SINISTRA_PANTALONI
