@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.0644,2.9663,1.7223,14.3442,-2.5565,-0.0588,45.618,6.7541,59.6104,-0.3288,0.2505,25.1709,5.0171,39.7139,-0.4115,6.298,34.1609,5.8447,52.4179,0.0145,1.0954,-0.2569,-0.0102,-0.2345,-0.0093,0.0398,0.255,0.3433,0.2947,1.3462,1.1556,0.8584,0.065,0.1178,0.0868,1.8123,1.3354,0.7368,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0899,0.1433,0.0758,1.5944,0.8434,0.529,0.2406,0.3612,0.2736,1.501,1.1372,0.7576,0.0007,9.1439,-0.2513,-0.1505,-0.297,0.7241,0.6399,0.5639,2.8937,1.8871,1.3737,4.0054,0.2073,8.2833,2.7243,1.6506,5.0114,0.486,2.8923,6.2049,2.491,8.3982,-0.0189,0.3493,1.0005,2.8639,0.8323,0.5515,0.6626,0.6927,0.3041,0.4391,0.221,-6.7311,-30.4522,0.5182,0.613,1.1829,0.7993,0.4769,0.5967,0.0239,14.0763,-0.7572,0.7756,-0.9815,-8.7579,14.828,3.8507,19.6198,-3.3601,-42.1256,199.3676,14.1198,57.5394,?,-106.7861,39.0962,6.2527,115.4999,?,0.2079,0.082,0.3945,0.2727,0.6158,2.2582,0.0744,0.3793,5.0994,0.2628,0.1309,0.4982,0,0,1,0.341,0.1699,0.4982,0.2975,157.8318,0.0831,0.1639,-0.9407,GIACCA
-0.0881,4.2788,2.0685,16.47,-1.9606,-0.1536,8.7338,2.9553,16.671,-1.2056,0.159,15.1026,3.8862,21.8028,-1.2382,4.6943,6.135,2.4769,13.2551,0.0525,0.5736,-0.5542,-0.0188,-0.9661,-0.0327,0.0339,0.6999,0.5323,0.8351,0.7605,1.1931,1.569,0.4899,0.2833,0.6974,0.5783,1.4236,2.4617,1.1969,0.9043,-14.8398,0.7555,-12.3983,-16.411,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2425,0.7646,1.2577,1.6449,0.0006,6.9806,0.3568,0.1727,-0.1048,-0.1098,-0.1306,0.323,1.5972,2.9548,1.719,4.6635,0.0005,5.3973,1.7749,1.3323,4.4084,0.4683,7.542,2.8686,1.6937,5.121,0.4309,0.2959,0.2118,0.7156,1.2903,1.0149,0.7866,1.6648,1.0301,0.6187,0.0006,0.0006,1.0017,0.5627,0.5185,0.9215,1.0578,0.9107,0.8609,0.0235,14.5364,0.9329,-0.946,-0.9902,2.5988,76.5521,8.7494,25.7385,-1.2001,-22.1716,57.8324,7.6048,39.0594,?,-113.6887,0.3203,0.566,115.1993,?,-0.1172,-0.0229,0.195,1.1505,15.4586,13.4362,1.3237,238.9683,180.532,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.2896,144.41,0.938,-0.0364,-0.145,GIACCA
-0.0628,3.1576,1.777,8.9696,-0.9968,-0.2275,8.8892,2.9815,13.7912,-1.3549,0.1999,8.388,2.8962,14.6385,-0.8802,4.1211,3.5471,1.8834,9.0701,0.0141,0.2762,-0.3144,-0.0152,-1.1382,-0.0552,0.0485,0.596,0.6135,0.9435,1.0294,1.583,1.5378,0.3552,0.3764,0.8902,1.0598,2.506,2.3647,0.5643,0.6534,-34.4957,1.1579,-61.13,-52.7942,0.767,0.577,0.4883,0.7522,0.6366,0.8463,0.6504,0.6127,0.9889,0.9421,1.5205,1.6139,0.0008,6.1941,0.3964,0.0404,-0.106,-0.0294,-0.261,0.3453,2.2227,3.4575,1.8594,4.9092,0.0469,5.2947,1.4429,1.2012,4.2077,0.4904,7.4682,2.5173,1.5866,5.5848,0.3744,0.4198,0.2976,0.709,1.5479,1.172,0.7571,2.3961,1.3735,0.5732,0.0596,0.0723,1.2116,0.6238,0.577,0.925,1.1667,0.879,0.7534,0.024,14.9856,0.7895,-0.8693,-0.9771,0.145,189.7172,13.7738,39.238,-1.4586,-23.8155,20.6715,4.5466,37.7396,?,-110.8343,3.1274,1.7684,113.6398,?,-0.0061,-0.0013,0.2149,3.0295,7.7887,2.571,9.1777,60.6637,6.6099,0.6168,0.2048,0.3321,0,0,1,1.0397,0.3453,0.3321,0.2892,147.4445,0.7937,-0.8803,-0.7225,GIACCA
-0.0062,1.4281,1.195,8.7668,-1.6432,-0.1803,5.6816,2.3836,13.7124,-0.6077,-0.1091,1.9355,1.3912,7.2669,-1.5747,2.3627,3.5071,1.8727,8.9951,0.0052,0.0345,0.0569,-0.0026,1.6517,-0.0763,-0.0462,0.5014,0.859,0.6381,1.7133,1.2728,0.7429,0.2514,0.7378,0.4072,2.9354,1.62,0.5519,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0005,3.4663,-0.0009,0.415,-0.2254,0.6317,0.0692,-0.042,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,17.3893,19.0517,4.3648,13.7405,0.3457,-38.8302,22.8059,4.7755,53.9398,?,-100.3906,5.3275,2.3081,103.3798,?,-0.4478,-0.1732,0.3868,0.914,1.8911,2.069,0.8354,3.5761,4.2808,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.281,156.6102,0.9462,-0.5778,-0.7802,GIACCA
-0.0305,1.3317,1.154,7.6347,-1.3433,-0.0854,4.4853,2.1179,10.0255,-0.9689,-0.0946,1.5353,1.2391,6.2609,-1.1764,2.2302,2.3959,1.5479,5.6109,0.0063,0.3573,0.3227,-0.0137,0.9031,-0.0383,-0.0424,0.5449,0.9313,0.7456,1.7092,1.3682,0.8005,0.2969,0.8674,0.5559,2.9214,1.8721,0.6408,0.8871,1.2932,-123.776,1.4578,-139.5238,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7615,1.2194,1.3607,1.6013,1.7868,1.1158,0.0003,3.2897,-0.0442,0.2957,-0.1481,0.6613,-0.1134,-0.1111,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,15.0828,37.961,6.1612,16.4398,0.2238,-40.5862,21.8151,4.6707,53.2791,?,-98.5356,6.4198,2.5337,101.3992,?,-0.3716,-0.1531,0.4119,1.3191,2.4317,1.8434,1.7401,5.9131,3.3981,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.2774,154.2045,0.9179,-0.3127,-0.6432,GIACCA
0.0058,2.6074,1.6147,14.1918,-1.0724,-0.3029,5.7371,2.3952,20.009,-2.9866,-0.1793,2.2164,1.4888,8.5168,-1.0189,2.4576,4.6449,2.1552,15.2729,0.0028,-0.0193,-0.0325,0.0024,1.6892,-0.1233,-0.073,0.6741,1.0846,0.7492,1.6089,1.1114,0.6908,0.4545,1.1764,0.5613,2.5885,1.2351,0.4772,0.4899,1.7086,-173.2653,3.4874,-353.6594,-101.4103,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.9292,2.3493,1.3101,0.5576,0.0009,3.6328,0.0887,0.4588,-0.2507,0.4827,-0.2334,-0.2061,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,16.3688,16.9556,4.1177,13.62,0.3162,-41.5235,12.1617,3.4874,52.4399,?,-97.5444,2.8969,1.702,98.9395,?,-0.3942,-0.1678,0.4257,1.1808,2.4193,2.0489,1.3942,5.853,4.1982,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.2772,155.4366,0.98,-0.7242,-0.8069,GIACCA
-0.2213,4.423,2.1031,18.6412,-2.9701,0.5137,12.1628,3.4875,26.8307,-0.3308,-0.0648,1.7635,1.328,10.2114,-0.4861,3.2481,8.1163,2.8489,23.311,0.0049,-0.4308,3.4175,-0.0681,-7.9331,0.1582,-0.0199,0.603,1.5837,0.7382,2.6262,1.2242,0.4661,0.3636,2.5081,0.5449,6.8971,1.4986,0.2173,2.0911,4.1753,-120.8133,1.9967,-57.775,-28.9352,0.2329,0.6833,0.2004,2.9341,0.8606,0.2933,0.6948,1.8255,0.7997,2.6275,1.151,0.4381,0.0015,4.9319,-0.9045,-0.3206,-0.4026,0.519,0.4857,0.2618,-2.6762,3.4401,1.8548,5.6586,?,2.4637,2.4644,1.5699,8.266,-0.0344,8.6677,1.8906,1.375,7.0051,0.2641,-1.0862,-0.3088,0.2842,1.1815,1.3489,1.1417,1.3959,1.8196,1.3035,20.5838,-2.2512,-0.1094,0,0,0.8395,0.6846,0.8078,1.18,0.0243,13.8252,-0.3125,0.7332,-0.8165,16.4193,56.555,7.5203,21.0602,0.2836,-10.9935,19.9491,4.4664,22.8592,?,-27.2478,24.6178,4.9616,30.719,?,-1.4935,-0.6026,0.4035,1.6837,1.5157,0.9002,2.835,2.2973,0.8104,-0.3648,-0.2715,0.7441,0,0,1,0.9213,0.6856,0.7441,0.087,54.6606,0.2145,0.858,-0.2901,GIACCA
-0.2177,2.8673,1.6933,9.0526,-1.087,0.3789,6.4096,2.5317,13.382,-0.9489,-0.0676,1.3057,1.1427,9.6993,-1.4715,2.4003,5.0163,2.2397,8.3151,0.0067,-0.5747,3.2221,-0.0907,-5.6067,0.1578,-0.0282,0.6688,1.4819,0.756,2.2156,1.1304,0.5102,0.4473,2.196,0.5716,4.909,1.2777,0.2603,0.7237,0.8165,-84.4142,1.1283,-116.6506,-103.3885,0.6317,1.1053,0.5182,1.7496,0.8203,0.4688,0.6765,0.9333,1.0887,1.3797,1.6094,1.1665,0.0012,3.677,-0.9165,-0.243,-0.1471,0.3661,0.1326,0.0106,-1.1462,4.3781,2.0924,8.8594,-7.3047,3.182,0.1835,0.4284,2.1361,0.476,8.9204,0.5922,0.7695,3.7186,0.6022,-0.3602,-0.1285,0.3567,4.8844,2.719,0.5567,23.8574,7.3929,0.3099,-4.0158,-1.3845,0.3448,0.2617,0.1141,0.4361,4.1475,2.3824,0.5744,0.0254,13.4269,0.7579,0.9195,0.6554,9.2075,43.8181,6.6195,28.5004,0.1104,-15.7055,3.093,1.7587,18.1198,?,-28.3088,9.4716,3.0776,30.4199,?,-0.5863,-0.3253,0.5548,3.7639,2.1509,0.5714,14.167,4.6263,0.3266,-0.1953,-0.1163,0.5957,0,0,1,1.5729,0.9369,0.5957,0.0895,53.2218,0.8146,0.9431,0.7323,GIACCA
-0.7141,2.2904,1.5134,10.4514,-1.1093,0.0758,4.5798,2.14,11.532,-0.8425,-0.0284,1.9702,1.4036,6.8046,-1.0527,2.5787,2.7072,1.6453,7.8983,0.017,-9.4262,25.1578,-0.2769,-2.6689,0.0294,-0.011,0.7072,1.0782,0.9198,1.5246,1.3007,0.8531,0.5001,1.1625,0.846,2.3245,1.6917,0.7278,1.0423,1.5751,-40.1559,1.5111,-38.525,-25.4948,0.7917,1.4948,0.6167,1.8881,0.7789,0.4126,0.9063,1.5359,1.3232,1.6947,1.4601,0.8615,0.0019,3.9915,-0.7474,-0.3382,-0.2273,0.6567,0.101,-0.0804,-1.7334,4.0602,2.015,6.7201,?,4.3724,2.0563,1.434,4.5221,0.4073,7.5951,10.2481,3.2013,10.8567,-0.1683,-0.3964,-0.2282,0.5757,1.4052,0.6294,0.4479,1.9745,0.3962,0.2007,-2.1623,4.296,-1.9867,0,0,0.8211,1.4861,0.619,0.4165,0.0237,13.8882,-0.9726,0.9697,-0.9203,8.3722,14.4873,3.8062,14.0411,0.1731,-30.1035,3.1926,1.7868,34.259,?,-14.8323,163.9841,12.8056,49.4385,-0.877,-0.2781,-0.5645,2.0296,2.1302,0.2972,0.1395,4.5377,0.0883,0.0195,-0.0858,-0.1272,1.4832,0,0.6447,0,0.4099,0.284,0.693,0.0917,57.5183,-0.7536,0.8327,-0.4827,GIACCA
0.0629,3.9989,1.9997,11.6458,-1.2009,-0.7452,4.5894,2.1423,13.8442,-0.9203,-0.3487,1.8866,1.3735,6.4139,-1.1079,2.922,2.6178,1.618,8.147,0.0414,-0.0845,-0.1805,0.0215,2.1372,-0.255,-0.1193,0.9335,1.4559,1.236,1.5597,1.3241,0.8489,0.8713,2.1196,1.5276,2.4326,1.7532,0.7207,0.9577,1.8849,-18.0452,1.9681,-18.8415,-9.5736,0.734,1.739,0.6226,2.3694,0.8483,0.358,0.8412,1.8157,1.4294,2.1585,1.6993,0.7873,0.0022,4.3572,0.5514,-0.0615,-0.0184,0.0104,-0.2746,-0.1186,-4.5602,12.512,3.5372,9.3042,?,3.831,3.3648,1.8343,8.9126,-0.2909,4.4421,25.0942,5.0094,12.8606,-0.3905,-1.1903,-1.0266,0.8624,1.9283,0.7061,0.3662,3.7185,0.4986,0.1341,4.6329,2.5764,0.5561,0,0,0.7465,1.0439,0.7235,0.693,0.0198,14.157,0.0243,0.9859,0.17,5.5762,430.1737,20.7406,53.3997,-0.4016,-6.7619,59.8868,7.7387,28.1982,-1.9375,-26.8769,123.1649,11.098,37.439,?,-0.8247,-0.2075,0.2516,2.6801,1.8689,0.6973,7.1831,3.4927,0.4862,0.8226,0.4087,0.4968,3.969,0,0,1.8937,1.4263,0.7532,0.0752,53.3397,-0.6501,0.9589,-0.4399,GIACCA
-0.1999,3.6099,1.9,15.011,-0.6692,-0.8206,4.5243,2.127,12.8385,-2.3279,-0.5941,3.1907,1.7862,13.4386,-2.2633,2.9767,3.5306,1.879,12.9041,0.0038,0.2436,0.3364,-0.0671,1.3813,-0.2757,-0.1996,0.8933,1.0637,1.0112,1.1908,1.132,0.9506,0.7979,1.1314,1.0225,1.418,1.2815,0.9037,0.6701,0.6457,-123.2693,0.9635,-183.9563,-190.9179,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1692,1.117,1.1633,0.9553,0.9949,1.0414,0.0028,4.5314,-0.1319,-0.4716,0.1589,0.4731,-0.5975,-0.4988,-6.5801,9.6981,3.1142,9.6696,?,3.1733,8.0823,2.8429,11.4552,-0.3066,1.7309,22.0116,4.6917,14.1137,-0.4854,-2.0736,-3.8016,1.8333,1.0954,0.6638,0.606,1.1999,0.4406,0.3672,3.5977,2.0966,0.5828,0,0,0.9227,0.8441,0.6851,0.8116,0.02,14.1,0.3177,0.8477,0.3239,13.469,349.7583,18.7018,53.8788,-0.3752,-27.9211,50.1732,7.0833,40.3198,?,-6.3361,221.7626,14.8917,42.5995,-1.4483,-0.4824,-2.1258,4.4067,2.6403,1.2559,0.4757,6.971,1.5772,0.2262,0.3646,0.5833,1.6,0,2.2518,0,1.3363,1.2648,0.9465,0.0842,61.1282,0.3651,0.7927,0.1012,GIACCA
