@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.4464,2.5013,1.5815,6.4045,-0.4698,4.3499,1.735,1.3172,4.3015,0.2928,2.1649,8.5282,2.9203,9.0639,-0.2325,5.6805,4.3037,2.0745,7.1639,0.3172,0.1026,0.2062,0.0786,2.0093,0.7658,0.3811,1.2007,0.5416,0.7624,0.451,0.6349,1.4077,1.4416,0.2933,0.5812,0.2034,0.4031,1.9816,-1.1496,1.1974,-0.6152,-1.0416,0.5351,-0.5138,0.7164,0.5925,0.4153,0.827,0.5797,0.701,1.4889,0.7066,0.894,0.4746,0.6004,1.2652,0.4436,8.0155,0.727,0.4964,0.8271,0.0741,0.6097,0.7953,0.4628,0.0283,0.1683,0.5309,0.253,0.1918,0.0212,0.1456,0.4143,-0.0538,-0.5973,0.0022,0.0466,0.664,?,2.4128,-0.7747,-0.3211,1.1562,3.6083,3.1208,1.3368,13.0196,9.7394,-8.5079,-0.2709,0.0318,1.8077,0,0,1.2814,0.7996,0.624,0.0177,1.2547,0.9817,0.9814,0.9787,125000,0,0,0,1,SINISTRA_PANTALONI
0.8679,2.1921,1.4806,5.8825,-0.3589,-2.2021,17.7267,4.2103,17.9567,-1.0031,-1.1086,26.6249,5.1599,20.244,-0.8384,6.4734,11.4697,3.3867,12.0595,0.1113,-0.3941,-0.7828,0.1341,1.9863,-0.3402,-0.1713,0.3517,0.2869,0.4372,0.816,1.2432,1.5236,0.1237,0.0823,0.1911,0.6658,1.5455,2.3213,0.1728,0.1683,-1.0284,0.974,-5.9522,-6.1111,0.4829,0.3931,0.319,0.8141,0.6606,0.8115,0.3276,0.2906,0.4878,0.887,1.489,1.6787,0.0523,9.3561,-0.7063,-0.0158,0.5376,0.5347,-0.3649,-0.02,-0.1226,0.0327,0.181,0.5404,-11.5817,0.2008,0.0211,0.1453,0.3966,0.1245,0.6408,0.0196,0.1399,0.4682,0.37,-0.6108,-0.1914,0.3133,1.2455,1.2939,1.0389,1.5512,1.6743,1.0794,-8.8172,-1.8091,0.2052,0.0948,0.0578,0.6095,1.3627,1.1543,0.847,0.0137,0.9835,-0.9678,0.9756,-0.9131,1100,0,0,0,1,SINISTRA_PANTALONI
1.4127,0.9326,0.9657,4.7141,-0.0536,-2.8615,3.3848,1.8398,6.671,-5.7158,-1.1578,1.1754,1.0841,4.0667,-8.1121,3.7274,3.1237,1.7674,7.0204,0.0618,-0.4937,-1.2202,0.379,2.4714,-0.7677,-0.3106,0.5249,0.8908,0.5464,1.697,1.041,0.6134,0.2755,0.7935,0.2986,2.8798,1.0836,0.3763,0.0422,0.0662,-0.5183,1.5683,-12.2806,-7.8307,4.5045,10.0258,0.598,2.2257,0.1328,0.0596,0.7066,1.1592,0.6715,1.6404,0.9502,0.5793,0.0679,5.7035,-0.4975,-0.5174,0.6803,0.6962,-0.9404,-0.8141,0.5935,0.0006,0.0238,0.0781,0.8791,-0.3226,0.0023,0.0484,0.3693,?,0.0101,0.017,0.1305,0.4685,-1.7804,-1.8397,58.972,-32.0547,0.491,0.1821,0.3708,0.2411,0.0331,0.1375,-1.5365,-1.8915,1.231,0,3.8309,0,0.2114,0.1666,0.7883,0.0135,1.0292,0.8784,-0.852,-0.8903,1100,0,0,0,1,SINISTRA_PANTALONI
1.1824,1.3421,1.1585,4.5949,-0.6422,-2.2617,5.3062,2.3035,8.4712,-1.9908,-1.1939,5.8345,2.4155,8.3791,-1.6411,4.1566,3.1445,1.7733,6.2957,0.1881,-0.5228,-0.9904,0.2845,1.8945,-0.5441,-0.2872,0.5029,0.4796,0.6533,0.9537,1.299,1.3621,0.2529,0.23,0.4268,0.9095,1.6874,1.8554,0.3187,0.3451,-1.2323,1.083,-3.8671,-3.5706,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.7298,1.011,1.3455,1.3309,0.0564,6.6009,-0.6043,-0.5159,0.2978,0.9119,-0.8232,-0.8505,-0.0629,0.0298,0.1726,0.4882,-2.5714,0.2404,0.0004,0.019,0.0508,0.808,0.6179,0.0152,0.1232,0.3743,0.5067,-0.2618,-0.1019,0.3891,9.0728,1.401,0.1544,82.3149,1.9627,0.0238,-1.6431,-0.9144,0.5565,0.5163,0.1802,0.349,9.6045,1.3043,0.1358,0.0133,1.013,-0.4831,0.9966,-0.4301,1100,0,0,0,1,SINISTRA_PANTALONI
1.83,4.9488,2.2246,6.8523,-0.156,-3.7427,3.1756,1.782,7.3346,?,-2.4598,9.7308,3.1194,10.9025,-1.5815,6.0535,4.6182,2.149,8.0349,0.1507,-0.4889,-0.7439,0.3023,1.5215,-0.6183,-0.4064,1.2484,0.7131,1.0352,0.5713,0.8292,1.4516,1.5584,0.5086,1.0716,0.3263,0.6876,2.1071,0.1261,0.1385,-0.6487,1.0981,-5.1448,-4.685,0,1.4035,0.6265,0,0,0.4464,0.9342,0.6285,0.8528,0.6727,0.9128,1.3569,0.0968,9.1125,-0.6546,0.6949,0.4944,-0.0002,-0.8468,-0.2265,0.1287,0.0233,0.1527,0.5458,-1.021,0.2232,0.0075,0.0868,0.2685,0.3245,0.6172,0.006,0.0773,0.3317,0.525,0.5764,0.2084,0.3616,1.7595,1.9765,1.1233,3.0957,3.9064,1.2619,-2.1382,-0.7521,0.3518,0.6795,0.3867,0.5691,2.0327,1.6453,0.8094,0.0134,1.0274,-0.9762,0.8869,-0.849,1100,0,0,0,1,SINISTRA_PANTALONI
0.4372,7.2619,2.6948,9.4235,-0.5693,0.2254,9.8508,3.1386,14.463,-1.0018,-0.0951,7.3859,2.7177,12.3789,-1.1993,4.2213,6.9303,2.6325,9.9536,0.056,1.9396,-4.5971,0.1036,-2.3701,0.0534,-0.0225,0.8586,0.9916,1.0236,1.1549,1.1922,1.0323,0.7372,0.9832,1.0479,1.3337,1.4214,1.0657,0.4723,0.5064,-5.7906,1.0722,-12.261,-11.4348,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9467,1.1684,1.453,1.2437,0.0098,6.71,0.3197,-0.321,0.4075,-0.951,-0.0604,0.0271,-0.6744,0.0017,0.0409,0.7493,?,0.4176,0.0005,0.0227,0.072,0.8362,-0.3019,0.0032,0.0562,0.3954,?,-1.6149,2.234,-1.3834,1.8044,0.7283,0.4036,3.2558,0.5304,0.1629,-2.0383,1.8948,-0.9296,0,1,0,10.4076,1.8948,0.1821,0.0166,1.3939,0.6836,-0.9878,-0.6055,1100,0,0,0,1,SINISTRA_PANTALONI
0.0865,9.8901,3.1448,18.9911,-0.461,0.428,16.551,4.0683,22.6938,-1.5407,-1.2414,7.464,2.732,16.6028,-1.0051,4.9959,10.6772,3.2676,15.5254,0.0202,0.2022,-0.0697,0.0173,-0.3448,0.0857,-0.2485,0.773,1.1511,0.9624,1.4891,1.245,0.8361,0.5976,1.325,0.9263,2.2174,1.5501,0.6991,0.4355,0.7201,-18.6803,1.6536,-42.8978,-25.9423,1.4552,1.5698,0.8203,1.0787,0.5637,0.5226,0.8368,1.1438,1.2232,1.3669,1.4617,1.0694,0.0133,7.5082,-0.4377,0.253,0.5048,-0.0316,-0.2757,-0.1329,-0.0704,0.0003,0.0164,0.1077,?,0.6712,0.0009,0.0301,0.1167,0.8353,-0.1901,0.004,0.0629,0.3254,?,-0.1048,0.37,-3.53,0.5445,0.2609,0.4793,0.2965,0.0681,0.2297,-0.182,0.3309,-1.8182,0,1,0,0.923,0.3309,0.3585,0.0072,0.9317,-0.2403,-0.4892,0.933,1100,0,0,0,1,SINISTRA_PANTALONI
-0.2785,3.6208,1.9029,12.6426,-2.0065,-0.0556,5.1879,2.2777,12.3332,-0.8206,0.3075,3.5518,1.8846,11.3107,-0.8726,3.1573,2.5673,1.6023,11.5663,0.039,5.0068,-0.9056,-0.0882,-0.1809,-0.0176,0.0974,0.8354,1.0097,1.1876,1.2086,1.4215,1.1762,0.6979,1.0194,1.4104,1.4606,2.0208,1.3835,1.5178,1.6009,-17.9753,1.0548,-11.8431,-11.2281,0.6208,0.6962,0.3494,1.1215,0.5628,0.5019,1.0251,1.1178,1.0931,1.0904,1.0663,0.9779,0.0042,4.8907,-0.9337,0.0927,-0.3838,-0.2231,0.226,-0.1264,-0.719,0.0021,0.0456,0.7839,?,0.2763,0.0006,0.0245,0.0932,0.7102,0.5639,0.0032,0.0569,0.1976,0.6843,-2.6025,-1.275,0.4899,1.8586,0.8015,0.4312,3.4543,0.6424,0.186,-3.4332,-1.8307,0.5332,0,0,0.5138,8.4142,3.9678,0.4716,0.0096,1.5592,0.8754,0.9108,0.8964,1100,0,0,0,1,SINISTRA_PANTALONI
0.0633,8.7012,2.9498,16.1085,-1.1644,-1.4702,34.4415,5.8687,29.9429,-0.826,-0.181,25.406,5.0404,19.7912,-1.0803,7.1475,19.6607,4.434,19.0013,0.0324,-0.0431,-0.3499,0.0089,8.1224,-0.2057,-0.0253,0.5026,0.5852,0.6653,1.1643,1.3236,1.1368,0.2526,0.3425,0.4426,1.3556,1.7518,1.2922,0.6398,0.8432,-13.6005,1.318,-21.2579,-16.1293,0.4539,0.7823,0.379,1.7236,0.835,0.4844,0.538,0.8139,0.8478,1.5129,1.5758,1.0416,0.0148,10.9749,-0.6212,0.1235,-0.2146,-0.6977,-0.1341,0.1374,-0.6739,0.0018,0.0426,0.751,?,0.2537,0.0006,0.0242,0.0941,0.6757,0.4488,0.017,0.1304,0.5002,0.192,-2.656,-1.5014,0.5653,1.7605,0.327,0.1857,3.0993,0.1069,0.0345,-3.8281,-6.3185,1.6506,0,0,0.469,7.9771,1.5013,0.1882,0.0085,1.3764,0.8087,0.9591,0.8194,1100,0,0,0,1,SINISTRA_PANTALONI
-0.602,2.3847,1.5442,7.1476,-1.9264,-0.5566,3.9266,1.9816,9.1917,-0.9982,0.2972,9.1842,3.0306,11.8154,-0.5846,3.46,4.2841,2.0698,8.2909,0.0647,1.0814,-2.0254,-0.174,-1.8729,-0.1609,0.0859,0.7793,0.5096,0.7461,0.6539,0.9574,1.4642,0.6073,0.2597,0.5566,0.4275,0.9165,2.1438,1.0247,1.0794,-8.205,1.0534,-8.0073,-7.6015,0.531,0.3276,0.2755,0.6169,0.5189,0.8412,0.7776,0.6049,0.8621,0.7779,1.1086,1.4251,0.0093,5.4518,0.4328,-0.177,-0.5301,0.5239,0.209,0.4398,-0.2838,0.0006,0.0236,0.3064,?,-0.2697,0.0134,0.1158,0.5873,?,-0.8054,0.0118,0.1087,0.9443,?,1.0524,0.3524,0.3349,0.2037,0.217,1.0653,0.0415,0.0471,1.1349,0.5217,0.3245,0.6219,1,1,1,0.5217,0.3245,0.6219,0.0095,1.3589,0.122,-0.5109,-0.8599,1100,0,0,0,1,SINISTRA_PANTALONI
-1.1298,3.7444,1.935,6.7532,-2.1452,-1.4589,7.4624,2.7317,9.9351,-1.9777,0.4647,8.1501,2.8548,9.4477,-0.6756,4.4377,3.2842,1.8122,7.2225,0.1004,0.7744,-2.431,-0.2546,-3.1392,-0.3288,0.1047,0.7084,0.6778,1.0678,0.9569,1.5074,1.5753,0.5018,0.4594,1.1401,0.9156,2.2722,2.4816,0.698,1.2091,-5.7141,1.7322,-8.186,-4.7258,0.6435,0.3808,0.2674,0.5918,0.4156,0.7023,0.6797,0.7148,0.935,1.0516,1.3756,1.3081,0.0209,7.1118,0.8186,0.1935,-0.6131,0.5923,-0.5037,-0.0488,-0.3507,0.0034,0.0587,0.4398,?,-0.3791,0.0195,0.1395,0.5312,?,-0.6995,0.0034,0.0581,0.8321,?,0.9249,0.5013,0.542,0.4205,1.0097,2.4013,0.1768,1.0194,5.7662,0.8278,0.5285,0.6384,1,1,1,0.8278,0.5285,0.6384,0.0096,1.4293,0.8279,-0.746,-0.9156,1100,0,0,0,1,SINISTRA_PANTALONI
-0.9527,6.9762,2.6412,14.1882,-4.4275,1.0431,106.2486,10.3077,48.0902,-0.284,-0.5385,25.1296,5.0129,27.0629,-0.3411,7.997,76.6885,8.7572,39.0159,0.0119,-0.9133,1.7692,-0.1191,-1.9371,0.1304,-0.0673,0.2562,0.5269,0.3016,2.0562,1.1771,0.5724,0.0657,0.2776,0.091,4.228,1.3855,0.3277,1.0881,1.6814,-24.6887,1.5453,-22.6904,-14.6832,0.0698,0.1295,0.0662,1.856,0.9485,0.5111,0.295,0.5243,0.3637,1.777,1.2326,0.6936,0.0163,11.3019,-0.6493,-0.6616,-0.7271,0.5865,0.7937,0.6735,0.2105,0.0114,0.1069,0.3096,0.1897,-0.7433,0.0034,0.0579,0.8106,?,-0.4611,0.0044,0.0661,0.512,?,-0.2832,-0.4565,1.6121,1.8448,1.6165,0.8762,3.4034,2.613,0.7678,-0.0894,-0.1415,1.5831,0,0,1,0.3819,0.6046,1.5831,0.0097,1.4148,0.9549,0.7088,0.5553,1100,0,0,0,1,SINISTRA_PANTALONI
0.1387,25.1946,5.0194,28.3953,-2.0196,-0.2864,15.7962,3.9744,21.5057,-0.8848,-0.3154,33.0888,5.7523,48.8168,-1.5051,5.9372,39.0295,6.2474,30.0748,0.0137,-0.4843,-0.4398,0.0234,0.908,-0.0482,-0.0531,1.2629,0.8726,0.8034,0.6909,0.6362,0.9208,1.595,0.7614,0.6455,0.4774,0.4047,0.8478,1.8812,0.6475,-45.4663,0.3442,-24.1684,-70.2156,0.8241,0.4826,0.3084,0.5855,0.3742,0.6391,1.3204,0.5817,0.9442,0.4405,0.7151,1.6232,0.0047,9.2845,-0.938,-0.6644,-0.2381,0.4931,0.1368,0.0411,0.432,0.6953,0.8338,1.9242,-0.9951,-0.1286,0.0796,0.2821,0.7657,-0.9976,0.0835,0.0069,0.083,0.3242,-0.3019,-3.3593,5.1765,-1.5409,2.9554,10.0479,3.3998,8.7346,100.96,11.5587,2.5099,12.767,5.0866,2.5161,3.873,1.5393,2.513,5.9353,2.3618,0.0048,1.334,-0.9884,-0.0456,0.0515,1100,0,0,0,1,SINISTRA_PANTALONI
-0.1047,0.016,0.1265,0.5853,-2.9803,-0.0495,0.0136,0.1167,0.521,-1.4513,-0.0154,0.0081,0.0898,0.3844,-1.1761,0.2029,0.0101,0.1007,0.4261,0.0375,2.1133,6.8166,-0.516,3.2256,-0.2442,-0.0757,1.0841,1.4088,1.2558,1.2995,1.1584,0.8914,1.1752,1.9846,1.5771,1.6888,1.342,0.7946,1.4206,2.1092,-26.4068,1.4848,-18.5888,-12.5196,0.6918,0.8324,0.3322,1.2032,0.4801,0.3991,1.1233,1.5225,1.3736,1.3554,1.2228,0.9022,0.0012,0.3022,0.0162,-0.2242,-0.6957,0.9684,-0.1815,-0.0247,0.617,0,0.0006,0.0022,0.9965,0.3617,0,0.0011,0.0035,0.9904,0.6542,0,0.0008,0.0038,0.9942,1.7056,0.9431,0.553,0.5377,0.7322,1.3619,0.2891,0.5361,1.8547,1.7109,0.9447,0.5521,1.7005,0.9425,0.5543,0.6233,0.576,0.9241,0.0103,1.6329,0.0672,-0.549,-0.0328,1100,0,0,0,1,SINISTRA_PANTALONI
-0.1044,0.0053,0.0728,0.3675,-2.6293,-0.0133,0.0186,0.1365,0.6395,-1.0462,0.0223,0.0103,0.1013,0.4798,-0.7545,0.1948,0.0078,0.0884,0.4021,0.0685,7.8702,-4.6763,-0.5361,-0.5942,-0.0681,0.1146,0.5335,0.7193,0.8235,1.3481,1.5435,1.1449,0.2847,0.5174,0.6782,1.8175,2.3824,1.3108,0.8143,1.2904,-9.0002,1.5846,-11.0524,-6.9747,0.324,0.3703,0.2346,1.1429,0.724,0.6335,0.5747,0.766,0.9141,1.3329,1.5905,1.1933,0.0011,0.3027,0.2031,0.1431,-0.3906,0.9892,-0.1865,-0.1321,0.6739,0,0.0006,0.0022,0.9968,0.3103,0,0.0016,0.0052,0.9835,0.6106,0,0.002,0.0067,0.9892,2.1717,1.1037,0.5082,0.3654,0.3068,0.8396,0.1335,0.0941,0.705,2.1865,1.1082,0.5068,2.1575,1.0998,0.5097,0.4251,0.329,0.7741,0.0102,1.5948,-0.6683,0.8927,-0.8296,1100,0,0,0,1,SINISTRA_PANTALONI
0.7848,0.027,0.1643,0.7533,0.3529,-0.1865,0.523,0.7232,3.0452,-1.0717,-0.3711,0.0934,0.3056,1.2968,-5.8347,1.1488,0.1121,0.3348,1.235,0.3336,-4.2078,-2.1145,0.6832,0.5025,-0.1624,-0.3231,0.2272,0.5377,0.4907,2.3664,2.1598,0.9127,0.0516,0.2891,0.2408,5.5999,4.6649,0.833,-0.2608,-0.3711,0.6645,1.423,-2.5479,-1.7905,0.792,6.1359,0.6282,7.7473,0.7931,0.1024,0.2474,0.5809,0.61,2.3483,2.4657,1.05,0.0098,1.7659,-0.262,0.418,0.4824,0.1337,-0.2419,-0.2274,0.4137,0.0004,0.0192,0.0536,0.8801,-0.6032,0.0002,0.0134,0.6219,?,-0.084,0.0001,0.0101,0.104,?,-0.6858,-4.9249,7.1809,1.4322,1.9077,1.3321,2.0511,3.6395,1.7744,-0.6321,-3.7789,5.9783,0,0,1,0.0861,0.5149,5.9783,0.0081,1.1008,0.9748,0.8273,0.77,1100,0,0,0,1,SINISTRA_PANTALONI
0.3133,3.8579,1.9642,10.1458,-0.5912,-0.5005,16.3945,4.049,17.1639,-1.6755,0.1984,9.9845,3.1598,12.8904,-0.8948,4.8776,6.8341,2.6142,11.3695,0.0826,-0.6261,1.5793,0.0642,-2.5224,-0.1026,0.0407,0.4851,0.6216,0.7513,1.2814,1.5488,1.2087,0.2353,0.3864,0.5645,1.642,2.3989,1.461,0.3507,0.6193,-3.6844,1.7657,-10.5052,-5.9494,0.9939,0.9372,0.5145,0.943,0.5177,0.549,0.5911,0.7871,0.8924,1.3315,1.5096,1.1338,0.0068,7.6357,0.129,-0.3309,0.2084,0.849,-0.4,-0.3259,0.0086,0.2804,0.5295,1.1651,-0.9265,0.0412,0.253,0.503,1.1385,-1.0037,-0.026,0.4274,0.6537,1.4484,-1.1841,0.208,-0.3302,-1.5875,1.0527,0.81,0.7694,1.1081,0.656,0.592,0.9825,0.7135,0.7262,1.0644,0.912,0.8568,1.0234,0.8044,0.786,0.0005,1.6793,0.9924,0.9892,0.9844,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0651,1.1326,1.0642,4.2918,-1.3099,0.0914,8.2893,2.8791,13.0975,-0.9049,1.0096,3.2766,1.8102,7.5727,-0.4766,3.0342,4.5241,2.127,7.9731,0.063,-0.7124,-0.0645,-0.0215,0.0905,0.0301,0.3327,0.3696,0.5879,0.5004,1.5905,1.3536,0.851,0.1366,0.3457,0.2504,2.5298,1.8323,0.7243,0.3912,0.9957,-4.5428,2.5455,-11.6131,-4.5622,0.2702,0.3623,0.2184,1.3407,0.8081,0.6027,0.3277,0.5668,0.5383,1.7296,1.6427,0.9498,0.0112,4.4332,-0.2549,-0.2677,-0.189,0.8635,0.2158,0.397,0.399,0,0.0061,0.0202,0.9503,-0.6165,0.0001,0.0114,0.6318,?,-0.3525,0.0002,0.0142,0.3766,?,-0.6472,-1.1319,1.7488,0.5369,0.4307,0.8023,0.2882,0.1855,0.6437,-0.6122,-1.027,1.6775,0,0,1,0.032,0.0538,1.6775,0.009,1.3681,0.1143,0.1724,0.9452,1100,0,0,0,1,SINISTRA_PANTALONI
