@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1746,0.8147,0.9026,5.125,-0.835,0.2742,1.0794,1.0389,4.0531,-0.4742,0.4794,0.869,0.9322,5.5471,-0.6643,1.5768,0.6123,0.7825,4.3998,0.0533,-0.6369,-0.3643,-0.1108,0.572,0.1739,0.304,0.8688,0.9683,1.1535,1.1145,1.3277,1.1913,0.7548,0.9375,1.3306,1.2421,1.7629,1.4193,1.7888,1.0533,-9.4182,0.5888,-5.265,-8.9417,1.0158,0.838,0.601,0.8249,0.5916,0.7172,1.2644,0.9239,1.1648,0.7307,0.9212,1.2608,0.004,2.3392,-0.1777,-0.1851,-0.1142,0.0677,0.5389,0.5234,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.2532,0.5264,0.7255,3.3633,-0.4599,-0.284,0.2382,0.488,2.1249,-0.9442,-0.0321,0.2762,0.5256,2.0826,-0.4385,0.9913,0.2038,0.4515,2.1475,0.118,-0.8917,-7.8846,0.2554,8.8426,-0.2864,-0.0324,1.4867,1.3805,1.607,0.9286,1.0809,1.1641,2.2102,1.9057,2.5824,0.8623,1.1684,1.3551,1.0267,1.669,-3.6896,1.6255,-3.5935,-2.2107,2.1078,1.5912,0.9462,0.7549,0.4489,0.5946,1.5828,1.6149,1.5661,1.0203,0.9895,0.9698,0.0026,1.495,-0.3394,-0.195,0.5187,0.3869,0.2437,0.4292,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
-0.2431,1.0574,1.0283,6.1124,-0.7072,0.2244,0.5248,0.7245,3.0432,-0.3952,0.3304,0.2511,0.5011,2.6555,-0.5569,1.2082,0.5923,0.7696,3.4678,0.0589,-1.0836,-0.7357,-0.2012,0.679,0.1857,0.2735,1.4194,2.0521,1.3361,1.4458,0.9413,0.6511,2.0146,4.2113,1.7852,2.0903,0.8861,0.4239,2.9376,2.6657,-11.6725,0.9075,-3.9735,-4.3787,1.6415,2.0991,0.9717,1.2788,0.592,0.4629,2.0086,2.3018,1.7626,1.146,0.8775,0.7658,0.0034,1.8244,-0.185,-0.2456,0.0136,0.2357,0.7106,0.4054,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.172,0.0211,0.1453,0.9069,-0.5047,-0.0715,0.027,0.1643,1.2053,-0.6795,-0.2252,0.0066,0.0814,0.503,-7.742,0.3453,0.021,0.1448,0.6932,0.1354,-2.4064,-0.7637,0.4982,0.3174,-0.207,-0.6523,0.8844,1.7852,1.0035,2.0186,1.1347,0.5621,0.7821,3.1869,1.007,4.0749,1.2876,0.316,0.6238,0.6828,-2.8029,1.0947,-4.4936,-4.105,0.8398,10.4748,0.7518,12.4728,0.8952,0.0718,0.7524,1.8029,1.3083,2.3962,1.7388,0.7256,0.0022,0.5449,-0.5839,-0.4871,0.6704,0.0725,-0.1849,-0.6246,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0656,0.0171,0.1309,0.6464,-0.6996,-0.079,0.0074,0.0858,0.4953,-1.6172,-0.1181,0.0067,0.0816,0.4572,-4.4131,0.2201,0.0072,0.085,0.4444,0.0553,-0.8297,-0.5553,0.298,0.6692,-0.3591,-0.5367,1.5262,1.6036,1.54,1.0507,1.0091,0.9604,2.3292,2.5714,2.3717,1.104,1.0183,0.9223,0.8693,0.7138,-10.2205,0.8212,-11.7576,-14.3176,2.0094,4.5028,0.8085,2.2409,0.4023,0.1795,1.3049,1.4138,1.4546,1.0835,1.1147,1.0288,0.0011,0.338,-0.1212,-0.2194,0.4725,-0.4578,-0.1715,-0.499,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0534,0.022,0.1482,0.869,-0.7706,-0.0344,0.0109,0.1044,0.5713,-1.2537,-0.1334,0.0096,0.0978,0.7129,-3.5908,0.2305,0.0112,0.1057,0.6401,0.0924,-1.5531,-0.4004,0.2318,0.2578,-0.1493,-0.5789,1.4192,1.5152,1.4021,1.0676,0.988,0.9254,2.0141,2.2959,1.966,1.1399,0.9761,0.8563,1.19,0.6783,-5.8024,0.57,-4.8761,-8.5546,1.936,3.1607,0.6959,1.6326,0.3594,0.2202,1.521,1.219,1.3576,0.8014,0.8926,1.1137,0.0011,0.349,0.021,-0.3019,0.5884,-0.3045,0.206,-0.5451,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.1138,0.0367,0.1915,0.9175,-0.2992,-0.0923,0.158,0.3975,2.3545,-0.8174,-0.2423,0.0356,0.1886,1.2066,-1.2645,0.4836,0.0766,0.2768,1.2428,0.06,-1.2323,-0.4696,0.2353,0.3811,-0.191,-0.5011,0.4817,1.0151,0.6917,2.1073,1.4361,0.6815,0.232,1.0303,0.4785,4.4409,2.0623,0.4644,0.1995,0.3136,-2.6621,1.5718,-13.3411,-8.4879,0.5451,1.3254,0.5341,2.4315,0.9799,0.403,0.3897,0.7604,0.7383,1.9514,1.8946,0.9709,0.002,0.7169,-0.4868,0.1052,0.6383,-0.2899,-0.3117,0.1268,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
-0.187,7.8091,2.7945,23.0252,-0.4327,-0.9455,5.7696,2.402,10.5687,-1.3087,0.0806,5.0408,2.2452,11.9256,-0.5512,3.8002,5.1138,2.2614,15.2843,0.0616,0.1978,-2.3191,-0.0492,-11.7257,-0.2488,0.0212,1.1634,1.2447,1.2357,1.0698,1.0622,0.9928,1.3535,1.5492,1.5271,1.1446,1.1282,0.9857,1.1608,1.6411,-6.928,1.4138,-5.9685,-4.2217,3.5107,2.0904,0.9867,0.5954,0.281,0.472,2.1786,1.9307,1.5065,0.8862,0.6915,0.7803,0.007,5.7729,0.4174,-0.1347,0.0619,0.2496,-0.3352,0.1634,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.4639,11.7544,3.4285,29.3399,-0.2303,-0.9175,4.9298,2.2203,11.7392,-1.2727,0.4321,10.0467,3.1696,24.6779,-0.6644,4.0425,11.6325,3.4106,27.8717,0.0084,-0.5056,1.0737,0.1148,-2.1234,-0.227,0.1069,1.5441,1.0817,1.0052,0.7005,0.651,0.9293,2.3844,1.17,1.0105,0.4907,0.4238,0.8637,0.8354,0.5574,-23.3441,0.6673,-27.9443,-41.8771,4.6169,1.6085,0.8485,0.3484,0.1838,0.5275,2.4993,1.1889,1.0527,0.4757,0.4212,0.8854,0.008,6.136,0.4511,0.3977,0.496,0.1858,-0.2442,0.1942,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.0562,5.7124,2.3901,15.416,-0.747,-0.8448,4.8045,2.1919,8.6905,-1.2258,-0.107,3.6653,1.9145,10.2757,-0.5682,3.386,3.4456,1.8562,8.3941,0.0708,-0.0666,-0.5257,0.0166,7.8961,-0.2495,-0.0316,1.0904,1.2484,1.2876,1.1449,1.1808,1.0314,1.189,1.5585,1.6579,1.3108,1.3944,1.0638,1.3772,1.7705,-10.3092,1.2855,-7.4854,-5.8229,2.2601,1.3467,0.9769,0.5959,0.4322,0.7254,1.7739,1.5002,1.8365,0.8457,1.0353,1.2242,0.0061,5.2392,0.598,0.1657,-0.0779,0.134,-0.1895,0.2541,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.7472,8.3083,2.8824,14.3761,-0.6358,-0.7495,7.1341,2.671,13.817,-1.5862,0.1666,8.3327,2.8866,14.9143,-0.6728,4.4113,5.4638,2.3375,10.207,0.0559,-0.9969,4.4844,0.1694,-4.4984,-0.1699,0.0378,1.0792,0.9985,1.2331,0.9253,1.1427,1.2349,1.1646,0.9971,1.5206,0.8562,1.3057,1.5251,0.6594,0.9315,-9.2389,1.4128,-14.0121,-9.9182,1.645,0.9857,0.8129,0.5992,0.4942,0.8246,1.0405,0.9639,1.4085,0.9264,1.3537,1.4612,0.0077,6.5639,0.2473,0.2609,0.2942,0.2537,-0.1473,0.1957,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.3266,6.2617,2.5023,13.9552,-0.4623,-1.1656,7.741,2.7823,13.3825,-0.766,0.1529,17.8715,4.2275,21.0196,-0.6681,4.9599,8.7621,2.9601,12.8001,0.0725,-0.2802,2.1355,0.0659,-7.6211,-0.235,0.0308,0.8994,0.5919,0.8454,0.6581,0.9399,1.4282,0.8089,0.3504,0.7146,0.4331,0.8835,2.0396,0.7601,0.5241,-4.4112,0.6895,-5.8037,-8.4176,1.2593,0.7574,0.6915,0.6014,0.5491,0.9131,1.0428,0.6639,1.0902,0.6367,1.0455,1.6421,0.0088,7.5782,0.4566,0.6889,0.5606,0.4072,0.4448,0.5443,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0084,10.2823,3.2066,27.2262,-0.498,-0.9473,5.5517,2.3562,10.7323,-1.6285,0.5242,8.5207,2.919,17.6902,-0.6043,4.2203,7.7163,2.7778,19.1571,0.018,-0.0089,0.016,0.002,-1.8071,-0.2245,0.1242,1.3609,1.0985,1.1544,0.8072,0.8482,1.0508,1.8521,1.2067,1.3325,0.6516,0.7195,1.1043,1.3612,1.3582,-25.7335,0.9978,-18.9057,-18.9472,4.4514,1.6484,0.9317,0.3703,0.2093,0.5652,2.5369,1.5391,1.4212,0.6067,0.5602,0.9234,0.0078,6.3624,0.3801,0.4636,0.3497,0.0019,-0.1706,0.502,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0426,2.7561,1.6602,7.9128,-0.555,-0.4794,1.6189,1.2724,4.2693,-1.1155,-0.411,0.878,0.937,4.0044,-1.9267,2.2492,0.5946,0.7711,4.3819,0.1844,-0.0889,-0.1037,0.019,1.1665,-0.2131,-0.1827,1.3048,1.7717,2.153,1.3579,1.6501,1.2152,1.7025,3.139,4.6353,1.8438,2.7227,1.4767,1.2545,1.0713,-2.85,0.854,-2.2718,-2.6602,2.5215,3.719,0.9471,1.4749,0.3756,0.2547,1.8534,1.976,1.8058,1.0662,0.9743,0.9138,0.0046,3.3668,0.4763,-0.1752,0.4663,-0.4498,0.5156,-0.3635,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0009,0.9724,0.9861,5.9162,-0.3507,-0.1372,2.2445,1.4982,6.097,-0.6277,-0.1213,0.7669,0.8757,4.4313,-1.7742,1.7452,0.9715,0.9856,4.9048,0.0604,-0.0067,-0.0075,0.0005,1.1315,-0.0786,-0.0695,0.6582,1.126,1.0005,1.7107,1.52,0.8885,0.4332,1.2679,1.0009,2.9266,2.3104,0.7894,0.6533,0.542,-4.8727,0.8296,-7.4581,-8.9896,1.1693,2.7422,0.8391,2.3451,0.7176,0.306,0.9704,1.3351,1.2062,1.3759,1.2431,0.9035,0.0013,2.6144,0.4583,-0.0553,0.3998,-0.3625,0.5846,0.0063,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.0305,3.088,1.7573,7.7589,-0.4917,0.0468,1.4058,1.1857,4.4547,-0.6157,0.0213,0.6273,0.792,3.6494,-1.9311,2.0558,0.8982,0.9478,4.9256,0.1332,0.651,1.4275,0.0148,2.193,0.0228,0.0104,1.4821,2.2187,1.8542,1.497,1.251,0.8357,2.1966,4.9227,3.4379,2.241,1.5651,0.6984,1.5066,1.0637,-3.3783,0.706,-2.2423,-3.1759,1.8865,4.1776,0.9153,2.2145,0.4852,0.2191,1.7417,2.1261,1.5752,1.2207,0.9044,0.7409,0.0004,3.0766,0.5627,-0.1112,0.4766,-0.3771,0.5242,-0.3307,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.1434,1.1489,1.0719,5.4968,-0.4511,-0.0136,3.194,1.7872,7.4329,-0.7327,-0.299,0.3814,0.6176,2.7451,-1.6446,1.964,0.9773,0.9886,4.5954,0.0852,-10.5839,-0.4797,0.073,0.0453,-0.0069,-0.1522,0.5998,1.7356,1.0842,2.8938,1.8078,0.6247,0.3597,3.0123,1.1755,8.3742,3.268,0.3902,0.5437,1.001,-3.9939,1.8412,-7.3462,-3.9899,0.883,3.6494,0.7541,4.1329,0.854,0.2066,0.7395,2.0024,1.1961,2.7077,1.6175,0.5973,0.0023,2.8682,0.5776,-0.0721,0.5122,-0.244,0.4779,0.1138,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.4456,2.124,1.4574,6.9491,-0.3989,-0.1195,1.8329,1.3538,5.1944,-0.7409,-0.6323,0.5783,0.7605,3.4158,-4.534,2.0082,1.1152,1.056,5.2674,0.0484,-3.7276,-0.7047,0.2219,0.1891,-0.0595,-0.3149,1.0765,1.9164,1.3801,1.7802,1.282,0.7201,1.1588,3.6727,1.9046,3.1693,1.6436,0.5186,0.8964,0.7081,-7.3969,0.7899,-8.2519,-10.4462,1.6649,8.048,0.8974,4.8339,0.539,0.1115,1.3378,2.0344,1.3193,1.5207,0.9861,0.6485,0.0054,3.0948,0.5482,-0.0888,0.5623,-0.3183,0.5528,-0.6203,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
0.2692,1.243,1.1149,6.801,-0.3397,-0.0351,1.867,1.3664,4.8352,-1.1541,-0.3128,0.3526,0.5938,2.5636,-1.7396,1.7257,0.6561,0.81,5.1726,0.0753,-7.6733,-0.8605,0.156,0.1121,-0.0203,-0.1813,0.816,1.8776,1.3764,2.3011,1.6869,0.7331,0.6658,3.5255,1.8945,5.2953,2.8455,0.5374,0.6657,1.0593,-4.0957,1.5914,-6.1527,-3.8663,2.2616,5.425,0.9075,2.3987,0.4013,0.1673,1.4066,2.6528,1.3148,1.8861,0.9348,0.4956,0.0029,2.6193,0.6743,-0.3915,0.5143,-0.4748,0.1974,-0.2513,?,?,?,?,?,0,0,0,0,0,SINISTRA_PANTALONI
-0.209,4.3218,2.0789,14.5572,-0.7539,-0.471,4.9109,2.2161,10.0117,-1.0344,0.1521,3.5748,1.8907,13.047,-0.3906,3.0697,3.6729,1.9165,11.1655,0.0128,0.4438,-1.3739,-0.0681,-3.096,-0.1534,0.0496,0.9381,1.0995,1.0847,1.1721,1.1563,0.9866,0.88,1.209,1.1767,1.3738,1.3371,0.9733,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0037,4.6137,0.3162,0.1641,-0.2254,0.1433,-0.1064,0.2383,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1463,3.7322,1.9319,10.7926,-1.3161,-0.4719,4.2579,2.0635,9.3741,-1.6713,0.1871,2.374,1.5408,12.3374,-0.7605,2.6455,3.6448,1.9091,8.7038,0.0052,0.3099,-0.7816,-0.0553,-2.5218,-0.1784,0.0707,0.9362,1.2538,1.0119,1.3392,1.0808,0.8071,0.8765,1.5721,1.024,1.7936,1.1682,0.6513,1.0457,1.1507,-136.0761,1.1005,-130.1344,-118.2552,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.24,0.7598,1.077,1.4175,0.0036,3.8922,0.4741,0.421,-0.2169,-0.0797,-0.3568,0.0355,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.247,3.5466,1.8832,13.1818,-2.551,-0.3086,2.7772,1.6665,9.8208,-0.9219,0.097,4.8598,2.2045,15.9643,-1.1967,2.4192,5.4968,2.3445,9.6586,0.0078,0.8003,-2.545,-0.1021,-3.1799,-0.1276,0.0401,1.1301,0.8543,0.8032,0.7559,0.7108,0.9403,1.2771,0.7298,0.6452,0.5715,0.5052,0.8841,2.0101,1.0889,-125.5265,0.5417,-62.4469,-115.2824,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3648,0.6152,1.0168,1.6529,0.0028,3.5144,0.1703,0.1342,-0.3544,0.1559,-0.0039,0.1057,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.1233,6.4586,2.5414,19.696,-1.5219,0.3478,26.5048,5.1483,40.1159,-0.3399,0.0872,5.6033,2.3671,12.1469,-0.6705,4.836,15.3232,3.9145,31.9225,0.0161,0.3545,1.4143,0.0255,3.989,0.0719,0.018,0.4936,1.0736,0.6492,2.1749,1.3152,0.6047,0.2437,1.1527,0.4215,4.7302,1.7297,0.3657,1.1679,2.4379,-22.7001,2.0873,-19.436,-9.3114,0.2609,1.0741,0.2407,4.1174,0.9227,0.2241,0.491,1.6215,0.617,3.3025,1.2567,0.3805,0.0026,7.0913,-0.2074,0.6608,-0.259,-0.1331,0.6473,-0.0851,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1705,6.5224,2.5539,15.1041,-1.0879,-0.088,5.1866,2.2774,11.5703,-0.6721,0.302,15.0654,3.8814,25.9837,-1.1828,4.5074,6.5859,2.5663,14.283,0.0559,1.9371,-0.5644,-0.0378,-0.2914,-0.0195,0.067,1.1214,0.658,0.9952,0.5867,0.8874,1.5125,1.2576,0.4329,0.9904,0.3443,0.7875,2.2875,1.6921,0.5589,-9.3122,0.3303,-5.5032,-16.6606,1.0455,0.6077,0.4782,0.5813,0.4574,0.7869,1.3054,0.5813,1.0575,0.4453,0.8101,1.8192,0.0024,6.7178,0.5107,0.4062,0.0256,0.3228,0.1259,0.3047,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.1329,4.2684,2.066,12.1321,-1.1615,-0.1118,5.7132,2.3902,9.6784,-0.9573,0.2217,7.98,2.8249,12.3347,-0.6967,3.8724,3.0455,1.7451,8.3616,0.0152,-1.1885,0.5992,0.0343,-0.5042,-0.0289,0.0573,0.8644,0.7314,1.1839,0.8461,1.3697,1.6187,0.7471,0.5349,1.4016,0.7159,1.876,2.6203,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.0019,5.8976,0.3459,0.2796,0.118,-0.0078,-0.1004,0.4475,?,?,?,?,?,0.619,0.2358,0.4856,1,0,TASCA_GIACCA_ALTA
-0.1007,2.6533,1.6289,9.0431,-1.4909,-0.3228,3.2387,1.7996,7.386,-1.1338,0.0856,2.2029,1.4842,8.0922,-1.5555,2.4576,2.1765,1.4753,6.0779,0.0128,0.312,-1.1769,-0.041,-3.7722,-0.1313,0.0348,0.9051,1.0975,1.1041,1.2125,1.2199,1.006,0.8192,1.2045,1.2191,1.4702,1.488,1.0121,1.3792,1.0989,-68.4571,0.7968,-49.6357,-62.2969,1.0488,1.1465,0.5896,1.0931,0.5622,0.5143,1.2244,1.1175,1.4879,0.9127,1.2152,1.3314,0.0024,3.7044,0.5014,0.3508,-0.2203,-0.0971,-0.0214,-0.159,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1325,2.1379,1.4621,7.1796,-1.4399,-0.2042,1.6769,1.295,7.0473,-0.9401,0.0229,1.1439,1.0695,5.6285,-1.0922,1.8743,1.5056,1.227,4.7187,0.0079,0.649,-5.7842,-0.0707,-8.9131,-0.1089,0.0122,1.1291,1.3671,1.1916,1.2108,1.0554,0.8717,1.2749,1.8689,1.42,1.4659,1.1138,0.7598,1.2407,1.442,-113.4762,1.1622,-91.4584,-78.6948,0.8101,1.0938,0.6187,1.3503,0.7638,0.5656,1.0188,1.2756,1.5215,1.2521,1.4935,1.1928,0.0017,2.7659,0.3327,0.2589,-0.2285,0.0088,-0.1374,0.0358,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1566,4.8604,2.2046,13.2474,-1.3673,-0.4632,3.1875,1.7854,8.794,-1.455,0.1706,3.1688,1.7801,16.5788,-0.3949,2.8154,3.5586,1.8864,12.677,0.0058,0.3381,-0.918,-0.0556,-2.7154,-0.1645,0.0606,1.2348,1.2385,1.1687,1.0029,0.9464,0.9437,1.5248,1.5338,1.3658,1.0059,0.8957,0.8905,1.4681,1.6303,-103.2301,1.1105,-70.3173,-63.3195,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.7991,1.045,0.5304,0.6937,1.3078,0.0036,4.1053,0.4926,0.1464,-0.3116,-0.0041,-0.2759,0.2246,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.209,4.3218,2.0789,14.5572,-0.7539,-0.471,4.9109,2.2161,10.0117,-1.0344,0.1521,3.5748,1.8907,13.047,-0.3906,3.0697,3.6729,1.9165,11.1655,0.0128,0.4438,-1.3739,-0.0681,-3.096,-0.1534,0.0496,0.9381,1.0995,1.0847,1.1721,1.1563,0.9866,0.88,1.209,1.1767,1.3738,1.3371,0.9733,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0037,4.6137,0.3162,0.1641,-0.2254,0.1433,-0.1064,0.2383,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1463,3.7322,1.9319,10.7926,-1.3161,-0.4719,4.2579,2.0635,9.3741,-1.6713,0.1871,2.374,1.5408,12.3374,-0.7605,2.6455,3.6448,1.9091,8.7038,0.0052,0.3099,-0.7816,-0.0553,-2.5218,-0.1784,0.0707,0.9362,1.2538,1.0119,1.3392,1.0808,0.8071,0.8765,1.5721,1.024,1.7936,1.1682,0.6513,1.0457,1.1507,-136.0761,1.1005,-130.1344,-118.2552,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.24,0.7598,1.077,1.4175,0.0036,3.8922,0.4741,0.421,-0.2169,-0.0797,-0.3568,0.0355,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.247,3.5466,1.8832,13.1818,-2.551,-0.3086,2.7772,1.6665,9.8208,-0.9219,0.097,4.8598,2.2045,15.9643,-1.1967,2.4192,5.4968,2.3445,9.6586,0.0078,0.8003,-2.545,-0.1021,-3.1799,-0.1276,0.0401,1.1301,0.8543,0.8032,0.7559,0.7108,0.9403,1.2771,0.7298,0.6452,0.5715,0.5052,0.8841,2.0101,1.0889,-125.5265,0.5417,-62.4469,-115.2824,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3648,0.6152,1.0168,1.6529,0.0028,3.5144,0.1703,0.1342,-0.3544,0.1559,-0.0039,0.1057,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
