@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.2363,2.136,1.4615,5.6909,-0.501,1.1165,2.7236,1.6503,4.9881,-0.166,0.126,0.2794,0.5286,2.1248,-0.7893,1.9698,2.5771,1.6054,4.2061,0.0703,0.2117,1.8756,0.12,8.8611,0.5668,0.064,0.8856,2.7648,0.9104,3.122,1.028,0.3293,0.7843,7.644,0.8288,9.7469,1.0568,0.1084,2.6755,2.0266,-5.9727,0.7575,-2.2324,-2.9471,0.8862,3.1928,0.838,3.6027,0.9456,0.2625,1.1409,2.6784,1.353,2.3476,1.1859,0.5052,0.0244,2.8911,0.3369,-0.0196,0.4787,0.1496,0.9436,0.2212,-0.271,0.1148,0.3388,1.1578,-1.8834,-0.0832,0.0899,0.2999,1.2144,-0.9511,-0.0645,0.0892,0.2986,1.2027,-2.4667,3.2589,4.2045,1.2902,1.1299,1.1347,1.0042,1.2767,1.2874,1.0084,1.2775,0.8837,0.6918,0.6451,1.1575,1.7942,0.9534,0.9627,1.0098,0.0062,0.8883,0.7817,0.6033,0.5403,?,?,?,?,?,DAVANTI_PANTALONI
-0.0444,1.0384,1.019,3.1007,-1.4072,0.9337,0.3807,0.617,2.0018,-0.0082,-0.5942,0.0717,0.2677,1.0825,-9.1035,1.5498,0.3158,0.5619,2.1742,0.0857,-0.0475,0.0747,-0.0286,-1.5713,0.6025,-0.3834,1.6515,3.8059,1.8134,2.3045,1.098,0.4765,2.7276,14.4847,3.2885,5.3105,1.2057,0.227,111.6348,1.8584,-8.8923,0.0166,-0.0797,-4.785,0.6487,12.0223,0.5417,18.5322,0.835,0.0451,1.5489,2.8644,1.4261,1.8492,0.9207,0.4979,0.0231,2.3922,0.5617,0.3021,-0.0572,-0.3441,0.6139,-0.8095,0.4238,0.0135,0.1161,0.4422,0.3459,0.175,0.0077,0.0875,0.3119,0.1355,-0.1079,0.0094,0.0967,0.3429,-4.1942,2.4221,-3.926,-1.6209,1.326,1.1995,0.9046,1.7584,1.4389,0.8183,4.7849,-0.8447,-0.1765,1.874,10.2418,5.4653,1.4178,1.2897,0.9097,0.0098,0.7188,0.6024,-0.3115,-0.245,?,?,?,?,?,DAVANTI_PANTALONI
3.2125,10.3107,3.211,14.1578,-0.0491,-1.0513,2.0111,1.4181,6.6821,-0.8363,-0.1434,5.1936,2.2789,9.1822,-0.9342,4.6784,7.0733,2.6596,11.7213,0.1341,-3.0558,-22.4056,0.6867,7.3322,-0.2247,-0.0306,2.2643,1.409,1.2073,0.6223,0.5332,0.8569,5.1269,1.9853,1.4577,0.3872,0.2843,0.7343,0.2179,0.1495,-0.3653,0.6862,-1.6767,-2.4434,3.7085,2.8426,0.9969,0.7665,0.2688,0.3507,2.1188,1.5419,1.2079,0.7277,0.5701,0.7834,0.072,6.5899,0.3846,0.1216,0.9374,-0.0049,0.3704,0.005,0.7253,0.9429,0.971,5.4004,-0.5548,-0.6994,0.22,0.4691,2.775,-3.9321,2.2489,1.9202,1.3857,5.8821,-0.5151,-1.037,0.3225,-0.311,2.0701,0.7007,0.3385,4.2854,0.491,0.1146,0.871,0.9636,1.1063,6.1735,0.8947,0.1449,1.9461,0.9181,0.4718,0.0524,4.2355,-0.0022,0.4376,0.643,?,?,?,?,?,DAVANTI_PANTALONI
0.8818,12.7067,3.5646,12.0517,-1.0262,-1.4628,7.6202,2.7605,11.6579,-1.4511,-1.412,17.6206,4.1977,21.0259,-1.1233,6.2452,3.8563,1.9637,9.1061,0.2169,-0.6028,-0.6245,0.1412,1.036,-0.2342,-0.2261,1.2913,0.8492,1.8152,0.6576,1.4057,2.1376,1.6675,0.7211,3.2951,0.4325,1.9761,4.5693,0.8844,0.5487,-2.4195,0.6205,-2.7357,-4.4092,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.3235,0.5545,1.2802,2.309,0.0472,9.2299,-0.0086,0.4027,-0.2502,-0.4023,-0.1007,-0.1773,1.0484,5.2737,2.2965,7.3476,-0.3499,-0.6475,2.8882,1.6995,7.7032,-2.9983,2.5079,1.0603,1.0297,3.3966,0.1865,-1.6192,0.4181,-0.2582,1.3513,2.2302,1.6504,1.826,4.9738,2.7239,0.3297,-2.4466,-7.4208,2.8252,1.3037,0.4615,0.9538,2.1632,2.2679,0.0595,5.5529,-0.5319,-0.8071,0.3148,?,?,?,?,?,DAVANTI_PANTALONI
-1.4433,10.122,3.1815,14.8835,-1.2899,3.6786,7.4237,2.7246,10.846,-0.2693,-3.1426,12.1736,3.4891,12.686,-2.4605,6.9899,6.3513,2.5202,10.2089,0.1879,-0.3924,0.4593,-0.2065,-1.1705,0.5263,-0.4496,1.1677,0.9118,1.2624,0.7809,1.0811,1.3845,1.3635,0.8315,1.5937,0.6098,1.1689,1.9167,3.6432,0.9295,-3.5494,0.2551,-0.9742,-3.8187,0.7607,1.7729,0.517,2.3308,0.6797,0.2916,1.3723,1.1732,1.4579,0.855,1.0624,1.2426,0.1074,10.7555,-0.2685,0.5016,-0.3844,-0.4782,0.561,-0.7613,0.7994,1.5893,1.2607,4.9091,-0.7259,-1.3653,4.8947,2.2124,7.5793,-2.5133,-1.2314,1.3652,1.1684,4.8343,-2.9329,-0.5855,-0.6492,1.1088,0.5698,1.079,1.8935,0.3247,1.1642,3.5854,0.3808,0.5727,1.504,1.3184,2.314,1.7551,0.6477,1.0155,1.5678,0.0427,4.6781,0.7341,0.3861,0.4737,?,?,?,?,?,DAVANTI_PANTALONI
0.0276,0.006,0.0778,0.3273,-0.9555,-0.0209,0.002,0.0445,0.1795,-1.2707,0.0363,0.0202,0.1423,0.6443,-1.0356,0.1604,0.0051,0.0711,0.3131,0.1184,-1.3199,0.7605,0.1722,-0.5762,-0.1304,0.2264,1.7462,0.5466,1.0932,0.313,0.626,2,3.0494,0.2988,1.195,0.098,0.3919,4.0001,1.5919,0.4879,-3.8041,0.3065,-2.3896,-7.7976,2.1171,0.5288,0.4712,0.2498,0.2226,0.8912,1.8232,0.508,1.0453,0.2786,0.5733,2.0578,0.0011,0.2282,0.114,0.3502,0.0873,-0.134,0.0914,0.036,0.0136,0.0004,0.0192,0.0844,-0.9295,0.0489,0.0005,0.0229,0.094,0.0713,0.0072,0.0002,0.0132,0.0534,-0.5723,0.2787,1.887,6.7714,0.8412,1.4565,1.7314,0.7076,2.1213,2.9978,-5.6321,2.0911,-0.3713,0.4321,1.2875,2.9798,0.8977,1.58,1.76,0.0011,0.0806,0.6598,-0.0215,0.3884,?,?,?,?,?,DAVANTI_PANTALONI
0.223,1.0928,1.0454,4.4193,-0.5664,0.0856,0.2511,0.5011,1.727,-0.4852,0.3574,0.2411,0.491,2.4759,-0.5868,1.2067,0.3137,0.5601,2.6724,0.1096,2.6041,0.624,0.1848,0.2396,0.071,0.2962,2.0863,2.1289,1.8665,1.0204,0.8947,0.8768,4.3525,4.5321,3.484,1.0413,0.8004,0.7687,2.8323,1.7454,-4.8573,0.6162,-1.715,-2.7829,2.4262,1.8081,0.94,0.7452,0.3874,0.5199,2.5589,1.7849,1.6537,0.6975,0.6462,0.9265,0.0091,1.7361,0.3655,-0.4092,0.394,-0.5824,0.2951,0.0262,-0.323,0.0359,0.1895,0.7071,-9.353,-0.1916,0.0257,0.1603,0.6281,-3.4291,0.1239,0.028,0.1673,0.6633,-0.4282,1.6856,-2.6069,-1.5466,1.1821,1.1327,0.9582,1.3974,1.2829,0.9181,1.3137,3.2119,2.4449,0.4817,0.1471,0.3053,1.1259,1.066,0.9469,0.0084,0.718,0.48,0.8153,0.212,?,?,?,?,?,DAVANTI_PANTALONI
0.0185,0.0027,0.0516,0.2389,-0.5673,-0.0224,0.0019,0.0441,0.2041,-1.1298,0.0395,0.0042,0.0651,0.3176,-0.6509,0.0994,0.0014,0.0372,0.1882,0.0698,-0.8251,0.4687,0.1863,-0.5681,-0.2258,0.3975,1.1694,0.792,1.386,0.6773,1.1852,1.75,1.3675,0.6273,1.9209,0.4587,1.4047,3.0624,0.7986,0.6905,-6.1219,0.8645,-7.6654,-8.8665,1.5905,0.7921,0.7531,0.498,0.4735,0.9507,1.1704,0.752,1.2689,0.6425,1.0841,1.6873,0.001,0.1517,-0.1508,0.1536,0.2828,-0.2251,-0.224,0.4348,-0.0049,0.0002,0.0125,0.0555,-0.93,0.0235,0.0003,0.0176,0.0908,-0.3764,0.0025,0.0001,0.0078,0.031,-0.8354,-0.2078,-1.9378,9.324,0.7078,1.5982,2.258,0.5009,2.5542,5.0988,1.0781,1.8983,1.7608,0.4363,1.7052,3.9087,0.6118,1.7931,2.931,0.0005,0.0432,0.625,0.0465,0.2094,?,?,?,?,?,DAVANTI_PANTALONI
0.0597,1.0234,1.0116,4.4856,-0.2234,-0.0011,0.434,0.6588,2.3214,-0.7077,0.0198,0.0532,0.2307,0.9118,-0.7276,0.9221,0.6642,0.815,3.706,0.0524,-55.6921,3.0087,0.0647,-0.054,-0.0012,0.0215,1.5356,4.3842,1.2413,2.855,0.8083,0.2831,2.3582,19.2212,1.5408,8.1508,0.6534,0.0802,0.8515,2.1331,-3.998,2.5052,-4.6954,-1.8743,2.6972,6.9469,0.9375,2.5756,0.3476,0.135,1.9323,4.9195,1.2103,2.546,0.6264,0.246,0.0013,1.3541,0.463,-0.2662,0.8257,-0.3897,0.5033,-0.0303,-0.2164,0.0261,0.1615,0.5565,-7.2773,-0.0653,0.0111,0.1055,0.3696,-1.8653,0.0946,0.0165,0.1286,0.5031,-0.1522,3.3152,-2.2871,-0.6899,1.5304,1.2556,0.8204,2.3422,1.5766,0.6731,2.0336,7.3643,3.6213,0.5212,0.154,0.2954,1.5058,1.1062,0.7346,0.005,0.4567,0.8192,-0.4407,-0.4048,?,?,?,?,?,DAVANTI_PANTALONI
-0.941,5.2539,2.2921,8.4667,-0.5617,0.5202,1.2091,1.0996,4.1116,-0.7167,-0.7799,0.6405,0.8003,2.9915,-3.6226,2.7927,1.0689,1.0339,4.5403,0.2577,-1.8091,1.2065,-0.337,-0.6669,0.1863,-0.2793,2.0845,2.8641,2.217,1.374,1.0635,0.7741,4.3453,8.2028,4.9151,1.8877,1.1311,0.5992,1.774,1.299,-1.9324,0.7322,-1.0893,-1.4877,2.2637,8.3776,0.8864,3.7009,0.3916,0.1058,2.0592,2.8303,1.8648,1.3744,0.9056,0.6589,0.0283,4.3098,0.4551,-0.5185,0.776,-0.9017,0.3867,-0.4877,0.8148,0.0867,0.2944,0.8609,0.3117,0.4412,0.0517,0.2274,0.9207,0.002,-0.2493,0.0753,0.2745,1.192,-2.4466,1.8466,-3.2687,-1.7701,1.2942,1.0725,0.8287,1.675,1.1502,0.6867,207.6911,-0.4607,-0.0022,1.3556,3.6163,2.6676,0.935,0.7222,0.7724,0.0204,1.5507,0.4567,0.2494,0.4465,?,?,?,?,?,DAVANTI_PANTALONI
0.1508,0.5245,0.7242,5.5384,-0.2495,0.0256,0.1153,0.3395,2.2809,-0.3865,0.0634,2.9806,1.7264,16.3705,-0.7345,0.781,3.0379,1.743,10.5009,0.0052,5.8824,2.3777,0.1931,0.4042,0.0328,0.0812,2.133,0.4195,0.4155,0.1967,0.1948,0.9905,4.5496,0.176,0.1727,0.0387,0.038,0.9811,1.7391,0.1595,-20.0717,0.0917,-11.5411,-125.8412,2.6945,0.4697,0.4199,0.1743,0.1558,0.8941,2.4282,0.3383,0.5274,0.1393,0.2172,1.559,0.0034,1.1334,0.6252,0.8421,0.5626,0.6838,0.4172,0.3405,0.0191,0.0158,0.1258,0.9581,-1.3387,0.0522,0.024,0.1551,1.1247,-0.5097,-0.0209,0.0014,0.0368,0.2222,-5.1852,0.3663,-0.9171,-2.5037,0.8111,3.4155,4.2107,0.6579,11.6656,17.7304,1.4443,2.9446,2.0388,0.5499,11.4053,20.7413,0.8519,4.3125,5.0625,0.0012,0.2119,0.4751,-0.3627,-0.5804,?,?,?,?,?,DAVANTI_PANTALONI
-4.2412,17.9869,4.2411,12.9601,-21.2231,-3.2374,1.123,1.0597,4.3167,?,1.1267,9.7691,3.1256,9.1843,-0.7587,7.0042,9.5589,3.0918,9.525,0.2847,1.3101,-3.7642,-0.6055,-2.8732,-0.4622,0.1609,4.002,1.3569,1.3717,0.3391,0.3428,1.0109,16.0164,1.8412,1.8817,0.115,0.1175,1.022,2.8672,3.1239,-3.2647,1.0895,-1.1386,-1.0451,0,0.1117,0.0438,0,0,0.3922,3.0023,1.4111,1.3606,0.47,0.4532,0.9642,0.1136,10.4044,-0.6479,-0.4927,-0.9692,-0.0915,0.5172,0.5899,-0.9668,1.783,1.3353,4.2009,-2.7225,2.2133,3.465,1.8615,6.554,-0.1664,-2.0816,2.0079,1.417,4.6008,?,-0.4368,0.4644,-1.0633,0.7173,0.9423,1.3137,0.5146,0.888,1.7257,3.2855,0.6678,0.2033,0.2008,0,0,0.641,0.9131,1.4245,0.0664,5.7314,-0.7791,0.5891,-0.8415,?,?,?,?,?,DAVANTI_PANTALONI
0.0128,0.0729,0.2699,0.9246,-0.5865,-0.0186,0.0093,0.0962,0.5815,-1.9308,-0.0519,0.1898,0.4356,2.7287,-6.752,0.3664,0.1408,0.3752,2.3579,0.0207,-0.6902,-0.2472,0.035,0.3581,-0.0507,-0.1417,2.8055,0.6197,0.7194,0.2209,0.2564,1.1609,7.8709,0.384,0.5175,0.0488,0.0657,1.3477,0.8923,0.1438,-6.868,0.1612,-7.697,-47.7547,2.9378,1.6558,0.2421,0.5636,0.0824,0.1462,1.5902,0.3389,0.3921,0.2131,0.2466,1.1572,0.0012,0.5094,0.1167,-0.1808,0.1346,0.66,-0.6008,-0.8921,-0.0354,0.0005,0.0226,0.1474,-1.7855,0.2735,0.0334,0.1827,0.752,0.0582,-0.0861,0.0022,0.0471,0.1777,?,-0.1293,0.4108,-3.1775,0.1239,0.4805,3.8787,0.0153,0.2309,15.0446,-2.0335,0.5317,-0.2615,0.0663,0,0,0.196,0.8295,4.2315,0.006,0.3975,-0.1303,0.3085,-0.8937,?,?,?,?,?,DAVANTI_PANTALONI
-1.0632,12.2357,3.498,14.4179,-2.086,-2.9043,1.1454,1.0702,4.9038,?,-0.4929,5.7399,2.3958,9.7683,-1.9902,5.1681,2.2207,1.4902,6.6788,0.3226,0.3661,2.1571,-0.2057,5.8924,-0.562,-0.0954,3.2684,1.46,2.3473,0.4467,0.7182,1.6077,10.6825,2.1317,5.5098,0.1996,0.5158,2.5847,1.9874,1.499,-3.0646,0.7543,-1.542,-2.0444,0,1.4302,0.4739,0,0,0.3313,2.9401,1.476,2.1587,0.502,0.7342,1.4626,0.0652,7.8624,-0.7726,0.296,-0.4737,-0.5296,0.3178,-0.5489,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-5.5036,14.0892,3.7536,14.3972,-3.7013,-2.5389,8.6599,2.9428,8.8753,-3.7391,-1.7681,6.5933,2.5677,9.8688,-1.9657,8.1135,3.3756,1.8373,9.7804,0.157,2.1677,3.1128,-0.6783,1.436,-0.3129,-0.2179,1.2755,1.4618,2.043,1.1461,1.6017,1.3976,1.6269,2.1369,4.1739,1.3134,2.5655,1.9532,1.6187,1.7329,-6.2245,1.0705,-3.8455,-3.5921,1.6352,0.9203,0.264,0.5628,0.1614,0.2868,1.6222,1.4589,1.472,0.8993,0.9075,1.009,0.1315,11.2467,-0.8128,-0.5647,-0.6712,0.6444,0.2948,0.0665,0.5135,0.5106,0.7146,2.5848,-0.5791,1.2294,4.119,2.0295,5.9505,-0.3919,-2.7573,2.0001,1.4142,4.6029,?,0.4176,-0.1862,-0.4459,0.3521,0.5053,1.4351,0.124,0.2553,2.0594,0.5658,0.2059,0.364,0.3829,0,0,0.4344,0.5616,1.2928,0.0638,5.4388,0.1809,0.3418,0.4669,?,?,?,?,?,DAVANTI_PANTALONI
-3.8486,6.8524,2.6177,10.5036,-7.5472,-2.2787,2.0732,1.4399,5.7156,-5.1201,0.1413,9.0513,3.0085,11.7876,-1.04,5.8058,4.2943,2.0723,7.9379,0.2624,1.6889,-27.238,-0.6629,-16.1275,-0.3925,0.0243,1.818,0.8701,1.2632,0.4786,0.6948,1.4518,3.3053,0.7571,1.5957,0.229,0.4828,2.1077,1.9396,1.5434,-3.2849,0.7957,-1.6936,-2.1284,1.3159,0.2127,0.1142,0.1616,0.0868,0.5369,1.8377,0.8911,1.3232,0.4849,0.72,1.485,0.0932,8.768,0.0066,-0.7062,-0.9075,-0.2363,-0.0713,0.5798,-0.0076,0.4544,0.6741,2.242,-0.9055,-0.2133,2.2261,1.492,5.7251,-0.7594,-2.9933,2.3542,1.5343,5.4638,?,0.0356,0.0025,0.0713,0.4518,0.4393,0.9724,0.2041,0.193,0.9456,0.4311,0.195,0.4523,0.3616,0,0,0.3916,0.4103,1.0478,0.0625,4.7977,0.3801,-0.2065,0.7608,?,?,?,?,?,DAVANTI_PANTALONI
1.0253,3.4927,1.8689,7.4874,-0.8125,-0.0127,4.6697,2.1609,7.5282,-0.9451,3.0144,4.3652,2.0893,8.929,-0.1174,4.575,1.7353,1.3173,5.6232,0.3016,-80.7246,0.3401,0.2241,-0.0042,-0.0028,0.6589,0.8648,0.8945,1.4187,1.0343,1.6404,1.586,0.7479,0.8001,2.0127,1.0698,2.691,2.5155,0.9176,3.5775,-1.3825,3.899,-1.5067,-0.3864,1.0674,0.517,0.5131,0.4844,0.4807,0.9925,0.9946,0.8386,1.3315,0.8431,1.3388,1.5879,0.0663,6.8357,0.1581,0.1238,0.2135,0.1838,0.2483,0.8395,0.3312,0.9927,0.9963,3.6689,-0.4822,-1.7655,0.6777,0.8232,3.3023,?,0.6982,0.2123,0.4607,1.6664,0.0222,-0.1876,0.4743,-2.5285,1.2102,2.1626,1.7869,1.4647,4.6768,3.1931,0.3615,-31.5161,-87.1936,0,1.4523,0,1.111,2.2016,1.9817,0.0402,3.3639,0.5766,-0.4415,-0.1414,?,?,?,?,?,DAVANTI_PANTALONI
