@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.0897,0.3738,0.6114,2.5867,-1.268,0.4685,2.4173,1.5548,6.502,-0.629,0.3497,0.5165,0.7187,2.8975,-0.8002,1.6978,0.7749,0.8803,3.9592,0.0645,-0.1915,-0.2567,-0.0529,1.3399,0.276,0.2059,0.3932,0.8507,0.6945,2.1633,1.7662,0.8164,0.1546,0.7237,0.4824,4.6798,3.1195,0.6666,0.576,1.1228,-5.2999,1.9493,-9.2009,-4.7201,0.2857,0.7086,0.2695,2.4798,0.9431,0.3803,0.3978,0.8927,0.6533,2.244,1.6423,0.7318,0.0064,2.4522,-0.079,-0.5213,-0.1236,0.4909,0.4664,0.1804,0.1803,0.126,0.355,1.3137,-0.1164,2.7224,0.0218,0.1475,0.5699,0.8045,9.4115,0.0018,0.0428,0.1579,0.9834,0.0662,0.0192,0.2893,2.4064,8.2997,3.449,5.7907,68.8847,11.8957,-0.0584,-0.0146,0.2505,0.4037,0.1236,0.3062,2.305,8.3216,3.6102,0.1065,12.3916,0.0952,-0.4363,-0.9268,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-5.5965,38.5661,6.2102,19.8345,-7.8733,4.2986,6.7036,2.5891,9.9326,-0.3511,5.5587,8.7897,2.9647,9.7625,-0.0187,10.6016,22.364,4.7291,16.8842,0.1245,-1.3019,-1.0068,-0.5279,0.7733,0.4055,0.5243,2.3986,2.0947,1.3132,0.8733,0.5475,0.6269,5.7531,4.3877,1.7245,0.7627,0.2997,0.393,6.8192,98.3232,-7.3317,14.4186,-1.0752,-0.0746,0.3041,0.2332,0.1159,0.7671,0.3812,0.4969,1.9969,2.0317,1.1747,1.0174,0.5883,0.5782,0.0966,16.6731,0.4271,-0.5233,-0.9582,0.5318,-0.1808,0.7041,6.9059,0.215,0.4636,2.183,0.6998,6.8521,0.1746,0.4178,1.8658,0.7768,-1.0555,0.0117,0.1084,1.2416,?,1.0079,-6.5427,-6.4917,1.1097,4.2786,3.8555,1.2315,18.3061,14.865,0.7836,-4.0994,-5.2314,0.8698,0,0,1.17,1.7582,1.5027,0.1052,14.8135,-0.9977,-0.55,0.5251,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6071,0.2815,0.5306,2.6399,-0.6778,-0.7128,0.819,0.905,3.4379,-1.175,0.4855,1.5072,1.2277,4.6403,-0.2721,1.8216,0.4016,0.6337,2.8367,0.261,0.8517,-1.2505,-0.3333,-1.4682,-0.3913,0.2665,0.5863,0.4322,0.8373,0.7372,1.428,1.9372,0.3438,0.1868,0.701,0.5434,2.0392,3.7527,0.5742,1.0744,-1.0643,1.8711,-1.8536,-0.9906,0.9954,0.4313,0.4099,0.4333,0.4118,0.9502,0.7679,0.5689,0.9306,0.7409,1.2119,1.6358,0.0118,2.71,0.7331,0.1586,0.1673,0.7534,0.6713,0.8626,8.7124,0.0256,0.1599,0.4149,0.9536,4.4867,0.0993,0.3151,0.8206,0.8303,0.0026,0.0065,0.0807,0.2498,-0.546,1.9418,3399.8223,1750.8361,0.5074,1.9822,3.9062,0.2575,3.929,15.2583,2.1244,-96.7026,-45.52,1.8497,55.3694,29.9337,0.5056,1.6608,3.285,0.1101,13.2684,-0.9998,0.9557,-0.9596,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0644,0.0088,0.0937,0.7536,-0.431,-0.0447,0.0938,0.3063,2.9433,-0.8219,-0.0062,0.0275,0.1657,1.587,-1.1629,0.2363,0.0804,0.2836,1.8204,0.0165,1.4405,10.3991,-0.2725,7.219,-0.1892,-0.0262,0.306,0.5657,0.3306,1.8484,1.0801,0.5844,0.0937,0.32,0.1093,3.4164,1.1666,0.3415,0.1709,0.266,-7.4438,1.5561,-43.5458,-27.9831,0.326,0.7177,0.2845,2.2017,0.8728,0.3964,0.256,0.4749,0.414,1.8546,1.6169,0.8718,0.0008,0.3499,0.7237,0.5076,0.4399,0.7447,0.1855,0.0075,8.0737,0.0004,0.0188,0.0605,0.9925,5.4552,0.0008,0.0278,0.0903,0.9836,-1.1071,0,0.0062,1.1237,?,1.48,-7.2923,-4.9272,0.6752,3.0204,4.4732,0.4559,9.1229,20.0093,1.488,-7.1601,-4.8117,1.4746,0,0,0.6698,0.0538,0.0803,0.1022,14.636,-0.9863,0.0245,-0.0248,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4641,0.7507,0.8664,3.067,-0.325,1.4874,5.4257,2.3293,6.7136,-0.1421,0.9085,3.1754,1.782,5.6099,-0.2366,2.6138,5.7731,2.4027,6.9921,0.0176,0.312,0.5109,0.1776,1.6373,0.5691,0.3476,0.372,0.4862,0.3606,1.3072,0.9694,0.7416,0.1384,0.2364,0.13,1.7087,0.9398,0.55,0.9005,0.7008,-6.0231,0.7782,-6.6885,-8.5945,0.3938,0.5102,0.3252,1.2958,0.8259,0.6374,0.4568,0.5467,0.4386,1.1967,0.9602,0.8023,0.0194,4.0152,0.5425,0.2107,0.5019,0.9312,0.9794,0.9373,7.8011,0.0119,0.1093,0.3345,0.9579,5.9359,0.0191,0.1381,0.4269,0.9307,0.1613,0.021,0.145,0.4421,-0.002,1.3142,48.3675,36.8034,0.7915,0.7537,0.9522,0.6265,0.5681,0.9068,1.3288,-8662.542,-6519.1582,1.291,18.0263,13.963,0.7836,0.7566,0.9656,0.1054,13.8983,-1.0008,-0.7584,0.7355,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0455,0.2445,0.4945,1.9116,-0.1639,1.2081,0.6006,0.775,2.9144,-0.0439,0.4164,1.159,1.0766,3.412,-0.7295,2.0163,0.6649,0.8154,3.2174,0.0546,0.8654,2.5108,0.5185,2.9012,0.5992,0.2065,0.6381,0.4593,0.6065,0.7199,0.9504,1.3203,0.4072,0.211,0.3678,0.5182,0.9033,1.7432,2.1941,0.187,-1.4494,0.0852,-0.6606,-7.7501,0.5883,0.8325,0.4826,1.4151,0.8204,0.5797,0.6559,0.5602,0.5941,0.8542,0.9058,1.0605,0.0174,3.3205,0.7101,-0.1297,0.8442,0.4787,0.9066,0.3255,8.5393,0.0123,0.111,0.2882,0.9668,4.7963,0.0424,0.206,0.5446,0.8926,0.4323,0.0097,0.0986,0.3632,0.4054,1.7804,19.7552,11.096,0.5388,1.1257,2.0895,0.2903,1.2672,4.3659,1.855,33.8991,18.2744,1.7126,14.2153,8.3004,0.5293,0.7937,1.4995,0.1032,13.7679,-0.999,0.9382,-0.9418,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8121,4.0101,2.0025,8.9723,-0.7291,-3.5149,6.4678,2.5432,13.8737,-1.8978,1.4442,10.3231,3.213,16.4261,-0.402,5.4876,5.7867,2.4055,12.2089,0.1222,0.231,-0.5623,-0.148,-2.4337,-0.6405,0.2632,0.7874,0.6233,0.8325,0.7915,1.0572,1.3356,0.62,0.3885,0.693,0.6265,1.1177,1.7839,0.4164,0.8033,-2.2256,1.9293,-5.3451,-2.7705,1.0838,0.4429,0.3731,0.4086,0.3442,0.8424,0.6467,0.5462,0.7349,0.8446,1.1364,1.3454,0.0418,8.2551,0.2824,0.163,0.4009,0.0421,-0.4174,0.6246,4.6798,2.1767,1.4754,6.1246,0.2773,1.0305,0.6775,0.8231,3.5572,-0.1464,8.2838,1.7003,1.304,5.4596,0.4136,4.5411,0.5649,0.1244,1.7925,1.1314,0.6312,3.2129,1.2802,0.3984,-5.1708,0.61,-0.118,2.7311,0.9101,0.3332,1.7217,1.1218,0.6516,0.1029,14.0353,-0.0013,-0.9228,-0.3674,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5942,8.0137,2.8309,9.8953,-1.7033,-1.4417,8.8186,2.9696,11.7983,-1.3673,-1.1303,21.9038,4.6801,24.3438,-0.9101,6.2907,5.061,2.2497,12.5875,0.1134,1.1058,1.4104,-0.2534,1.2755,-0.2292,-0.1797,0.9533,0.6049,1.2583,0.6345,1.32,2.0804,0.9087,0.3659,1.5834,0.4026,1.7425,4.328,0.915,0.5375,-3.8738,0.5875,-4.2338,-7.2067,0.7344,0.2872,0.2578,0.3911,0.3511,0.8977,0.8387,0.4065,0.7861,0.4847,0.9373,1.934,0.0261,9.0054,0.6397,-0.4142,-0.1922,-0.5288,-0.146,-0.0775,2.3025,0.2385,0.4883,2.842,0.3631,0.019,2.3465,1.5318,5.6437,-0.599,9.3917,0.0802,0.2831,1.6798,0.8262,121.2411,0.2452,0.002,0.3188,1.7246,5.41,0.1016,2.9743,29.2677,-0.7663,0.2028,-0.2647,1.2642,0.4616,0.3651,0.5036,1.6918,3.3597,0.104,12.9764,0.3993,-0.9118,-0.4672,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4637,6.3068,2.5113,11.6627,-1.0141,8.2306,41.2585,6.4233,26.9667,-0.414,2.8489,8.1489,2.8546,9.8395,-0.2322,10.6293,18.8063,4.3366,18.429,0.1228,0.0563,0.1628,0.0436,2.889,0.7743,0.268,0.391,0.8797,0.5791,2.2501,1.4812,0.6583,0.1529,0.7739,0.3354,5.0631,2.1939,0.4333,0.7438,3.1673,-2.2765,4.2584,-3.0607,-0.7187,0.3036,0.7251,0.2756,2.3883,0.9078,0.3801,0.4325,1.1853,0.6328,2.7406,1.4633,0.5339,0.0938,14.808,0.205,-0.1404,0.1969,0.3635,0.8243,0.592,5.7058,1.5458,1.2433,4.8968,0.4131,7.2849,0.5429,0.7368,2.8682,0.6408,-2.3614,2.9235,1.7098,6.6571,-4.2521,0.7832,-2.4163,-3.085,1.6874,0.7271,0.4309,2.8474,0.5287,0.1857,0.6734,-0.6395,-0.9495,1.0448,6.5824,6.3003,1.7073,0.7356,0.4308,0.1027,15.5144,-0.804,0.9623,-0.6754,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.026,0.0155,0.1244,0.5789,-1.0882,0.0099,0.0075,0.0865,0.4154,-0.6863,0.0076,0.0047,0.0689,0.2948,-0.8149,0.1506,0.0058,0.0764,0.3384,0.0677,2.6193,3.4277,0.1725,1.3086,0.0659,0.0503,1.4369,1.8062,1.627,1.257,1.1323,0.9008,2.0648,3.2624,2.6472,1.58,1.2821,0.8114,1.7841,2.279,-12.2797,1.2774,-6.883,-5.3881,1.1252,1.7068,0.7637,1.5168,0.6787,0.4475,1.3934,1.9637,1.7106,1.4093,1.2276,0.8711,0.0003,0.2303,0.5098,-0.0034,0.097,0.8358,0.2867,0.2198,7.4682,0.0004,0.0188,0.054,0.9928,6.3285,0.0004,0.0199,0.0571,0.991,-0.5882,0.0006,0.025,0.6321,?,1.1801,-12.6961,-10.7586,0.9451,0.7517,0.7954,0.8933,0.5651,0.6326,1.1811,-11.7719,-9.9671,1.179,0,0,0.9454,0.0854,0.0903,0.1043,14.3849,-0.9659,0.9836,-0.9755,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2036,0.3237,0.569,2.1424,-1.606,0.3858,0.4716,0.6868,2.1959,-0.5589,0.2044,1.0338,1.0168,4.4452,-0.5464,1.3377,0.2717,0.5212,2.6377,0.1718,-0.5277,-0.9959,-0.1522,1.8874,0.2884,0.1528,0.8285,0.5596,1.0916,0.6754,1.3176,1.9507,0.6864,0.3131,1.1916,0.4562,1.736,3.8054,1.6771,0.8407,-2.4126,0.5012,-1.4385,-2.8698,0.5836,0.286,0.2581,0.49,0.4423,0.9026,0.9756,0.482,0.8122,0.494,0.8325,1.6853,0.0051,1.9944,0.5807,-0.3163,0.0478,0.0178,0.4101,0.5661,8.0921,0.017,0.1302,0.3938,0.9523,5.5263,0.037,0.1923,0.5785,0.9011,-0.3038,0.0038,0.0617,0.4011,?,1.4643,-26.6359,-18.1903,0.677,2.1118,3.1195,0.4583,4.4599,9.7315,1.4919,-19.6092,-13.144,1.4117,0,0,0.6807,0.9817,1.4423,0.1043,13.9222,-0.9986,-0.6873,0.6983,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0175,0.0025,0.0497,0.2718,-0.6429,0.0023,0.0028,0.053,0.289,-0.713,0.0022,0.002,0.0451,0.2635,-0.9872,0.0763,0.0018,0.0425,0.2356,0.0289,7.5167,7.8554,0.2291,1.0451,0.0305,0.0292,0.9368,1.1021,1.1684,1.1765,1.2473,1.0602,0.8775,1.2146,1.3651,1.3841,1.5556,1.124,0.8844,0.8126,-15.1758,0.9188,-17.16,-18.6766,0.9808,1.2477,0.682,1.2721,0.6953,0.5466,0.9407,1.0315,1.1537,1.0966,1.2265,1.1185,0.0002,0.1168,0.675,-0.1534,0.2589,0.5214,0.2519,0.0137,8.7661,0,0.007,0.0242,0.9972,4.3828,0.0002,0.0127,0.0445,0.9899,-0.3411,0.0003,0.0179,0.3696,?,2.0001,-25.6994,-12.8489,0.553,0.3907,0.7064,0.3058,0.1526,0.4991,2.0072,-23.6867,-11.8009,1.9924,0,0,0.5426,0.0654,0.1205,0.1032,13.49,-0.9909,0.972,-0.9609,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0042,0.0442,0.2102,0.8858,-0.6562,0.0085,0.9743,0.9871,4.3482,-0.3483,0.0263,1.0664,1.0327,4.7052,-0.2188,1.0043,1.0771,1.0378,4.9112,0.0238,0.4984,0.1614,0.0042,0.3238,0.0085,0.0262,0.213,0.2036,0.2026,0.9558,0.9511,0.995,0.0454,0.0415,0.041,0.9136,0.9046,0.9901,0.3125,0.4155,-2.9323,1.3297,-9.3844,-7.0573,0.1658,0.1385,0.1063,0.8354,0.6411,0.7674,0.2037,0.1883,0.1804,0.9241,0.8854,0.9581,0.0003,1.5091,0.0774,-0.091,0.1238,0.9332,0.6299,0.7821,8.377,0.0032,0.0567,0.2437,0.9715,5.0577,0.0083,0.0909,0.4021,0.9223,-0.6326,0.0028,0.053,0.7268,?,1.6563,-13.2424,-7.9953,0.6243,1.0702,1.7143,0.3898,1.1454,2.9388,1.7387,-11.4187,-6.5672,1.6507,0,0,0.6061,0.3353,0.5533,0.1011,14.0672,-0.9955,0.7319,-0.6843,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.2435,1.0413,1.0204,3.0744,-0.1398,0.7722,1.6831,1.2973,4.9923,-0.6373,-0.5376,5.4086,2.3256,8.641,-0.5011,3.0941,0.9913,0.9956,4.2825,0.2648,1.6103,-2.313,0.4019,-1.4363,0.2496,-0.1738,0.7866,0.4388,1.0249,0.5578,1.303,2.3359,0.6187,0.1925,1.0505,0.3112,1.6979,5.4563,0.1941,0.1307,-0.2444,0.6737,-1.2595,-1.8697,0.8846,0.4686,0.463,0.5297,0.5234,0.9882,0.6158,0.3558,0.7179,0.5777,1.1657,2.0177,0.0168,4.6612,0.9087,-0.0157,0.0835,0.1182,0.129,0.6919,8.5519,0.0391,0.1978,0.5622,0.9367,4.7423,0.1168,0.3417,0.9977,0.8057,-0.6004,0.036,0.1899,0.9186,?,1.8033,-14.244,-7.8988,0.5787,1.0416,1.7997,0.3349,1.0849,3.239,2.0102,-9.0541,-4.5042,1.7291,0,0,0.5635,0.612,1.0861,0.1053,13.8946,-0.9976,0.8502,-0.8135,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0196,1.8983,1.3778,15.6259,-0.7716,-0.0911,0.4096,0.64,4.8311,-2.6207,-0.0254,0.0775,0.2784,2.4175,-1.7518,0.7644,1.8106,1.3456,9.5554,0.0059,0.215,0.7697,-0.0256,3.5801,-0.1191,-0.0333,2.1527,4.9492,1.024,2.299,0.4757,0.2069,4.6342,24.4949,1.0485,5.2856,0.2262,0.0428,1.9463,4.4221,-120.1139,2.2721,-61.7151,-27.1619,6.6104,10.0398,0.9176,1.5188,0.1388,0.0914,3.2344,6.4636,1.6353,1.9984,0.5056,0.253,0.001,1.0713,-0.6155,-0.4393,-0.0182,-0.0457,-0.1732,-0.2422,-1.4236,0.0007,0.0273,1.4871,?,-9.6749,0,0.0051,9.6798,?,0.734,0.0009,0.0301,0.1213,0.8483,0.1471,-1.9395,-13.1807,5.3737,0.9077,0.1689,28.877,0.824,0.0285,0.1536,-2.1926,-14.2717,1,0,0,0.1536,12.2574,79.7839,0.1032,11.8325,-0.9077,-0.2008,0.6242,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.8465,6.8139,2.6103,10.4401,-1.0034,-4.9633,5.2681,2.2952,9.7946,-5.3529,3.1778,32.3839,5.6907,18.1566,-0.3711,8.562,6.6066,2.5703,8.7529,0.3807,-0.1705,0.2664,0.0989,-1.5619,-0.5797,0.3711,1.1373,0.4587,1.0156,0.4033,0.893,2.214,1.2934,0.2104,1.0314,0.1627,0.7974,4.9017,0.6336,1.064,-0.9716,1.6793,-1.5336,-0.9132,3.38,0.3935,0.3687,0.1164,0.1091,0.9369,1.0659,0.575,1.1928,0.5395,1.119,2.0743,0.0627,12.5871,-0.4002,-0.2614,-0.2133,0.3037,0.1601,0.957,-5.2675,10.1266,3.1822,8.9006,?,1.8894,16.0576,4.0072,10.4305,-0.5937,5.9364,3.398,1.8434,4.7015,0.3985,-2.7879,-0.8873,0.3183,0.7941,1.7263,2.1738,0.6306,2.9802,4.7256,2.2905,-2.8576,-1.2476,0,0,0.8373,0.8533,1.8931,2.2185,0.0859,15.1761,0.9526,0.8387,0.9376,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
