@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.3216,26.9773,5.194,34.1946,-1.2406,1.2727,16.4763,4.0591,25.2338,-0.2173,-1.6089,9.3278,3.0541,23.8341,-0.5623,6.0306,20.7254,4.5525,26.8555,0.0439,-0.2527,0.1999,-0.0533,-0.7911,0.211,-0.2668,1.2796,1.7006,1.1409,1.329,0.8916,0.6709,1.6373,2.8921,1.3017,1.7664,0.795,0.4501,4.2033,2.2071,-15.358,0.5251,-3.6538,-6.9586,0.7362,1.0004,0.5433,1.3588,0.738,0.5431,1.3551,1.4347,1.2733,1.0587,0.9396,0.8875,0.0075,8.7993,-0.1306,-0.1649,-0.0583,0.2998,0.7358,0.444,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.5073,19.2552,4.3881,48.007,-2.2194,0.1068,2.6551,1.6295,8.4781,-1.0752,-1.995,14.7228,3.837,36.7579,-0.6006,4.6352,21.4116,4.6273,35.3063,0.0153,-14.1135,0.7555,-0.3252,-0.0535,0.023,-0.4304,2.693,1.1436,0.9483,0.4247,0.3521,0.8292,7.2521,1.3079,0.8993,0.1803,0.124,0.6876,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,3.65,0.6493,0.4159,0.1779,0.1139,0.6405,5.6625,1.306,1.3597,0.2306,0.2401,1.0411,0.0087,6.5366,-0.0219,0.2823,-0.498,0.2223,-0.0144,-0.329,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0982,0.0276,0.1662,0.8513,-0.6802,-0.0813,0.0192,0.1385,0.6643,-1.8529,-0.0482,0.0258,0.1606,0.9081,-2.295,0.2681,0.0193,0.1388,0.7214,0.0147,-1.209,-2.0374,0.3664,1.6852,-0.3031,-0.1798,1.2005,1.035,1.1973,0.8621,0.9973,1.1568,1.4412,1.0712,1.4335,0.7433,0.9946,1.3381,0.7988,0.5449,-31.9566,0.6821,-40.0059,-58.6487,2.1759,1.8384,0.692,0.8449,0.318,0.3764,1.2815,0.9375,1.18,0.7315,0.9208,1.2588,0.0005,0.4089,-0.2966,-0.2869,0.5159,0.207,-0.5205,-0.4857,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0231,0.1713,0.4139,2.4078,-1.015,-0.0078,0.1692,0.4114,2.0754,-0.7723,0.0039,0.0718,0.268,1.6052,-0.5871,0.4879,0.1749,0.4182,1.6359,0.0137,-2.9624,5.858,0.0474,-1.9774,-0.016,0.0081,1.0061,1.5444,0.9896,1.535,0.9836,0.6408,1.0122,2.3851,0.9794,2.3563,0.9676,0.4106,1.3411,2.0424,-53.2798,1.523,-39.7296,-26.0868,1.0204,1.1814,0.7204,1.1578,0.706,0.6098,1.1601,1.4999,1.4718,1.2929,1.2687,0.9813,0.0001,0.75,-0.7422,-0.6681,-0.1804,0.6987,0.1092,0.3758,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.1056,0.5561,0.7457,3.3523,-1.0319,-0.0746,0.158,0.3974,1.8255,-0.7794,-0.1138,0.5003,0.7074,3.1943,-0.6337,0.9913,0.2615,0.5114,2.278,0.0495,1.416,0.9277,-0.1065,0.6552,-0.0752,-0.1148,1.8763,1.0543,1.4583,0.5619,0.7772,1.3833,3.5206,1.1115,2.1267,0.3157,0.6041,1.9134,2.1291,1.374,-14.3551,0.6453,-6.7422,-10.4477,1.6082,0.8438,0.6884,0.5247,0.4281,0.8159,1.8364,1.0494,1.4716,0.5715,0.8014,1.4023,0.0006,1.5112,0.3133,-0.1928,-0.384,0.4157,0.2127,0.3826,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.076,17.6116,4.1966,21.1209,-0.7726,0.9179,7.552,2.7481,13.0608,-0.9027,-1.8205,14.3496,3.7881,19.2017,-1.6251,6.0267,7.3548,2.712,11.9463,0.0516,0.0828,-0.0417,0.0126,-0.5042,0.1523,-0.3021,1.5271,1.1078,1.5474,0.7255,1.0133,1.3968,2.332,1.2273,2.3946,0.5263,1.0268,1.9511,1.4857,0.7745,-14.1555,0.5213,-9.5278,-18.278,1.7358,1.6289,0.9459,0.9384,0.5449,0.5807,1.6171,1.0999,1.768,0.6802,1.0933,1.6073,0.0074,8.8354,-0.1504,-0.3097,0.3014,0.0063,0.1045,-0.5537,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.5619,15.3196,3.914,31.6077,-0.7487,0.8431,28.1949,5.3099,36.1582,-0.208,-0.1427,7.8337,2.7989,23.7318,-2.249,4.721,30.1073,5.487,32.3436,0.0055,-0.6665,3.9378,-0.119,-5.908,0.1786,-0.0302,0.7371,1.3984,0.7133,1.8972,0.9677,0.5101,0.5433,1.9556,0.5088,3.5992,0.9365,0.2602,2.1732,0.8238,-75.3239,0.3791,-34.6607,-91.4385,0.6039,2.4746,0.5558,4.0977,0.9203,0.2246,0.8742,1.3319,0.9772,1.5236,1.1179,0.7337,0.0037,7.0049,0.1637,0.4841,-0.1367,-0.0466,0.8208,-0.1961,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
1.1687,13.6168,3.6901,22.5615,-0.4275,0.138,6.9671,2.6395,12.807,-0.7718,-1.6631,13.5913,3.6866,24.7175,-0.9366,5.5094,7.9723,2.8235,20.005,0.0173,8.4669,-0.7027,0.2121,-0.083,0.0251,-0.3019,1.398,1.0009,1.3069,0.716,0.9348,1.3057,1.9545,1.0019,1.708,0.5126,0.8739,1.7048,1.211,0.5652,-19.1398,0.4667,-15.8048,-33.8654,2.1867,1.2383,0.7764,0.5663,0.355,0.6269,1.7617,0.9128,1.1278,0.5181,0.6402,1.2356,0.0074,8.4463,-0.2108,0.6371,0.1754,-0.35,0.2444,0.0769,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0004,5.9766,2.4447,12.8868,-0.4357,0.1198,4.7991,2.1907,9.2162,-0.6401,-0.2893,2.4912,1.5784,9.1119,-0.7401,3.2046,3.0957,1.7595,9.9973,0.0708,0.0032,-0.0013,0.0001,-0.4142,0.0374,-0.0903,1.116,1.5489,1.3895,1.388,1.2451,0.8971,1.2454,2.3991,1.9306,1.9264,1.5502,0.8047,1.0873,1.0092,-5.1346,0.9281,-4.7222,-5.088,1.5973,1.7141,0.8342,1.0731,0.5223,0.4867,1.3983,1.4143,1.289,1.0114,0.9219,0.9114,0.0011,4.9002,0.4236,0.1712,0.6889,-0.1585,0.5493,0.1818,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.5166,3.3482,1.8298,7.9971,-0.5725,0.151,2.6176,1.6179,6.1787,-0.8846,-0.1361,0.6273,0.792,3.9602,-1.3182,2.4709,0.7961,0.8922,4.7598,0.2094,3.4214,-3.7964,0.2091,-1.1096,0.0611,-0.0551,1.131,2.3103,2.0508,2.0427,1.8133,0.8877,1.2791,5.3373,4.2059,4.1725,3.2881,0.788,1.0038,1.2928,-2.3089,1.2879,-2.3001,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.2943,2.0194,1.6802,1.5602,1.2981,0.832,0.002,3.6265,0.3285,-0.319,0.0271,-0.4839,0.4088,-0.2798,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.1404,3.0252,1.7393,8.9239,-0.4569,-0.2459,2.4991,1.5808,6.9647,-0.5701,-0.1727,0.4849,0.6964,2.6657,-1.7783,2.0821,1.7841,1.3357,7.0323,0.0229,-0.571,-0.813,0.0675,1.4238,-0.1181,-0.083,1.1002,2.4978,1.3022,2.2702,1.1835,0.5213,1.2105,6.2388,1.6956,5.1538,1.4007,0.2718,1.1066,1.6402,-16.944,1.4822,-15.3117,-10.3303,1.3809,6.3841,0.851,4.6232,0.6163,0.1333,1.2813,3.3477,1.269,2.6127,0.9904,0.3791,0.0012,3.1469,0.5479,-0.4565,0.69,-0.0703,0.5214,-0.3747,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.4361,4.5745,2.1388,8.96,-0.7322,0.1362,1.1761,1.0845,3.9956,-0.964,-0.0594,0.8974,0.9473,4.2912,-1.0776,2.4155,1.0256,1.0127,4.6949,0.1451,3.2018,-7.3436,0.1805,-2.2936,0.0564,-0.0246,1.9722,2.2578,2.1119,1.1448,1.0708,0.9354,3.8895,5.0975,4.4601,1.3106,1.1467,0.875,1.9313,1.7017,-4.754,0.8811,-2.4616,-2.7937,2.5425,2.5044,0.9419,0.985,0.3705,0.3761,2.2425,2.088,1.9085,0.9311,0.851,0.914,0.0017,3.5751,0.3518,-0.3819,0.0435,-0.5814,0.1125,-0.2714,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0661,1.3566,1.1647,5.2149,-0.5713,0.1336,2.6845,1.6385,5.8096,-0.7096,-0.1077,0.8418,0.9175,3.9358,-2.1972,1.9982,0.9238,0.9611,4.4887,0.0719,0.4947,-0.6135,0.0331,-1.2401,0.0669,-0.0539,0.7109,1.2695,1.2118,1.7858,1.7047,0.9546,0.5053,1.6116,1.4685,3.1892,2.906,0.9112,0.7863,0.701,-5.4535,0.8915,-6.9354,-7.7794,0.9766,2.696,0.6862,2.7606,0.7026,0.2545,0.8976,1.325,1.1618,1.4761,1.2943,0.8768,0.0006,3.0154,0.5563,-0.7326,0.478,-0.6154,0.5087,-0.5207,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.3577,2.9697,1.7233,7.4634,-0.5875,0.1725,2.1281,1.4588,5.6672,-0.8529,-0.039,0.875,0.9354,3.8667,-1.3571,2.3097,0.7975,0.893,4.3349,0.1802,2.0743,-9.1649,0.1549,-4.4184,0.0747,-0.0169,1.1813,1.8423,1.9297,1.5596,1.6336,1.0475,1.3955,3.3941,3.7239,2.4322,2.6685,1.0972,1.0588,1.2407,-2.8996,1.1717,-2.7385,-2.3371,1.5371,2.8659,0.8892,1.8645,0.5785,0.3103,1.3169,1.9302,1.7217,1.4656,1.3073,0.892,0.0014,3.4861,0.3887,-0.4151,0.0671,-0.3994,0.156,-0.1095,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.2438,0.2939,0.5421,2.8505,-0.6054,-0.2063,0.2045,0.4522,2.191,-2.2195,-0.0978,0.0212,0.1456,0.6762,-2.6695,0.554,0.3241,0.5693,2.2979,0.0167,-1.1815,-2.4919,0.44,2.1092,-0.3724,-0.1766,1.1989,3.7243,0.9522,3.1065,0.7942,0.2557,1.4373,13.8706,0.9067,9.6505,0.6308,0.0654,0.7116,2.185,-27.5276,3.0704,-38.6818,-12.5984,2.6091,9.6351,0.7598,3.6928,0.2912,0.0789,1.301,4.2153,1.2405,3.24,0.9535,0.2943,0.0011,0.8217,-0.8624,-0.1512,0.8695,0.2981,-0.8514,-0.2702,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
0.0781,0.6188,0.7867,3.849,-0.6377,-0.0419,0.2398,0.4897,2.463,-1.2541,-0.1584,0.5127,0.716,2.8114,-1.4426,1.0048,0.3946,0.6282,2.5971,0.0455,-1.8641,-0.4932,0.0777,0.2646,-0.0417,-0.1576,1.6064,1.0987,1.2522,0.6839,0.7795,1.1397,2.5806,1.2071,1.5681,0.4678,0.6076,1.299,1.0937,0.9026,-12.1114,0.8253,-11.0735,-13.4176,2.151,2.042,0.8638,0.9493,0.4016,0.423,1.5628,1.3691,1.482,0.8761,0.9483,1.0825,0.0007,1.5349,0.4536,-0.0389,0.019,0.2526,0.1011,-0.3807,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-0.0012,0.0101,0.1006,0.5674,-0.8956,0.0032,0.007,0.0839,0.5604,-1.0703,-0.0221,0.006,0.0772,0.6971,-1.5968,0.1373,0.0048,0.069,0.4269,0.0325,-0.3797,0.0555,-0.0089,-0.1462,0.0235,-0.1609,1.1999,1.3036,1.4591,1.0865,1.2161,1.1193,1.4397,1.6995,2.1291,1.1804,1.4788,1.2528,0.9253,0.6254,-18.7191,0.6759,-20.2306,-29.9308,1.1058,1.1151,0.6783,1.0084,0.6135,0.6083,1.0125,0.814,1.329,0.804,1.3127,1.6328,0.0001,0.2043,-0.0564,-0.1698,0.0991,-0.1665,0.1567,-0.1971,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
1.3934,6.9543,2.6371,15.9193,-1.0027,0.1582,2.5186,1.587,8.1114,-1.074,-1.2195,6.427,2.5351,19.4608,-0.4972,3.8125,4.8188,2.1952,15.0302,0.0178,8.8055,-1.1426,0.3655,-0.1298,0.0415,-0.3199,1.6617,1.0402,1.2013,0.626,0.723,1.1549,2.7611,1.082,1.4432,0.3919,0.5227,1.3337,1.8976,1.2334,-29.2976,0.65,-15.4393,-23.7544,2.0324,0.6115,0.5195,0.3009,0.2556,0.8494,1.9626,0.818,1.0592,0.4168,0.5397,1.2948,0.0065,5.6585,0.0211,0.1351,0.3791,-0.3176,0.1527,-0.1388,?,?,?,?,?,1100,0,0,0,1,DAVANTI_PANTALONI
-1.3139,4.9358,2.2217,10.3631,-3.1866,-1.6248,8.9022,2.9837,11.1721,-2.2439,0.1356,7.1172,2.6678,14.4066,-0.8681,3.9184,9.9858,3.16,13.122,0.0057,0.8086,-9.6884,-0.3353,-11.9814,-0.4147,0.0346,0.7446,0.8328,0.703,1.1184,0.9442,0.8442,0.5544,0.6935,0.4943,1.2508,0.8915,0.7127,1.0207,1.1782,-104.9815,1.1544,-102.8554,-89.1008,0.7187,0.321,0.1876,0.4466,0.261,0.5844,0.9276,0.7193,0.7897,0.7755,0.8514,1.0979,0.0073,6.1096,0.8579,-0.5367,-0.7128,-0.4378,-0.8137,0.4926,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-1.3587,4.9758,2.2307,8.9496,-2.6644,-1.9243,12.1934,3.4919,15.7942,-1.572,0.4578,5.1867,2.2774,11.4106,-0.6502,4.2444,10.0995,3.178,12.7503,0.0206,0.7061,-2.9678,-0.3201,-4.2031,-0.4534,0.1079,0.6388,0.9795,0.7019,1.5333,1.0988,0.7166,0.4081,0.9593,0.4927,2.3509,1.2073,0.5136,0.6741,1.4474,-24.3072,2.1471,-36.0588,-16.7942,0.3977,0.3532,0.1876,0.8881,0.4717,0.5312,0.5666,0.7843,0.7019,1.3842,1.2387,0.8949,0.0084,6.6346,0.8523,-0.5358,-0.7869,-0.5301,-0.7761,0.6669,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-1.1593,4.9143,2.2168,10.3105,-2.9863,-2.1225,9.8591,3.1399,13.1551,-2.7664,0.1845,7.4647,2.7322,16.3123,-0.4943,4.3099,9.5461,3.0897,14.9413,0.0111,0.5462,-6.2839,-0.269,-11.505,-0.4925,0.0428,0.706,0.8114,0.7175,1.1492,1.0163,0.8843,0.4985,0.6583,0.5148,1.3208,1.0328,0.782,0.7994,1.4314,-46.2089,1.7906,-57.8054,-32.2828,0.7405,0.2369,0.1712,0.32,0.2312,0.7225,0.7838,0.6321,0.6901,0.8064,0.8805,1.0918,0.0085,6.4332,0.6958,-0.4987,-0.7293,-0.1743,-0.7582,0.4871,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-1.191,12.7928,3.5767,32.1138,-0.5529,-2.2151,5.4047,2.3248,12.0368,-2.8597,0.3607,7.7475,2.7834,28.3974,-0.2288,4.5449,11.7443,3.427,30.9377,0.0074,0.5377,-3.3015,-0.262,-6.1403,-0.4874,0.0794,1.5385,1.285,1.0437,0.8352,0.6784,0.8122,2.367,1.6512,1.0893,0.6976,0.4602,0.6597,1.282,2.1626,-49.4774,1.6868,-38.5927,-22.8788,6.6313,0.8948,0.6635,0.1349,0.1001,0.7415,2.668,1.1309,1.038,0.4239,0.3891,0.9179,0.0089,6.8976,0.2473,0.3453,-0.1896,-0.1546,-0.3763,0.5021,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-1.3453,8.419,2.9016,14.6278,-1.6048,0.5143,1.2171,1.1032,6.4731,-1.4515,0.9165,11.6788,3.4174,14.7411,-0.6102,3.9157,8.8963,2.9827,11.5899,0.0554,-2.616,-1.4679,-0.3436,0.5611,0.1313,0.234,2.6301,0.849,0.9728,0.3228,0.3699,1.1458,6.9173,0.7209,0.9464,0.1042,0.1368,1.3128,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.0114,5.9458,-0.55,-0.7269,-0.5771,0.2827,0.2486,0.5776,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-0.2479,10.7171,3.2737,21.7366,-1.1885,-0.0245,6.6341,2.5757,14.8275,-1.4492,-0.4076,3.548,1.8836,15.1552,-1.0417,4.0607,4.6386,2.1537,11.6574,0.0334,10.1057,0.6081,-0.061,0.0602,-0.006,-0.1004,1.271,1.738,1.52,1.3674,1.1959,0.8746,1.6155,3.0206,2.3104,1.8698,1.4302,0.7649,1.3455,1.5266,-29.2675,1.1346,-21.7526,-19.1716,1.6406,1.3381,0.8235,0.8156,0.502,0.6155,1.466,1.4343,1.8646,0.9784,1.2719,1.3001,0.0016,6.0032,-0.1324,0.0824,0.0317,0.0708,-0.0921,0.0785,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.0132,9.043,3.0072,20.507,-0.4115,0.9139,7.9353,2.817,12.191,-0.4153,-1.069,13.1294,3.6234,32.9147,-0.5685,4.9316,8.7919,2.9651,23.3476,0.0397,1.1087,-0.9478,0.2055,-0.8549,0.1853,-0.2168,1.0675,0.8299,1.0142,0.7774,0.95,1.222,1.1396,0.6888,1.0286,0.6044,0.9026,1.4933,1.6712,0.5011,-6.1936,0.2999,-3.706,-12.3596,1.6867,0.6923,0.5976,0.4105,0.3543,0.8631,1.6821,0.623,0.8783,0.3704,0.5222,1.4098,0.0061,7.3996,0.0055,0.5081,0.5217,-0.1434,0.3746,0.2891,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.3863,6.8057,2.6088,11.9278,-0.4964,0.296,7.2476,2.6921,12.3684,-0.6373,-0.3059,3.5484,1.8837,11.6168,-0.8379,3.9907,3.7792,1.944,10.1924,0.046,4.6837,-4.5316,0.3474,-0.9675,0.0742,-0.0767,0.969,1.3849,1.342,1.4292,1.3848,0.969,0.939,1.918,1.8009,2.0425,1.9178,0.9389,0.8218,0.7471,-8.0492,0.909,-9.7941,-10.7743,1.0552,1.2611,0.7461,1.1951,0.707,0.5916,0.9644,1.0268,1.1703,1.0647,1.2135,1.1398,0.0049,6.0418,0.4936,0.386,0.5684,0.0184,0.3851,0.1017,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.5045,11.6139,3.4079,17.2707,-0.673,0.8994,5.3522,2.3135,10.2727,-0.6079,-0.8766,9.7548,3.1233,14.3997,-1.4217,4.8793,4.7454,2.1784,11.3221,0.0255,0.5609,-0.5755,0.1034,-1.0261,0.1843,-0.1797,1.4731,1.0911,1.5644,0.7407,1.062,1.4337,2.1699,1.1906,2.4474,0.5487,1.1279,2.0556,1.7888,0.8218,-23.4376,0.4594,-13.1022,-28.5191,1.6158,1.7361,0.8885,1.0745,0.5499,0.5118,1.6812,1.1994,1.5254,0.7134,0.9073,1.2718,0.0049,7.3941,-0.0422,0.3948,0.2741,-0.0923,0.2794,-0.3019,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.8597,14.0223,3.7446,17.5359,-0.2462,-0.2042,6.3979,2.5294,11.7764,-1.0673,-0.1647,4.1455,2.0361,14.7708,-0.9693,3.9604,12.4083,3.5225,14.8333,0.0273,-9.1072,-11.2933,0.4696,1.24,-0.0516,-0.0416,1.4804,1.8392,1.0631,1.2423,0.7181,0.578,2.1917,3.3825,1.1301,1.5433,0.5156,0.3341,0.5698,0.4765,-8.3312,0.8363,-14.6217,-17.4837,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.4891,1.1872,1.1822,0.7973,0.7939,0.9958,0.0067,5.8869,0.5267,0.105,0.8778,0.0692,0.3473,0.0221,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.1599,8.3961,2.8976,17.5435,-0.2192,-0.1315,6.1189,2.4736,12.9582,-0.7297,-0.3236,6.2238,2.4948,14.2332,-1.3379,3.9844,6.3305,2.516,14.7701,0.025,-8.8231,-3.585,0.2911,0.4063,-0.033,-0.0812,1.1714,1.1615,1.1516,0.9915,0.9831,0.9915,1.3722,1.349,1.3263,0.9831,0.9666,0.9832,0.577,0.3873,-8.3214,0.6712,-14.4219,-21.4883,1.9207,2.3635,0.9498,1.2305,0.4945,0.4019,1.3539,1.2326,1.1878,0.9104,0.8773,0.9636,0.0043,5.9424,0.4247,0.553,0.5614,-0.0854,0.2748,0.0382,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.7732,10.9344,3.3067,16.26,-0.4551,0.6155,5.022,2.241,11.1381,-0.9281,-0.5626,5.8423,2.4171,16.7151,-1.148,4.2114,5.3562,2.3143,11.7077,0.0262,1.2563,-1.3743,0.1836,-1.0939,0.1462,-0.1336,1.4756,1.3681,1.4288,0.9271,0.9683,1.0444,2.1773,1.8716,2.0415,0.8596,0.9376,1.0907,0.9486,0.5693,-16.1182,0.6001,-16.992,-28.3136,1.9343,1.436,0.9294,0.7424,0.4805,0.6472,1.4598,0.9728,1.3888,0.6664,0.9514,1.4277,0.0041,5.9564,0.1766,0.0239,0.5876,0.1398,0.0655,-0.2081,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
