@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.45,6.6452,2.5778,15.0227,-0.6458,3.5713,57.1542,7.56,30.1457,-0.718,10.37,18.5024,4.3014,22.6613,-0.0689,13.4368,22.2467,4.7166,20.3152,0.1598,0.126,0.0434,0.0335,0.3444,0.2658,0.7718,0.341,0.5993,0.5465,1.7576,1.6028,0.912,0.1163,0.3592,0.2987,3.089,2.5691,0.8317,0.4679,4.0368,-1.5253,8.6278,-3.2601,-0.3779,0.5202,0.4305,0.3775,0.8276,0.7257,0.8768,0.4983,0.6629,0.7395,1.3303,1.4839,1.1155,0.118,19.1991,0.0782,-0.0402,-0.0268,0.1926,0.4376,0.8491,0.3539,0.0305,0.1745,0.5109,0.186,-0.5221,0.0064,0.0802,0.6338,?,0.0526,0.0353,0.1878,0.4893,-0.566,-0.6779,6.7309,-9.9296,2.1765,0.9293,0.427,4.7371,0.8636,0.1823,-0.1842,-0.6602,3.5841,0,2.0086,0,0.806,1.0441,1.2953,0.0068,1.0546,-0.8782,-0.9243,0.9755,?,?,?,?,?,PANTALONI
-0.1163,0.0166,0.1289,0.5772,-3.1367,11.7711,0.0116,0.1077,0.5007,0.9585,9.9025,0.0057,0.0755,0.4721,0.9531,15.3835,0.0133,0.1152,0.58,0.9631,-0.0099,-0.0117,-0.0076,1.1887,0.7652,0.6437,1.197,1.7077,1.1185,1.4266,0.9344,0.655,1.4328,2.9161,1.251,2.0352,0.8731,0.429,-0.0378,-0.0456,-0.0289,1.2053,0.7645,0.6343,0.0116,0.0139,0.0089,1.1985,0.7682,0.641,1.1529,1.2226,0.9953,1.0605,0.8633,0.814,0.1636,21.8114,0.3391,-0.0866,0.1965,0.525,0.9362,0.7951,0.6364,0,0.0015,0.0048,0.9925,0.3532,0,0.0023,0.0102,0.9714,0.6718,0,0.0016,0.0049,0.9927,1.8016,0.9472,0.5258,0.6458,0.9549,1.4786,0.4171,0.9118,2.1861,1.8287,0.9459,0.5172,1.7899,0.946,0.5286,0.468,0.9684,2.069,0.0105,1.6614,-0.5195,-0.9473,0.5746,?,?,?,?,?,PANTALONI
0.2013,0.2062,0.4541,2.0192,-0.8615,6.57,0.5786,0.7607,2.8638,0.649,9.7676,0.5821,0.7629,4.0388,0.6777,11.8021,0.6891,0.8301,3.9175,0.7303,0.0306,0.0206,0.0171,0.6726,0.5567,0.8276,0.597,0.5952,0.547,0.997,0.9164,0.9191,0.3564,0.3542,0.2992,0.9941,0.8397,0.8447,-0.1764,-0.11,-0.0881,0.6236,0.4993,0.8006,0.1329,0.0866,0.0747,0.6512,0.5618,0.8628,0.7051,0.5,0.5154,0.7091,0.731,1.031,0.1252,16.7366,0.4291,-0.2853,0.0084,0.1785,0.6585,0.8573,-0.1386,0.0011,0.0327,0.2022,?,-0.7079,0.0001,0.011,0.724,?,-0.502,0.0002,0.0146,0.5348,?,0.1958,0.2761,1.4101,2.9689,2.2378,0.7537,8.8144,5.0077,0.5681,0.2793,0.3781,1.3537,1,1,1,0.2793,0.3781,1.3537,0.0093,1.3485,-0.9028,0.8637,-0.9731,?,?,?,?,?,PANTALONI
-0.1065,0.0033,0.0574,0.3311,-7.5451,8.2502,0.0042,0.0647,0.2913,0.9654,9.9702,0.0021,0.046,0.2613,0.9741,12.9418,0.0036,0.0599,0.309,0.9764,-0.0129,-0.0107,-0.0082,0.8275,0.6375,0.7704,0.8866,1.2481,0.9587,1.4077,1.0814,0.7682,0.786,1.5576,0.9191,1.9817,1.1694,0.5901,-0.036,-0.0297,-0.0229,0.8249,0.6358,0.7708,0.0046,0.0038,0.003,0.8324,0.6431,0.7725,1.1367,1.267,1.0714,1.1146,0.9426,0.8456,0.1362,18.3282,0.4105,-0.2234,0.1425,0.2178,0.8031,0.7426,-0.6207,0,0.0013,0.623,?,-0.3652,0,0.0003,0.3659,?,-0.6923,0,0.0009,0.6937,?,1.6997,0.8965,0.5275,4.2572,1.5355,0.3607,18.1238,2.3579,0.1301,1.7024,0.898,0.5275,1,1,1,1.7024,0.898,0.5275,0.0105,1.6782,-0.9563,-1.141,0.7907,?,?,?,?,?,PANTALONI
-0.6914,0.0297,0.1725,0.993,?,9.0595,0.6114,0.7819,3.5845,0.6868,9.5052,0.495,0.7036,4.4072,0.662,13.1534,1.0247,1.0123,5.6115,0.6768,-0.0763,-0.0727,-0.0526,0.9531,0.6888,0.7226,0.2206,0.2451,0.1704,1.1113,0.7724,0.6951,0.0487,0.0601,0.029,1.2351,0.5967,0.4831,-0.1263,-0.115,-0.0845,0.9107,0.6691,0.7346,0,0,0,0.8778,0.6593,0.751,0.277,0.2253,0.177,0.8133,0.6388,0.7854,0.1356,19.2561,0.0953,-0.0588,0.0134,0.862,0.9662,0.9634,0.6761,0,0.0033,0.0155,0.9775,0.2752,0.0002,0.0125,0.0504,0.8243,0.673,0,0.0024,0.0076,0.9887,2.4568,1.0047,0.4089,0.2638,1.3907,5.2723,0.0696,1.934,27.7974,2.8439,1.0051,0.3534,2.3981,1.0166,0.4239,0.3067,2.0295,6.6181,0.0102,1.6243,-0.875,0.0496,-0.3045,?,?,?,?,?,PANTALONI
0.2645,1.7427,1.3201,4.5473,-0.6713,4.9679,0.9132,0.9556,3.7684,0.4837,10.0383,2.6351,1.6233,8.5932,0.4637,11.3261,2.5283,1.5901,8.616,0.4891,0.0532,0.0263,0.0234,0.4949,0.4386,0.8863,1.3814,0.8132,0.8302,0.5887,0.601,1.0209,1.9083,0.6614,0.6893,0.3466,0.3612,1.0423,-0.5174,-0.2458,-0.2214,0.4751,0.4279,0.9007,0.3728,0.1698,0.1613,0.4555,0.4328,0.9501,1.2067,0.5292,0.5278,0.4385,0.4374,0.9974,0.1205,16.1792,0.7596,-0.0285,0.216,0.0889,0.3845,0.9519,-0.105,0.0034,0.0581,0.1943,-3.8506,-0.7175,0.0001,0.0096,0.738,?,-0.4184,0.0017,0.0411,0.4715,?,0.1464,0.251,1.7147,6.071,1.4131,0.2328,36.8567,1.9967,0.0542,0.209,0.3271,1.5651,0,0,1,0.2633,0.412,1.5651,0.009,1.2453,-0.942,0.8979,-0.8696,?,?,?,?,?,PANTALONI
0.0128,1.3705,1.1707,15.5375,-0.7963,-12.3787,0.6128,0.7828,15.7699,?,9.9199,0.3836,0.6194,3.6887,0.6796,15.9083,0.9299,0.9643,7.0325,0.6464,-0.001,0.0013,0.0008,-1.2479,-0.7781,0.6236,1.4955,1.8901,1.214,1.2638,0.8117,0.6423,2.2366,3.5724,1.4738,1.5972,0.6589,0.4125,0.4368,-0.8803,-0.5358,-2.0154,-1.2268,0.6087,0,0.7513,0.4349,0,0,0.5789,0.9853,4.2122,2.2094,4.2752,2.2424,0.5245,0.167,22.6515,-0.432,-0.2681,0.2489,-0.5821,-0.9436,0.7216,-0.4028,0,0.005,0.4127,?,0.552,0,0.0039,0.0201,0.9646,-0.5172,0.0001,0.0082,0.5293,?,-0.7296,0.7788,-1.0674,1.2591,0.6021,0.4782,1.5854,0.3626,0.2287,-0.7538,0.7798,-1.0345,0,1,0,20.5248,0.7798,0.038,0.009,1.472,-0.0466,-0.4942,0.7815,?,?,?,?,?,PANTALONI
0.5221,4.513,2.1244,8.7583,-0.5728,1.3065,14.1368,3.7599,12.3095,-0.2758,9.512,16.35,4.0435,16.1728,0.1606,10.3933,19.4357,4.4086,16.4415,0.1628,0.3997,0.0549,0.0502,0.1373,0.1257,0.9152,0.565,0.5254,0.4819,0.9299,0.8529,0.9172,0.3192,0.276,0.2322,0.8646,0.7274,0.8412,1.1987,-1.0311,-0.9978,-0.8602,-0.8324,0.9677,0.5771,0.289,0.2836,0.5008,0.4913,0.9811,0.7115,0.5415,0.5327,0.7611,0.7487,0.9837,0.1012,14.0013,-0.4866,0.0434,0.0153,0.514,0.6303,0.9813,0.1506,0.0564,0.2376,0.657,-0.9559,0.2425,0.0194,0.1392,0.381,0.2261,0.3852,0.0109,0.1043,0.3942,0.1364,0.6208,0.3909,0.6296,1.7067,2.2783,1.335,2.9127,5.1908,1.7821,-2.8852,-5.1574,1.7876,0.6824,0.736,1.0786,1.7245,1.6668,0.9666,0.005,0.8965,-0.9712,0.8966,-0.8205,?,?,?,?,?,PANTALONI
-0.0961,0.3822,0.6183,4.2877,-1.1399,-13.0463,0.5231,0.7233,14.7793,?,9.9168,0.3521,0.5934,4.8569,0.5985,16.4005,0.8412,0.9172,7.1174,0.6298,0.0074,-0.0097,-0.0059,-1.3156,-0.7955,0.6047,0.8548,1.0419,0.6741,1.2189,0.7886,0.647,0.7307,1.0856,0.4544,1.4857,0.6219,0.4186,0.1545,-0.3155,-0.1886,-2.0414,-1.2207,0.598,0,0.1656,0.1042,0,0,0.6292,0.2901,0.8828,0.6024,3.0429,2.0765,0.6824,0.1725,23.3216,0.504,-0.4815,-0.522,-0.8796,-0.9812,0.9536,-0.5462,0.0001,0.0113,0.5736,?,0.4263,0.0001,0.0091,0.0415,0.9077,-0.498,0.0002,0.0133,0.5352,?,-1.2812,1.0967,-0.856,1.2484,0.8499,0.6808,1.5585,0.7223,0.4634,-1.404,1.0717,-0.7633,0,1,0,13.8152,1.0717,0.0776,0.009,1.4706,0.8996,-0.8141,-0.8813,?,?,?,?,?,PANTALONI
0.7063,4.4641,2.1128,9.0379,-0.9951,0.9732,6.6206,2.573,14.7908,-0.2578,9.3685,4.5546,2.1342,12.4982,0.1897,9.982,5.2132,2.2832,13.9715,0.1965,0.7257,0.0754,0.0708,0.1039,0.0975,0.9385,0.8211,0.99,0.9254,1.2057,1.1269,0.9347,0.6743,0.9801,0.8563,1.4536,1.27,0.8737,1.4869,-1.5411,-1.3193,-1.0364,-0.8872,0.8561,0.3852,0.2937,0.2605,0.7624,0.6763,0.887,0.611,0.7231,0.6469,1.1834,1.0586,0.8945,0.0984,13.1084,-0.1244,-0.2176,-0.1294,0.1454,0.2992,0.957,-0.0748,0.0312,0.1767,0.5644,-5.8549,0.2564,0.0026,0.0508,0.2389,0.4306,0.5731,0.0144,0.1202,0.4977,0.283,-0.2918,-0.1305,0.4474,3.4797,1.47,0.4225,12.1086,2.161,0.1785,-2.6678,-2.4538,0.9198,0.1962,0.1186,0.6045,2.3624,1.134,0.48,0.0066,0.9493,-0.7056,0.716,-0.8933,?,?,?,?,?,PANTALONI
0.3414,8.1389,2.8529,15.4055,-0.5855,4.6277,19.0283,4.3621,16.4417,-0.3868,9.5674,23.1548,4.8119,16.3113,0.0366,11.8435,23.1204,4.8084,17.9061,0.0832,0.0738,0.0357,0.0288,0.4837,0.3907,0.8078,0.654,0.5929,0.5933,0.9065,0.9072,1.0007,0.4277,0.3515,0.352,0.8218,0.823,1.0015,1.2407,-9.1709,-3.5003,-7.3919,-2.8213,0.3817,0.8195,0.5739,0.4975,0.7002,0.607,0.8669,0.937,0.9445,0.8604,1.008,0.9182,0.9109,0.1119,16.9989,0.0474,0.5202,0.5212,0.1454,0.3258,0.962,0.3209,0.0221,0.1486,0.3966,0.3016,-0.1026,0.0272,0.165,0.4378,-1.2554,-0.7948,0.0014,0.0374,0.8711,?,-3.1281,-0.4038,0.1291,0.9008,3.9771,4.4149,0.8115,15.8172,19.4911,-0.7027,-0.1966,0.2798,2.9253,0,0,0.9059,0.4553,0.5026,0.0091,1.2995,0.8834,0.1611,-0.3155,?,?,?,?,?,PANTALONI
0.3597,7.5157,2.7415,13.3319,-0.8447,5.8587,26.7993,5.1768,22.4395,-0.217,9.7774,13.3663,3.656,14.8923,0.1377,12.6917,16.6533,4.0808,18.9644,0.2061,0.0614,0.0368,0.0283,0.5992,0.4616,0.7704,0.5296,0.7499,0.6718,1.416,1.2686,0.8959,0.2804,0.5623,0.4513,2.005,1.6092,0.8026,1.5255,-2.5673,-1.2401,-1.6828,-0.8129,0.4831,0.392,0.4185,0.3025,1.0676,0.7719,0.723,0.5941,0.8952,0.703,1.5068,1.1832,0.7853,0.12,18.6224,-0.2239,-0.3068,-0.5076,-0.0909,0.3855,0.8601,-0.134,0.0276,0.1662,0.417,-5.6693,0.3298,0.0074,0.0863,0.3258,0.2925,0.8348,0.0078,0.0885,0.3119,0.6587,-0.4064,-0.1605,0.395,1.9262,1.878,0.975,3.7103,3.527,0.9506,-2.6313,-0.5888,0.2238,0.1358,0.0684,0.5039,1.2799,1.3367,1.0444,0.0096,1.3336,-0.1685,0.8577,0.332,?,?,?,?,?,PANTALONI
1.4325,2.7472,1.6575,7.2737,-0.4402,-3.4665,3.4772,1.8647,9.3513,-10.6211,10.0705,3.0241,1.739,7.0419,0.4958,11.0507,2.6121,1.6162,6.6756,0.5348,-0.4132,0.1422,0.1296,-0.3442,-0.3137,0.9113,0.8889,0.9531,1.0255,1.0723,1.1538,1.076,0.7901,0.9084,1.0517,1.1498,1.3312,1.1577,0.2601,-0.321,-0.2897,-1.2342,-1.1137,0.9024,6.2764,0.3616,0.352,0.0576,0.0561,0.9733,0.7778,1.0329,1.0896,1.328,1.4008,1.0549,0.1119,15.4282,-0.5226,-0.3366,0.0493,0.1786,-0.329,0.8382,-0.4903,0.0095,0.0977,0.5866,?,0.4734,0.0021,0.046,0.1538,0.7198,0.4393,0.0049,0.07,0.2559,0.554,-1.0356,-1.116,1.0776,2.1224,1.3962,0.6578,4.5047,1.9493,0.4327,-1.4845,-1.8458,1.2434,0,0,0.9569,3.8136,2.2924,0.6011,0.0084,1.403,-0.873,0.7712,-0.9406,?,?,?,?,?,PANTALONI
-1.0964,9.6311,3.1034,21.81,-0.4431,-1.2763,26.5552,5.1532,30.342,-0.7791,10.011,28.0587,5.297,21.9846,0.0812,11.5554,33.768,5.811,27.2677,0.0863,0.8591,-0.1095,-0.0949,-0.1275,-0.1105,0.8663,0.6022,0.5859,0.5341,0.9728,0.8868,0.9116,0.3627,0.3432,0.2852,0.9464,0.7864,0.8309,0.504,-3.4453,-2.5996,-6.8359,-5.158,0.7545,0.8862,0.6316,0.5064,0.7128,0.5715,0.8018,0.7188,0.9921,0.7998,1.3801,1.1127,0.8063,0.1047,16.0372,0.442,0.2994,0.2962,-0.1958,-0.2703,0.9399,0.1603,0.006,0.0774,0.2657,0.2254,0.0919,0.0514,0.2267,0.6495,-0.1376,-0.3698,0.0091,0.0953,0.6738,?,1.7453,-0.4336,-0.2484,0.3414,0.8117,2.3779,0.1165,0.6589,5.6542,-0.984,-0.1148,0.1166,0.6008,0,0,0.409,0.3943,0.964,0.0043,0.6883,0.9582,-0.7279,-0.6717,?,?,?,?,?,PANTALONI
0.4493,0.4551,0.6746,3.518,-1.5142,-0.5158,3.2111,1.792,7.2071,-1.1954,9.5952,1.7032,1.3051,5.6219,0.5405,9.797,1.9236,1.3869,5.7494,0.5352,-0.8711,0.0468,0.0459,-0.0538,-0.0526,0.9794,0.3765,0.5169,0.4864,1.3731,1.292,0.941,0.1417,0.2672,0.2366,1.8854,1.6693,0.8854,0.5399,-0.3204,-0.3201,-0.5934,-0.5928,0.999,0.4263,0.1144,0.1131,0.2683,0.2654,0.9892,0.4881,0.6258,0.6119,1.282,1.2535,0.9778,0.1106,11.8326,-0.01,-0.1826,-0.2391,-0.513,-0.5248,0.9931,-0.1785,0.0417,0.2041,0.5429,-3.8508,0.3095,0.0266,0.1632,0.4473,0.1733,0.5402,0.0514,0.2267,0.7105,0.027,-0.5768,-0.3305,0.573,1.2503,0.9002,0.72,1.5633,0.8104,0.5184,-4.5955,-21.8432,4.7532,0.2069,0.1533,0.7409,1.2139,0.7641,0.6295,0.0074,1.0785,-0.9869,0.8398,-0.9106,?,?,?,?,?,PANTALONI
-0.4946,2.1197,1.4559,5.3677,-1.4492,-1.7949,8.291,2.8794,10.1564,-5.2702,9.3841,3.5454,1.8829,6.8607,0.4942,9.9541,6.4,2.5298,9.3106,0.424,0.2755,-0.0527,-0.0497,-0.1913,-0.1803,0.9427,0.5056,0.7732,0.5755,1.5292,1.1382,0.7443,0.2557,0.5979,0.3312,2.3385,1.2955,0.554,0.3721,-0.4738,-0.4633,-1.2735,-1.2453,0.9778,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5765,1.4804,1.0908,0.7369,0.11,12.8243,-0.1791,0.0944,0.1031,-0.8783,-0.9406,0.9823,0.2086,0.001,0.031,0.0977,0.6373,0.2063,0.0635,0.252,0.653,-0.0637,-0.3097,0.0242,0.1557,0.6353,?,1.0112,-0.6735,-0.6661,0.1231,0.1993,1.6183,0.0152,0.0397,2.6189,-4.3912,-0.2702,0.0615,0.4388,0,0,0.1496,0.1538,1.0279,0.0049,0.7511,0.9193,-0.844,-0.9575,?,?,?,?,?,PANTALONI
-0.3455,0.7621,0.873,4.0071,-1.0829,-1.4047,21.8735,4.6769,16.6885,-2.5613,10.3611,6.2957,2.5091,8.9302,0.4116,11.2028,12.8735,3.588,13.0249,0.3242,0.246,-0.0333,-0.0308,-0.1356,-0.1254,0.9249,0.1867,0.3479,0.2433,1.864,1.3035,0.6993,0.0348,0.121,0.0592,3.4743,1.6991,0.489,0.1736,-0.3335,-0.3334,-1.9211,-1.9208,0.9998,0.4105,0.1267,0.0998,0.3087,0.2431,0.7875,0.2401,0.4487,0.3076,1.8688,1.2813,0.6856,0.1202,14.4999,-0.0403,-0.2483,-0.1631,-0.601,-0.7248,0.9786,0.2566,0.024,0.1549,0.5017,0.1132,0.1666,0.0366,0.1914,0.5661,-0.263,-0.7535,0.0009,0.0296,0.793,?,1.54,-0.3406,-0.2211,0.8093,5.2339,6.4674,0.6549,27.3936,41.8279,-0.5432,-0.0807,0.1486,1.2623,0,0,0.8863,0.6327,0.7138,0.0093,1.2171,0.9821,0.9926,0.9837,?,?,?,?,?,PANTALONI
0.2858,13.1556,3.6271,15.7637,-2.0627,-1.2482,19.8235,4.4524,17.0484,-1.5825,10.3554,18.7865,4.3343,16.4847,0.2067,11.6822,24.1663,4.9159,17.6701,0.2036,-0.2289,0.0276,0.0245,-0.1205,-0.1068,0.8864,0.8146,0.8368,0.7378,1.0272,0.9057,0.8817,0.6636,0.7003,0.5444,1.0552,0.8203,0.7774,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.1199,16.8633,0.0076,-0.5713,-0.5776,-0.2996,-0.4213,0.9722,-0.1717,0.0589,0.2427,0.6361,-8.5265,0.1674,0.0053,0.0727,0.209,0.309,0.7271,0.0561,0.2368,0.6808,0.2432,-1.0255,-0.2361,0.2302,3.3385,1.025,0.307,11.1456,1.0506,0.0943,-6.0922,-2.6026,0.4272,0.2208,0.0742,0.3362,3.0439,0.9345,0.307,0.0088,1.109,-0.9863,0.9056,-0.9343,?,?,?,?,?,PANTALONI
